match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,player_sofascoreId,stat_shotOffTarget,stat_wonTackle,stat_penaltyConceded,stat_keyPass,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_totalOffside,captain,stat_outfielderBlock,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss
10388341,home,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,39.0,36.0,13.0,10.0,33.0,34.0,3.0,5.0,8.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,90.0,47.0,7.8,3.0,0.0,0.0,0.00071341,0,1.0728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388341,home,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,False,30.0,19.0,3.0,1.0,11.0,14.0,8.0,18.0,1.0,,,,,,,,45.0,42.0,6.1,15.0,0.0,0.0,0.00902243,0,,2.0,5.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388341,home,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,False,79.0,71.0,17.0,12.0,42.0,43.0,29.0,36.0,2.0,,,,,,,,90.0,93.0,7.3,10.0,0.0,0.0,0.0150634,0,,,5.0,1.0,,,6.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388341,home,VfL Wolfsburg,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12555,M,998247,EUR,987638400,D,5,5,False,90.0,90.0,3.0,3.0,61.0,61.0,29.0,29.0,9.0,,,,,,,,90.0,99.0,7.0,1.0,0.0843,0.0,0.149299,2,,,4.0,,,1.0,4.0,1.0,2.0,,1.0,,1.0,,,,mickyvdven,2.0,1.0,1.0,1.0,,,,,,,,,,,,
10388341,home,VfL Wolfsburg,Paulo Otávio,paulo-otavio,P. Otávio,D,6,173,323,M,552180,EUR,785548800,D,6,6,False,54.0,44.0,3.0,1.0,20.0,23.0,27.0,41.0,,,,,,,,,90.0,100.0,7.8,23.0,0.0496,0.1353,0.190883,2,,10.0,8.0,1.0,,2.0,7.0,1.0,5.0,4.0,9.0,1.0,3.0,1.0,,,,,2.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,
10388341,home,VfL Wolfsburg,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,M,29,29,False,59.0,46.0,6.0,5.0,19.0,22.0,27.0,37.0,9.0,,,,,,,,90.0,74.0,7.3,16.0,0.0,0.0,0.15849,0,,,5.0,,2.0,2.0,2.0,,3.0,8.0,13.0,,2.0,1.0,,,,,2.0,,1.0,,2.0,,,,1.0,1.0,,,,,
10388341,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,80.0,72.0,18.0,16.0,32.0,33.0,42.0,55.0,4.0,,,,,,,,90.0,104.0,7.9,16.0,0.07,0.0646,0.449732,2,,8.0,3.0,1.0,1.0,1.0,2.0,1.0,,,3.0,,,,,,,,,,3.0,2.0,1.0,,1.0,1.0,2.0,,True,1.0,,,
10388341,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,29.0,20.0,,,7.0,9.0,13.0,22.0,3.0,,,,,,,,76.0,50.0,6.1,23.0,0.173,0.0,0.146692,2,,2.0,9.0,,1.0,8.0,,1.0,,,3.0,,1.0,4.0,,,jakub.kaminskii,,,,3.0,,1.0,,,2.0,1.0,,,,,,
10388341,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,11.0,10.0,,,1.0,1.0,11.0,13.0,1.0,,,,,,,,59.0,15.0,6.9,2.0,0.0,0.0,0.122296,0,,3.0,2.0,,,,,,2.0,,1.0,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,
10388341,home,VfL Wolfsburg,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,M,33,33,False,14.0,12.0,1.0,,6.0,7.0,6.0,8.0,7.0,,,,,,,,59.0,35.0,6.5,11.0,0.2922,0.0,0.00934973,4,,1.0,9.0,,2.0,2.0,,3.0,3.0,3.0,6.0,,,3.0,,,OMarmoush,2.0,,,,,1.0,,,2.0,2.0,,,,,,
