match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_clearanceOffLine
14025078,home,Leeds United,Noah Okafor,,,noah-okafor,N. Okafor,F,19,185.0,5947,M,865523,EUR,959126400,F,19,19,False,14.0,10.0,2.0,2.0,0.0,5.0,5.0,5.0,9.0,2.0,5.0,,,80.0,35.0,7.0,13.0,0.0376817,,0,,0.19,0.42,-0.03,,2.0,1.0,,7.0,5.0,4.0,2.0,2.0,4.0,1.0,1.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,1.0,,,noah.arinze,,
14025078,home,Leeds United,Ao Tanaka,,,ao-tanaka,A. Tanaka,M,22,180.0,4892,M,871886,EUR,905385600,M,22,22,True,30.0,29.0,,,0.0,14.0,14.0,15.0,16.0,1.0,5.0,,,48.0,44.0,7.1,3.0,0.0136894,,0,,0.09,0.01,0.43,,,,,5.0,6.0,2.0,1.0,3.0,1.0,2.0,2.0,,1.0,,2.0,,1.0,3.0,1.0,,,,,,,,,,,,,
14025078,home,Leeds United,Daniel James,,,daniel-james,D. James,M,7,172.0,4111,M,828639,EUR,879120000,M,7,7,True,9.0,9.0,,,0.0,,,9.0,9.0,,2.0,,,19.0,21.0,6.6,6.0,0.00917889,,3,,-0.02,0.3,-0.06,,5.0,,,,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,1.0,1.0,0.2187,0.1706,-0.54,1.0,,,1.0,,Daniel_James97,,
14025078,home,Leeds United,Dominic Calvert-Lewin,,,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187.0,5857,M,372344,EUR,858470400,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,19.0,7.0,6.4,1.0,0.00048077,,2,,-0.01,0.07,-0.08,,,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,,3.0,,,,,,,,0.0673,,-0.21,1.0,,,1.0,,CalvertLewin14,,
14025078,home,Leeds United,Wilfried Gnonto,,,wilfried-gnonto,W. Gnonto,M,29,170.0,3597,M,998951,EUR,1067990400,F,29,29,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,10.0,11.0,6.7,3.0,0.0150235,,0,,0.06,-0.51,0.13,,2.0,,,1.0,2.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14025078,home,Leeds United,Joël Piroe,,,joel-piroe,J. Piroe,F,10,181.0,2101,M,850823,EUR,933552000,F,10,10,True,6.0,4.0,1.0,1.0,0.0,,,4.0,6.0,,,,,10.0,8.0,6.5,2.0,0.00524483,,1,,-0.11,0.07,-0.01,,,,,,,,,,,,,1.0,,,,,,,,,,0.0224,,-0.07,,,,1.0,,,,
14025078,home,Leeds United,Karl Darlow,,,karl-darlow,K. Darlow,G,26,185.0,574,M,123689,EUR,655344000,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025078,home,Leeds United,James Justin,,,james-justin,J. Justin,D,24,183.0,1165,M,827681,EUR,888192000,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025078,home,Leeds United,Jaka Bijol,,,jaka-bijol,J. Bijol,D,15,192.0,2511,M,886930,EUR,918172800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025078,home,Leeds United,Ilia Gruev,,,ilia-gruev,I. Gruev,M,44,185.0,2644,M,911679,EUR,957571200,M,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025078,away,Aston Villa,Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,195.0,61053,M,158263,EUR,715392000,G,23,23,False,32.0,23.0,12.0,3.0,0.0,22.0,23.0,1.0,9.0,,7.0,3.0,3.0,90.0,44.0,7.5,10.0,0.0001621,0.7294,0,0.7132,0.02,0.07,-0.04,0.55,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,EmiMartínez,3.0,
14025078,away,Aston Villa,Matty Cash,,,matty-cash,M. Cash,D,2,185.0,9380,M,833956,EUR,870912000,D,2,2,False,27.0,24.0,1.0,,0.0,17.0,19.0,7.0,8.0,1.0,3.0,,,90.0,47.0,6.8,5.0,0.262239,,1,,0.36,0.1,-0.23,,3.0,2.0,1.0,6.0,6.0,1.0,1.0,3.0,,1.0,3.0,,2.0,,2.0,1.0,,1.0,1.0,,,0.0872,,-0.37,1.0,,1.0,,,mattycash622,,
14025078,away,Aston Villa,Ezri Konsa,,,ezri-konsa,E. Konsa,D,4,183.0,3197,M,827679,EUR,877564800,D,4,4,False,64.0,62.0,3.0,1.0,0.0,43.0,44.0,19.0,20.0,3.0,3.0,,,90.0,73.0,7.1,3.0,0.00444319,,0,,0.22,0.05,0.15,,,,,4.0,1.0,,,1.0,,,,,,3.0,,,2.0,,,,,,,,,,1.0,,,,,1.0
14025078,away,Aston Villa,Pau Torres,,,pau-torres,P. Torres,D,14,192.0,4099,M,864169,EUR,853372800,D,14,14,False,68.0,55.0,12.0,3.0,0.0,40.0,42.0,15.0,26.0,6.0,9.0,,,90.0,85.0,7.0,16.0,0.0041479,,0,,0.1,0.1,0.22,,,,2.0,4.0,6.0,1.0,,3.0,1.0,1.0,,,,2.0,1.0,,2.0,,2.0,,,,,,,,,,,pauttorres,,
14025078,away,Aston Villa,Lucas Digne,,,lucas-digne,L. Digne,D,12,178.0,4442,M,96538,EUR,743126400,D,12,12,False,18.0,13.0,2.0,,0.0,7.0,7.0,6.0,11.0,,2.0,,,45.0,32.0,6.6,6.0,0.0592618,,0,,0.26,0.0,-0.18,,1.0,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,LDigne,,
14025078,away,Aston Villa,John McGinn,,,john-mcginn,J. McGinn,M,7,175.0,3895,M,250223,EUR,782438400,M,7,7,False,31.0,26.0,5.0,4.0,0.0,10.0,11.0,16.0,20.0,1.0,3.0,,,68.0,49.0,6.2,14.0,0.0170767,,1,,-0.15,0.03,-0.18,,4.0,,1.0,10.0,6.0,3.0,2.0,1.0,1.0,2.0,4.0,,1.0,1.0,2.0,,,,,,,0.0336,,-0.3,1.0,True,2.0,,,,,
14025078,away,Aston Villa,Boubacar Kamara,,,boubacar-kamara,B. Kamara,M,44,184.0,3386,M,826204,EUR,943315200,M,44,44,False,54.0,41.0,4.0,3.0,0.0,19.0,25.0,22.0,29.0,4.0,4.0,,,90.0,72.0,7.6,14.0,0.0663208,,0,,0.23,0.07,0.2,,,,6.0,1.0,10.0,1.0,1.0,2.0,,2.0,,,2.0,,,,1.0,2.0,1.0,,,,,,,,1.0,,,,,
14025078,away,Aston Villa,Youri Tielemans,,,youri-tielemans,Y. Tielemans,M,8,177.0,9789,M,331737,EUR,862963200,M,8,8,False,60.0,45.0,4.0,1.0,0.0,19.0,21.0,26.0,39.0,1.0,7.0,,,84.0,76.0,7.7,17.0,0.068447,,2,,0.41,0.1,0.31,,,,2.0,3.0,9.0,1.0,1.0,3.0,2.0,4.0,2.0,,2.0,,1.0,,,,,,,0.0811,,-0.18,,,,2.0,,youritielemans,,
14025078,away,Aston Villa,Emiliano Buendía,,,emiliano-buendia,E. Buendía,M,10,170.0,7699,M,783126,EUR,851472000,M,10,10,False,14.0,9.0,,,0.0,6.0,6.0,3.0,8.0,,2.0,,,45.0,24.0,6.5,6.0,0.00141783,,1,,-0.15,0.03,-0.03,,,,,2.0,3.0,,,2.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,0.0781,,0.0,1.0,,,,,EM10Buendia,,
14025078,away,Aston Villa,Morgan Rogers,,,morgan-rogers,M. Rogers,M,27,187.0,13638,M,948261,EUR,1027641600,F,27,27,False,20.0,13.0,,,0.0,6.0,7.0,7.0,13.0,1.0,6.0,,,90.0,44.0,8.5,18.0,0.0395436,,3,,-0.04,0.3,-0.03,,1.0,,,13.0,5.0,9.0,4.0,,2.0,1.0,2.0,,2.0,2.0,1.0,,,1.0,,,2.0,0.2518,0.412,0.93,,,3.0,1.0,2.0,mrogers,,
14025078,away,Aston Villa,Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,179.0,19908,M,555386,EUR,820281600,F,11,11,False,9.0,5.0,,,0.0,2.0,2.0,3.0,7.0,,,,,68.0,22.0,6.4,9.0,0.00792228,,3,,-0.21,0.35,-0.02,,1.0,,1.0,6.0,4.0,5.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0.3343,0.0518,-0.58,2.0,,1.0,,,OllieWatkins,,
14025078,away,Aston Villa,Ian Maatsen,,,ian-maatsen,I. Maatsen,D,22,178.0,5464,M,976263,EUR,1015718400,D,22,22,True,15.0,12.0,3.0,1.0,0.0,6.0,9.0,6.0,6.0,1.0,2.0,,,45.0,28.0,6.8,6.0,0.00383734,,1,,0.01,0.05,0.21,,,,1.0,5.0,4.0,,,3.0,,,1.0,,,,1.0,,,,3.0,,,0.0969,,-0.09,,,3.0,1.0,,maatsen_,,
14025078,away,Aston Villa,Donyell Malen,,,donyell-malen,D. Malen,F,14,176.0,10886,M,803039,EUR,916704000,F,17,17,True,6.0,5.0,,,1.0,2.0,2.0,3.0,4.0,,2.0,,,45.0,19.0,7.4,4.0,0.179066,,2,,0.33,0.51,0.13,,1.0,1.0,,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,0.6142,,-0.52,2.0,,1.0,,,donyellmalen,,
14025078,away,Aston Villa,Ross Barkley,,,ross-barkley,R. Barkley,M,6,188.0,2411,M,98435,EUR,755049600,M,6,6,True,13.0,10.0,1.0,1.0,0.0,6.0,9.0,4.0,4.0,,4.0,,,22.0,15.0,6.5,4.0,0.011362,,0,,-0.16,0.02,-0.05,,,,,3.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14025078,away,Aston Villa,Jadon Sancho,,,sancho-jadon,J. Sancho,M,19,180.0,68579,M,851100,EUR,953942400,F,19,19,True,11.0,10.0,1.0,,0.0,4.0,5.0,6.0,6.0,,2.0,,,22.0,11.0,6.5,1.0,0.0346672,,0,,-0.09,0.06,0.15,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,JSancho,,
14025078,away,Aston Villa,Lamare Bogarde,,,lamare-bogarde,L. Bogarde,D,26,183.0,1118,M,1089388,EUR,1073260800,M,26,26,True,7.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,3.0,,1.0,,,13.0,8.0,6.6,2.0,0.00035621,,0,,0.04,0.01,0.13,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
14025078,away,Aston Villa,Marco Bizot,,,marco-bizot,M. Bizot,G,40,194.0,898,M,100390,EUR,668563200,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025078,away,Aston Villa,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187.0,8884,M,143334,EUR,774403200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,victorlindelof,,
14025078,away,Aston Villa,George Hemmings,,,george-hemmings,G. Hemmings,M,53,,283,M,1398204,EUR,1172966400,M,53,53,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025078,away,Aston Villa,Evann Guessand,,,evann-guessand,E. Guessand,F,29,185.0,5228,M,930245,EUR,993945600,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
