match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_unsuccessfulTouch,captain,stat_penaltyMiss,stat_totalOffside,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
13981645,home,Como,Jean Butez,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,1,1,False,27.0,26.0,4.0,3.0,0.0,22.0,22.0,4.0,5.0,2.0,11.0,1.0,2.0,1.0,2.0,2.0,90.0,34.0,7.0,1.0,0.00095067,75.851403955097,7.0,47.579773300379,0.1009,0,0.6688,0.08,0.02,0.23,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981645,home,Como,Ivan Smolčić,ivan-smolcic,I. Smolčić,D,28,181,1381,M,974581,EUR,966470400,D,28,28,False,56.0,50.0,7.0,5.0,0.0,18.0,20.0,32.0,36.0,,3.0,,,,,,90.0,71.0,7.0,11.0,0.0297264,87.489938367802,13.0,26.152245137213,,0,,-0.04,0.07,0.29,,,,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981645,home,Como,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196,13079,M,1403348,EUR,1104969600,D,14,14,False,109.0,97.0,7.0,3.0,0.0,28.0,31.0,69.0,78.0,3.0,6.0,,,,,,90.0,130.0,8.7,15.0,0.351349,535.7928423838,49.0,389.63897617703,,6,,0.7,0.57,0.23,,,,3.0,,4.0,2.0,7.0,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0223,0.6362,50.562188310136,312.71146937032,13.0,-0.15,,,,,,,,,,,
13981645,home,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,226974,EUR,791251200,D,2,2,False,115.0,109.0,,,0.0,30.0,31.0,79.0,84.0,5.0,4.0,,,,,,90.0,126.0,8.1,6.0,0.13614,311.1006573565,32.0,230.16546357021,,2,,0.48,0.29,0.13,,,,,1.0,11.0,2.0,11.0,,,1.0,,,2.0,,1.0,,,1.0,1.0,,,,0.6341,,29.848144948891,125.47310097389,6.0,-0.6,1.0,1.0,,,,,,,,,
13981645,home,Como,Álex Valle,valle-alex,Á. Valle,D,3,178,6518,M,1142238,EUR,1082851200,D,3,3,False,77.0,69.0,3.0,2.0,0.0,16.0,18.0,53.0,59.0,4.0,5.0,,,,,,90.0,105.0,7.3,11.0,0.121666,166.31401600722,17.0,91.924009856983,,0,,0.37,0.03,-0.03,,,,5.0,2.0,1.0,5.0,4.0,,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,2.0,,,,25.096962828022,66.716352532643,3.0,,1.0,,alexxv_5,,,,,,,,
13981645,home,Como,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,False,70.0,64.0,4.0,3.0,0.0,16.0,16.0,48.0,54.0,,4.0,,,,,,58.0,77.0,7.1,9.0,0.114227,155.6120402451,20.0,46.020568053007,,1,,0.37,0.19,-0.07,,Maximo Perrone,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,,,0.1652,,16.38753744975,17.040554568441,1.0,0.05,,1.0,maxiperrone16,2.0,,,,,,,
13981645,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,False,92.0,86.0,3.0,2.0,0.0,17.0,17.0,69.0,75.0,1.0,4.0,,,,,,87.0,103.0,8.0,8.0,0.538817,273.95824636507,39.0,102.72337840374,,1,,0.81,0.21,-0.04,,,,3.0,,,3.0,3.0,1.0,,,2.0,1.0,4.0,3.0,1.0,,,,1.0,,1.0,1.0,0.0267,,15.678449978882,19.404834861446,1.0,-0.08,2.0,,,1.0,True,,,,,,
13981645,home,Como,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,M,31,31,False,13.0,12.0,,,0.0,4.0,4.0,8.0,9.0,,,,,,,,45.0,21.0,6.8,3.0,0.0314997,36.74865288258,5.0,18.385166372125,,2,,0.12,0.0,0.0,,,,,,,,3.0,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.1467,0.0574,,,,-0.32,,,,2.0,,,,,,,
13981645,home,Como,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,10,10,False,61.0,56.0,1.0,1.0,0.0,13.0,14.0,43.0,47.0,,3.0,,,,,,90.0,85.0,5.7,12.0,0.0902783,123.30545049163,22.0,31.921552120688,,6,,0.0,0.06,0.15,,,,,1.0,,7.0,4.0,1.0,,,2.0,,,,,5.0,,1.0,1.0,3.0,2.0,1.0,1.1312,1.0185,4.5013816537565,4.9916851863875,1.0,-1.0,,2.0,nicopaz1o,1.0,,1.0,,,,,
13981645,home,Como,Martin Baturina,martin-baturina,M. Baturina,M,20,172,10490,M,1090019,EUR,1045353600,M,20,20,False,86.0,80.0,4.0,2.0,0.0,15.0,16.0,65.0,70.0,,4.0,,,,,,90.0,106.0,7.9,15.0,0.816131,288.52692161415,34.0,189.51085997574,,2,,0.97,0.29,-0.17,,,,8.0,,,8.0,2.0,1.0,,1.0,1.0,1.0,7.0,2.0,4.0,2.0,,,,,1.0,1.0,0.0731,,33.568897143261,86.183312437492,5.0,-0.29,3.0,2.0,martinbaturina,,,,,,,,
