match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyWon,stat_penaltyFaced,stat_lastManTackle,stat_errorLeadToAGoal,stat_penaltyConceded,stat_errorLeadToAShot
11230171,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16185,M,martial_9,191176,EUR,818121600,F,9,9,False,24.0,17.0,1.0,1.0,6.0,8.0,11.0,16.0,5.0,2.0,2.0,,,70.0,40.0,7.2,14.0,0.8138,0.571,0.00766832,1,,8.0,1.0,4.0,3.0,,,,,,,2.0,,2.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,
11230171,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,F,10,10,True,25.0,23.0,1.0,1.0,7.0,7.0,16.0,18.0,4.0,2.0,,,,61.0,40.0,7.7,5.0,1.0502,2.1933,0.135915,5,,4.0,2.0,,5.0,1.0,,,,,,2.0,,1.0,,4.0,,1.0,3.0,1.0,2.0,,,1.0,,,,,,,,,
11230171,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8798,M,tyrellmalacia,825839,EUR,934761600,D,12,12,True,19.0,16.0,,,7.0,8.0,9.0,11.0,1.0,2.0,,,,45.0,29.0,6.5,5.0,0.0,0.0,0.0439969,0,,2.0,,1.0,1.0,,3.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,
11230171,home,Manchester United,Fred,,,fred,Fred,M,7,169,11672,M,fred08,243623,EUR,731289600,M,17,17,True,16.0,14.0,,,9.0,9.0,5.0,7.0,1.0,3.0,,,,20.0,20.0,6.9,2.0,0.0597,0.0,0.00868832,1,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,
11230171,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,49,49,True,7.0,6.0,,,1.0,1.0,5.0,6.0,1.0,,,,,20.0,15.0,6.3,5.0,0.4302,0.4354,0.0202366,2,,3.0,1.0,,2.0,1.0,,,,,,3.0,1.0,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,,,,
11230171,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,True,3.0,1.0,,,,,1.0,3.0,1.0,,,,,8.0,4.0,6.3,2.0,0.6053,0.5037,0.00019629,1,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,
11230171,home,Manchester United,Jack Butland,,,jack-butland,J. Butland,G,1,196,712,M,,98448,EUR,731721600,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11230171,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11230171,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11230171,home,Manchester United,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197,6789,M,wout.weghorst,252215,EUR,713145600,F,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11230171,away,Chelsea,Kepa Arrizabalaga,,,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,1,1,False,36.0,33.0,6.0,3.0,32.0,32.0,1.0,4.0,1.0,9.0,1.0,5.0,5.0,90.0,49.0,6.8,3.0,0.0,0.0,9.383e-05,0,1.9492,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11230171,away,Chelsea,César Azpilicueta,,,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,28,28,False,51.0,48.0,2.0,2.0,22.0,24.0,27.0,30.0,4.0,3.0,,,,90.0,74.0,6.4,7.0,0.0,0.0,0.121381,0,,6.0,4.0,2.0,,,4.0,1.0,2.0,3.0,2.0,,,,1.0,,3.0,,,,2.0,,1.0,,True,,,,,1.0,,,
11230171,away,Chelsea,Wesley Fofana,,,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,33,33,False,95.0,88.0,3.0,1.0,59.0,62.0,29.0,33.0,4.0,8.0,1.0,,,90.0,102.0,5.2,7.0,0.0,0.0,0.00938039,0,,8.0,3.0,,,,1.0,2.0,,1.0,,,3.0,2.0,2.0,,,,,,1.0,,,,,,,,,,1.0,1.0,
11230171,away,Chelsea,Trevoh Chalobah,,,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,14,14,False,77.0,65.0,5.0,,49.0,56.0,16.0,21.0,2.0,7.0,,,,90.0,83.0,6.4,12.0,0.0,0.0,0.00312878,0,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11230171,away,Chelsea,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,D,67,67,False,41.0,37.0,6.0,5.0,19.0,21.0,20.0,23.0,8.0,8.0,,,,90.0,67.0,7.7,8.0,0.1689,0.03,0.405038,2,,,,,6.0,1.0,1.0,,,2.0,2.0,3.0,,,,6.0,3.0,,1.0,,3.0,,2.0,,,2.0,,,,,,,
11230171,away,Chelsea,Carney Chukwuemeka,,,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,chukwuemeka10,994556,EUR,1066608000,M,30,30,False,59.0,55.0,1.0,1.0,26.0,26.0,29.0,33.0,5.0,4.0,1.0,,,82.0,73.0,7.0,5.0,0.057,0.0,0.052089,1,,,,,2.0,,,,1.0,2.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,
11230171,away,Chelsea,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,5,5,False,102.0,94.0,8.0,6.0,48.0,50.0,46.0,53.0,10.0,9.0,2.0,,,90.0,119.0,7.5,12.0,0.0,0.0,0.394386,0,,3.0,1.0,1.0,4.0,,,,1.0,4.0,3.0,1.0,,,1.0,3.0,1.0,,,,2.0,,,,,1.0,,,,,,,1.0
11230171,away,Chelsea,Conor Gallagher,,,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,36.0,32.0,,,10.0,11.0,22.0,26.0,2.0,4.0,,,,82.0,54.0,5.3,14.0,0.4385,0.0,0.0286217,2,,10.0,3.0,4.0,2.0,,,,1.0,2.0,2.0,3.0,,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,1.0
11230171,away,Chelsea,Noni Madueke,,,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,F,31,31,False,30.0,27.0,,,6.0,6.0,22.0,27.0,9.0,4.0,4.0,,,82.0,56.0,6.7,12.0,0.0,0.0,0.138772,0,,5.0,1.0,,7.0,,,,,2.0,,3.0,,,,3.0,3.0,,,,1.0,,1.0,,,,,,,,,,
11230171,away,Chelsea,Kai Havertz,,,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,38.0,34.0,1.0,,9.0,9.0,25.0,29.0,3.0,1.0,1.0,,,64.0,44.0,6.5,5.0,0.405,0.0162,0.156762,3,,2.0,,,,1.0,,,,,,1.0,2.0,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,
11230171,away,Chelsea,Mykhaylo Mudryk,,,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,F,15,15,False,14.0,13.0,,,5.0,6.0,9.0,10.0,8.0,2.0,1.0,,,64.0,37.0,7.0,7.0,0.5735,0.539,0.0719719,3,,3.0,2.0,,4.0,,1.0,,,3.0,2.0,4.0,,,1.0,3.0,2.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,
11230171,away,Chelsea,Christian Pulišić,,,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,M,10,10,True,5.0,4.0,,,2.0,2.0,3.0,4.0,,2.0,,,,26.0,8.0,6.3,1.0,0.0098,0.0,0.00217405,1,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,
11230171,away,Chelsea,João Félix,,,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,11,11,True,16.0,12.0,2.0,1.0,3.0,3.0,9.0,13.0,2.0,,1.0,,,26.0,25.0,7.0,10.0,0.2796,0.3751,0.015062,1,,3.0,,,4.0,,,,,,,3.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
11230171,away,Chelsea,Hakim Ziyech,,,hakim-ziyech,H. Ziyech,M,30,181,60999,M,HZiyech,249437,EUR,732499200,M,22,22,True,6.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,,,,,8.0,10.0,6.9,2.0,0.0126,0.0,0.00147129,1,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
11230171,away,Chelsea,Ruben Loftus-Cheek,,,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,12,12,True,8.0,8.0,,,2.0,2.0,6.0,6.0,,2.0,,,,8.0,11.0,6.6,,0.0,0.0,0.00490251,0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11230171,away,Chelsea,David Datro Fofana,,,david-datro-fofana,D. D. Fofana,F,15,181,7910,M,datro_9,1090458,EUR,1040515200,F,27,27,True,3.0,3.0,1.0,1.0,,,3.0,3.0,1.0,1.0,,,,8.0,6.0,6.7,2.0,0.0,0.0,0.0182905,0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11230171,away,Chelsea,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195,19994,M,edou_mendy,845074,EUR,699408000,G,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11230171,away,Chelsea,Alfie Gilchrist,,,alfie-gilchrist,A. Gilchrist,D,14,183,4310,M,,1114837,EUR,1069977600,D,58,58,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11230171,away,Chelsea,Kalidou Koulibaly,,,kalidou-koulibaly,K. Koulibaly,D,3,187,26311,M,kkoulibaly26,126071,EUR,677376000,D,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11230171,away,Chelsea,Thiago Silva,,,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
