match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_interceptionWon,stat_blockedScoringAttempt,stat_penaltyConceded,stat_fouls,stat_accurateCross,stat_clearanceOffLine,stat_outfielderBlock,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_bigChanceCreated
14035838,home,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,False,13.0,10.0,,,0.0,4.0,4.0,6.0,9.0,1.0,2.0,,,,,,,,73.0,23.0,6.3,10.0,0.00639745,,0,,-0.18,0.16,0.0,,,,1.0,,4.0,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14035838,home,Cercle Brugge,Emmanuel Kakou,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,5,5,True,40.0,36.0,4.0,1.0,0.0,21.0,21.0,15.0,19.0,,1.0,3.0,4.0,,,,,,45.0,53.0,6.6,5.0,0.0186462,,1,,0.19,0.11,-0.04,,Emmanuel Kakou,,,2.0,2.0,,,,,,,,1.0,0.0127,0.0,,3.0,,,,,,1.0,,,1.0,0.0456,,,,,,,
14035838,home,Cercle Brugge,Edan Diop,diop-edan,E. Diop,M,37,173.0,536,M,1390575,EUR,1093651200,M,37,37,True,15.0,10.0,,,0.0,3.0,3.0,7.0,12.0,,3.0,,,,,,,,45.0,25.0,6.3,8.0,0.00599554,,1,,-0.21,0.06,-0.1,,Edan Diop,,1.0,,2.0,1.0,,1.0,,,,1.0,3.0,0.0414,-0.2,,,1.0,,,,,,,,,,,,,,,,
14035838,home,Cercle Brugge,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,D,15,15,True,12.0,9.0,3.0,1.0,0.0,4.0,4.0,5.0,8.0,,1.0,2.0,3.0,,,,,,18.0,28.0,6.3,8.0,0.00433367,,0,,0.0,0.03,-0.18,,,,2.0,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
14035838,home,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,D,27,27,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,,,,,,,17.0,9.0,6.3,2.0,0.00391232,,1,,-0.02,-0.11,-0.22,,,,1.0,,1.0,1.0,,,,,,,,0.029,0.01,,,1.0,,,,,,,,,,1.0,,,,,,
14035838,home,Cercle Brugge,Erick Nunes,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,M,8,8,True,3.0,3.0,,,0.0,,,3.0,3.0,,2.0,,2.0,,,,,,8.0,7.0,6.8,2.0,0.00129403,,0,,-0.02,0.01,0.15,,,,1.0,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14035838,home,Cercle Brugge,Warleson,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035838,home,Cercle Brugge,Dalangunypole Gomis,dalangunypole-gomis,D. Gomis,D,4,184.0,49,M,1514298,EUR,1088380800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035838,home,Cercle Brugge,Alama Bayo,alama-bayo,A. Bayo,M,22,181.0,107,M,1520808,EUR,1138838400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Alama Bayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035838,home,Cercle Brugge,Elhadji Kone,elhadji-kone,E. Koné,F,31,,13,M,2192335,EUR,1136246400,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Elhadji,Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035838,away,RSC Anderlecht,Colin Coosemans,colin-coosemans,C. Coosemans,G,26,185.0,265,M,122399,EUR,712800000,G,26,26,False,33.0,25.0,15.0,7.0,0.0,23.0,26.0,2.0,7.0,1.0,1.0,,18.0,1.0,,2.0,,,90.0,50.0,7.4,8.0,0.00087047,0.0374,0,0.0692,0.16,0.02,0.56,0.04,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,4.0,,,,,
14035838,away,RSC Anderlecht,Ali Maamar,ali-maamar,A. Maamar,M,79,182.0,2960,M,1440668,EUR,1111536000,D,79,79,False,25.0,16.0,3.0,,0.0,8.0,9.0,8.0,16.0,,,1.0,2.0,,,,,,61.0,41.0,6.5,12.0,0.328644,,0,,0.05,0.02,-0.02,,,,,2.0,4.0,,1.0,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,
14035838,away,RSC Anderlecht,Lucas Hey,lucas-hey,L. Hey,D,3,189.0,338,M,1122698,EUR,1050192000,D,3,3,False,39.0,32.0,6.0,3.0,0.0,23.0,23.0,9.0,16.0,2.0,3.0,7.0,2.0,,,,,,90.0,52.0,7.1,8.0,0.00431551,,0,,0.17,0.05,0.21,,Lucas Hey,,,,2.0,1.0,,,,,,1.0,1.0,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,
14035838,away,RSC Anderlecht,Marco Kana,marco-kana,M. Kana,D,55,183.0,383,M,964759,EUR,1028764800,D,55,55,False,45.0,40.0,4.0,,0.0,37.0,38.0,3.0,7.0,1.0,1.0,5.0,3.0,,,,,,90.0,53.0,6.5,5.0,0.00101877,,0,,0.05,0.04,0.24,,,,,2.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14035838,away,RSC Anderlecht,Moussa Ndiaye,moussa-ndiaye,M. Ndiaye,D,16,181.0,1546,M,982315,EUR,1024358400,D,5,5,False,54.0,36.0,10.0,3.0,0.0,21.0,28.0,15.0,26.0,4.0,15.0,5.0,11.0,,,,,,87.0,94.0,8.1,25.0,0.0288576,,1,,0.05,0.33,0.36,,,,1.0,,2.0,,,2.0,1.0,7.0,6.0,1.0,3.0,0.0214,-0.41,1.0,,,,1.0,,,,,,,,,,,,,,
14035838,away,RSC Anderlecht,Nathan De Cat,nathan-de-cat,N. D. Cat,M,74,192.0,1673,M,1637689,EUR,1216425600,M,74,74,False,34.0,21.0,7.0,1.0,0.0,14.0,17.0,7.0,17.0,,,1.0,3.0,,,,,,90.0,46.0,5.9,16.0,0.00639375,,2,,0.02,-0.33,-0.03,,Nathan De Cat,,,1.0,6.0,1.0,2.0,,1.0,,,,,0.1127,-0.26,,,1.0,,2.0,,,,,,,,,,,,,,
14035838,away,RSC Anderlecht,Enric Llansana,enric-llansana,E. Llansana,M,24,183.0,329,M,916951,EUR,987033600,M,24,24,False,37.0,30.0,5.0,3.0,0.0,17.0,19.0,13.0,18.0,,4.0,,5.0,,,,,,74.0,43.0,6.9,8.0,0.0472912,,0,,0.14,0.24,-0.05,,,,1.0,1.0,5.0,1.0,,,,4.0,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,
14035838,away,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172.0,1145,M,901898,EUR,994896000,M,10,10,False,30.0,23.0,4.0,2.0,0.0,12.0,16.0,11.0,14.0,,3.0,1.0,3.0,,,,,,90.0,46.0,6.1,15.0,0.017692,,1,,-0.13,0.01,-0.02,,,,1.0,,3.0,,1.0,2.0,,1.0,1.0,4.0,1.0,0.1819,0.16,1.0,,,,1.0,,,,2.0,,1.0,0.7318,,,,,,,
14035838,away,RSC Anderlecht,Thorgan Hazard,thorgan-hazard,T. Hazard,F,11,174.0,3646,M,94286,EUR,733363200,M,11,11,False,31.0,23.0,1.0,1.0,0.0,13.0,17.0,10.0,14.0,,3.0,,5.0,,,,,,90.0,52.0,7.7,17.0,0.906287,,2,,0.54,0.38,-0.05,,,,1.0,,9.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,,0.8211,0.29,1.0,1.0,,,4.0,1.0,,1.0,2.0,,1.0,0.7793,,,THazard,1.0,,,
14035838,away,RSC Anderlecht,Nilson Angulo,nilson-angulo,N. Angulo,F,10,182.0,4530,M,1116571,EUR,1055980800,M,19,19,False,16.0,11.0,,,0.0,2.0,5.0,9.0,11.0,,6.0,2.0,3.0,,,,,,74.0,38.0,6.5,14.0,0.0393089,,1,,-0.23,0.23,0.22,,Nilson Angulo,,3.0,1.0,4.0,,1.0,2.0,,3.0,2.0,3.0,1.0,0.0464,-0.15,2.0,,,,2.0,,,,1.0,,1.0,0.3158,2.0,,,,,,
14035838,away,RSC Anderlecht,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191.0,1685,M,974713,EUR,988070400,F,20,20,False,10.0,7.0,,,0.0,3.0,4.0,4.0,6.0,2.0,5.0,1.0,2.0,,,,,,61.0,25.0,6.6,8.0,0.00388564,,1,,-0.23,0.09,0.15,,,,,3.0,6.0,,1.0,3.0,,1.0,1.0,2.0,1.0,0.1411,-0.58,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,
14035838,away,RSC Anderlecht,Ilay Camara,camara-ilay,I. Camara,M,7,174.0,4171,M,1397747,EUR,1042848000,D,7,7,True,11.0,8.0,1.0,,1.0,4.0,6.0,4.0,5.0,,1.0,1.0,3.0,,,,,,29.0,25.0,7.3,5.0,0.505352,,0,,0.29,0.2,0.24,,Ilay Camara,,,,1.0,,,,,1.0,,2.0,,,,,2.0,,,1.0,,,1.0,2.0,,,,,,,,,,1.0
14035838,away,RSC Anderlecht,Adriano Bertaccini,adriano-bertaccini,A. Bertaccini,F,91,173.0,746,M,867250,EUR,966124800,F,91,91,True,4.0,1.0,1.0,,0.0,,2.0,1.0,2.0,,,1.0,1.0,,,,,,29.0,9.0,7.1,6.0,0.00486481,,1,,-0.03,0.12,0.14,,,,1.0,1.0,5.0,,1.0,,,,,1.0,,0.5377,0.46,,,,,3.0,,,,,,1.0,0.905,,,,1.0,,,
14035838,away,RSC Anderlecht,Ludwig Augustinsson,ludwig-augustinsson,L. Augustinsson,D,6,181.0,394,M,138546,EUR,766886400,D,6,6,True,9.0,7.0,1.0,1.0,0.0,2.0,3.0,5.0,6.0,,2.0,,,,,,,,16.0,14.0,7.1,3.0,0.00517545,,0,,0.18,0.04,0.33,,,,,1.0,2.0,,,,,2.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,
14035838,away,RSC Anderlecht,Nathan-Dylan Saliba,nathan-saliba,N. Saliba,M,13,173.0,636,M,1093229,EUR,1076112000,M,13,13,True,12.0,8.0,2.0,2.0,0.0,4.0,6.0,4.0,6.0,,2.0,,2.0,,,,,,16.0,19.0,6.7,5.0,0.00589664,,0,,0.01,0.17,0.13,,Nathan Saliba,,1.0,1.0,2.0,,,2.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
14035838,away,RSC Anderlecht,Tristan Degreef,degreef-tristan,T. Degreef,M,83,177.0,393,M,1436187,EUR,1106092800,M,83,83,True,2.0,2.0,,,0.0,2.0,2.0,,,,,1.0,,,,,,,10.0,3.0,6.6,,1.963e-05,,0,,0.05,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035838,away,RSC Anderlecht,Mads Juhl Kikkenborg,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197.0,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035838,away,RSC Anderlecht,Jan-Carlo Simić,jan-carlo-simic,J. Simić,D,4,185.0,1987,M,1214992,EUR,1114992000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jan-Carlo Simić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035838,away,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177.0,3682,M,1101702,EUR,1096416000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mathieu,Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035838,away,RSC Anderlecht,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187.0,4191,M,795761,EUR,876096000,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KDolberg,,,,
