match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_wasFouled,stat_shotOffTarget,stat_goals,stat_clearanceOffLine,stat_outfielderBlock,stat_totalOffside,stat_bigChanceCreated,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_goodHighClaim,stat_errorLeadToAShot,stat_bigChanceMissed
10390079,home,Olympique Lyonnais,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,15.0,11.0,6.0,2.0,9.0,10.0,2.0,5.0,6.0,1.0,2.0,90.0,21.0,7.2,4.0,0.0,0.0,0.00025667,0,0.7223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390079,home,Olympique Lyonnais,Malo Gusto,,,gusto-malo,M. Gusto,D,27,179,19313,M,996958,EUR,1053302400,D,27,27,False,51.0,41.0,4.0,3.0,22.0,24.0,20.0,32.0,5.0,,,70.0,72.0,7.4,18.0,0.0293,0.0891,0.0438988,1,,malogst,1.0,5.0,1.0,1.0,7.0,5.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,
10390079,home,Olympique Lyonnais,Thiago Mendes,,,thiago-mendes,T. Mendes,M,23,176,1626,M,329303,EUR,700617600,D,23,23,False,45.0,38.0,10.0,6.0,26.0,29.0,12.0,16.0,8.0,,,70.0,52.0,7.3,9.0,0.0,0.0,0.0440914,0,,,1.0,,,1.0,2.0,5.0,,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10390079,home,Olympique Lyonnais,Castello Lukeba,,,castello-lukeba,C. Lukeba,D,23,184,2728,M,976421,EUR,1040083200,D,4,4,False,48.0,42.0,2.0,,35.0,39.0,7.0,9.0,3.0,,,90.0,64.0,8.6,9.0,0.0536,0.1849,0.00381254,2,,,,,,3.0,3.0,4.0,,,,1.0,3.0,1.0,1.0,1.0,,,3.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,
10390079,home,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,False,50.0,45.0,4.0,2.0,20.0,21.0,25.0,29.0,7.0,,,90.0,76.0,7.7,8.0,0.0,0.0,0.08491,0,,tagliafico3,,,,2.0,2.0,9.0,,3.0,1.0,,1.0,4.0,2.0,,,2.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,
10390079,home,Olympique Lyonnais,Romain Faivre,,,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,15,15,False,49.0,47.0,1.0,1.0,15.0,15.0,35.0,39.0,5.0,,,90.0,67.0,7.5,8.0,0.0392,0.0,0.189771,1,,,1.0,5.0,3.0,,4.0,2.0,,3.0,,,,1.0,,,,3.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,
10390079,home,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,88,88,False,86.0,76.0,13.0,11.0,37.0,37.0,39.0,49.0,6.0,,,90.0,97.0,7.1,12.0,0.0223,0.0,0.0477034,1,,,,,,2.0,3.0,3.0,2.0,,,,3.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10390079,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,56.0,47.0,3.0,2.0,20.0,23.0,27.0,33.0,10.0,,,90.0,66.0,6.2,15.0,0.0,0.0,0.0184596,0,,,,,,,8.0,1.0,2.0,4.0,,,,1.0,1.0,2.0,,,2.0,1.0,,,,,1.0,,,,,,,,,
10390079,home,Olympique Lyonnais,Tetê,,,tete,Tetê,F,21,175,3978,M,980327,EUR,950572800,F,11,11,False,33.0,27.0,,,6.0,7.0,21.0,33.0,2.0,,,66.0,48.0,6.8,16.0,0.0,0.0,0.616577,0,,Tete,,7.0,,,2.0,3.0,,2.0,1.0,,,,,2.0,,,1.0,,2.0,,,,,1.0,,,,,,,,
10390079,home,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,False,13.0,10.0,3.0,2.0,2.0,3.0,8.0,12.0,1.0,,,66.0,23.0,7.3,7.0,0.3216,0.4255,0.0312513,3,,lacazettealex,,2.0,,1.0,2.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,,1.0,2.0,1.0,,,2.0,,True,1.0,,,,,
