match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,rescinded,player_id,player_name,from,reason,confirmed
13981544,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
13981544,,,,,90,,,1,,,substitution,125200073.0,False,False,regular,,,,,,,,
13981544,,,,,90,0.0,,1,,,injuryTime,,,,,5.0,,,,,,,
13981544,,,,,83,,,8,,,substitution,125199965.0,False,False,regular,,,,,,,,
13981544,,,,,82,,,9,,,substitution,125199958.0,False,False,regular,,,,,,,,
13981544,,,,,81,,,10,,,substitution,125199957.0,False,True,regular,,,,,,,,
13981544,,,,,79,,,12,,,substitution,125199885.0,False,True,regular,,,,,,,,
13981544,,,,,68,,,23,,,substitution,125199562.0,False,False,regular,,,,,,,,
13981544,,,,,68,,,23,,,substitution,125199561.0,False,False,regular,,,,,,,,
13981544,,,,,66,,,25,,,card,124392502.0,,False,yellow,,Keinan Davis,False,830858.0,Keinan Davis,,,
13981544,,0.0,2.0,,65,,,26,,,goal,330698068.0,,False,penalty,,,,830858.0,Keinan Davis,penalty,,
13981544,,,,,64,,,27,,,card,124392433.0,,True,red,,Mariano Troilo,False,1516324.0,Mariano Troilo,,Professional foul last man,
13981544,,,,,64,,,27,,,varDecision,92085.0,,True,cardUpgrade,,,,1516324.0,Mariano Troilo,,,False
13981544,,,,,56,,,35,,,substitution,125199366.0,False,True,regular,,,,,,,,
13981544,,,,,46,,,45,,,substitution,125199235.0,False,True,regular,,,,,,,,
13981544,,,,,46,,,45,,,substitution,125199228.0,False,True,regular,,,,,,,,
13981544,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
13981544,,,,,45,0.0,,1,,,injuryTime,,,,,2.0,,,,,,,
13981544,,0.0,1.0,,11,,,35,,,goal,330684813.0,,False,regular,,,,864898.0,Nicolò Zaniolo,,,
13981544,,,,,10,,,36,,,card,124391580.0,,True,yellow,,Mandela Keita,False,1110136.0,Mandela Keita,,Foul,
13981544,,,,,7,,,39,,,card,124391550.0,,False,yellow,,Arthur Atta,False,1444690.0,Arthur Atta,,Foul,
13981544,,,,,-5,,,6,,,card,124392928.0,,False,red,,Kosta Runjaic,False,,,,Argument,
