match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_penaltyWon
13981544,home,Parma,Nahuel Estévez,,,nahuel-estevez,N. Estévez,M,8,183,519,M,895868,EUR,816307200,M,8,8,True,24.0,13.0,5.0,1.0,0.0,7.0,9.0,6.0,15.0,2.0,5.0,,3.0,,2.0,,,,,,,,45.0,39.0,6.8,17.0,0.00789035,23.115892313116,6.0,-7.035,2.835,,3,,0.07,0.48,-0.1,,,1.0,1.0,,,1.0,,,,,,1.0,,,5.0,,2.0,0.4028,,-0.62,1.0,1.0,,,1.0,,,,
13981544,home,Parma,Hernani,,,hernani,Hernani,M,8,188,409,M,156019,EUR,764726400,M,23,23,True,9.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,8.0,,3.0,,1.0,,2.0,,,,,,,,34.0,15.0,6.5,5.0,0.00443497,94.30510665442,4.0,33.495,25.62,,0,,0.03,0.02,-0.06,,,1.0,3.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
13981544,home,Parma,Adrian Benedyczak,,,benedyczak-adrian,A. Benedyczak,M,19,190,1431,M,928295,EUR,975024000,F,7,7,True,9.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,8.0,2.0,3.0,,1.0,,,,,,,,,,11.0,11.0,6.9,1.0,0.0506862,,,,,,1,,0.17,,-0.04,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,0.0607,4.0,-0.17,,1.0,,,,1.0,,,
13981544,home,Parma,Mathias Løvik,,,lovik-mathias-fjortoft,M. F. Løvik,M,14,183,457,M,1133715,EUR,1070668800,D,18,18,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,,,,1.0,,,,,,,,,,9.0,3.0,6.6,1.0,3.52e-06,6.5387035412228,1.0,-6.51,-6.51,,1,,-0.05,-0.02,-0.02,,,,,,,,,,,,,,,,1.0,,,0.0097,,-0.03,,1.0,,,,,,,
13981544,home,Parma,Vicente Guaita,,,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,home,Parma,Filippo Rinaldi,,,filippo-rinaldi,F. Rinaldi,G,66,188,175,M,1002428,EUR,1038960000,G,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,home,Parma,Bernardo Conde,,,bernardo-conde,B. Conde,D,70,190,18,M,2158645,EUR,1159228800,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,home,Parma,Nicolas Trabucchi,Nicolas Trabucchi,,nicolas-trabucchi,N. Trabucchi,D,63,185,78,M,1991608,EUR,1187308800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,home,Parma,Christian Ordoñez,Christian Ordoñez,,christian-ordonez,C. Ordoñez,M,24,177,746,M,1201388,EUR,1088035200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,home,Parma,Benjamin Cremaschi,Benjamin Cremaschi,,cremaschi-benjamin,B. Cremaschi,M,25,180,3177,M,1459459,EUR,1109721600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,home,Parma,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,home,Parma,Gaetano Oristanio,,,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,home,Parma,Tjaš Begić,,,tjas-begic,T. Begić,F,11,180,217,M,1030200,EUR,1056931200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,home,Parma,Milan Đurić,,,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Maduka Okoye,,,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,33.0,17.0,20.0,4.0,0.0,13.0,15.0,4.0,18.0,,,,8.0,,,2.0,1.0,,2.0,,,,90.0,40.0,6.7,16.0,0.00067906,19.440623710884,5.0,-10.815,1.05,0.0691,0,0.1636,0.13,0.0,0.18,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Nicolò Bertola,,,nicolo-bertola,N. Bertola,D,13,185,508,M,1136399,EUR,1048377600,D,13,13,False,53.0,40.0,10.0,3.0,1.0,28.0,32.0,12.0,21.0,2.0,5.0,6.0,8.0,,,,,,,,,,90.0,70.0,7.1,14.0,0.0201066,86.704743777983,8.0,-52.29,1.995,,0,,-0.05,0.07,0.29,,,3.0,4.0,1.0,2.0,3.0,1.0,,,1.0,,,,,,,,,2.0,,,,,,,1.0,,,
13981544,away,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,False,23.0,20.0,4.0,1.0,0.0,18.0,20.0,2.0,3.0,3.0,3.0,11.0,4.0,,,,,,,,,,90.0,40.0,6.9,3.0,0.00030819,23.080679690703,4.0,3.675,3.57,,0,,0.03,-0.03,0.31,,,2.0,4.0,1.0,3.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
13981544,away,Udinese,Oumar Solet,,,oumar-solet,O. Solet,D,28,192,1946,M,892979,EUR,949881600,D,28,28,False,56.0,46.0,11.0,4.0,0.0,30.0,32.0,16.0,24.0,1.0,1.0,5.0,5.0,,,,,,,,,,90.0,73.0,7.3,15.0,0.174492,111.41171474455,12.0,-72.765,6.405,,1,,0.4,0.14,0.34,,,2.0,3.0,2.0,,,,,,1.0,,4.0,,1.0,,,,0.0437,1.0,-0.04,,,1.0,0.0717,,1.0,,,
13981544,away,Udinese,Alessandro Zanoli,,,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,M,59,59,False,20.0,15.0,3.0,1.0,0.0,7.0,7.0,8.0,13.0,1.0,3.0,4.0,3.0,,,,,,,,,,82.0,47.0,6.8,12.0,0.0379945,51.573569830171,6.0,-44.205,0.52499999999999,,0,,0.17,0.05,0.13,,,,5.0,,,2.0,2.0,,1.0,3.0,,,,1.0,2.0,,,,1.0,,1.0,,,,,,,,
13981544,away,Udinese,Jakub Piotrowski,,,jakub-piotrowski,J. Piotrowski,M,24,188,2357,M,825271,EUR,875923200,M,24,24,False,25.0,21.0,2.0,1.0,0.0,9.0,11.0,12.0,14.0,2.0,4.0,1.0,3.0,,,,,,,,,,89.0,39.0,6.7,6.0,0.0071446,50.044292067409,8.0,-23.1,3.885,,3,,-0.12,0.07,0.15,,,,3.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,0.1625,,-0.51,,2.0,,,,,,,
13981544,away,Udinese,Jesper Karlström,,,jesper-karlstrom,J. Karlström,M,8,179,729,M,227894,EUR,803692800,M,8,8,False,40.0,31.0,7.0,3.0,0.0,17.0,22.0,14.0,18.0,1.0,7.0,5.0,11.0,,,,,,,,,,90.0,58.0,7.1,11.0,0.0107855,90.727543991882,11.0,-22.785,7.455,,1,,0.05,0.19,0.35,,True,2.0,6.0,1.0,,5.0,3.0,,1.0,2.0,1.0,1.0,,2.0,,,,0.0306,1.0,-0.07,,1.0,,,,,,,
13981544,away,Udinese,Arthur Atta,,,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,M,14,14,False,14.0,11.0,1.0,1.0,0.0,3.0,4.0,8.0,10.0,2.0,4.0,2.0,,,,,,,,,,,68.0,31.0,6.3,12.0,0.0848079,102.55367740612,8.0,-2.73,8.61,,1,,0.14,0.03,0.14,,,1.0,9.0,,,1.0,,1.0,,4.0,1.0,,,2.0,4.0,3.0,,0.0263,1.0,-0.12,1.0,1.0,,,,,,,
13981544,away,Udinese,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,M,33,33,False,30.0,18.0,8.0,1.0,0.0,8.0,10.0,10.0,20.0,1.0,2.0,3.0,4.0,,,,,,,,,,90.0,52.0,6.5,21.0,0.0079385,132.41971045298,8.0,-76.23,8.82,,0,,0.03,0.16,0.29,,,1.0,7.0,3.0,,1.0,,,1.0,2.0,,4.0,,3.0,1.0,,,,,,,,,,,,,,
13981544,away,Udinese,Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,864898,EUR,930873600,F,10,10,False,26.0,23.0,2.0,2.0,0.0,8.0,9.0,15.0,17.0,,2.0,,4.0,,1.0,,,,,,,,83.0,47.0,7.3,15.0,0.0896282,119.69043622452,19.0,12.915,12.39,,3,,-0.19,0.26,-0.03,,,1.0,9.0,,,,,,,3.0,1.0,4.0,,4.0,5.0,2.0,,0.2808,2.0,0.52,1.0,2.0,1.0,0.9195,,,nicolozaniolo,1.0,
13981544,away,Udinese,Keinan Davis,,,keinan-davis,K. Davis,F,9,189,1417,M,830858,EUR,887328000,F,9,9,False,9.0,7.0,,,0.0,,,7.0,9.0,5.0,11.0,4.0,3.0,,3.0,,,,,,,,68.0,25.0,8.2,6.0,0.00480674,25.753658003277,4.0,-9.765,5.565,,2,,-0.09,0.19,0.18,,,3.0,3.0,,,,,,,3.0,3.0,2.0,,,,,,0.8947,1.0,0.33,,,2.0,1.1568,,,,1.0,1.0
13981544,away,Udinese,Jürgen Ekkelenkamp,,,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1146,M,904887,EUR,954892800,M,32,32,True,9.0,7.0,,,0.0,3.0,3.0,4.0,6.0,,1.0,1.0,1.0,,,,,,,,,,22.0,15.0,6.5,4.0,0.0721025,47.987598411563,6.0,-37.8,2.625,,0,,0.06,0.02,0.16,,,,4.0,,,1.0,1.0,,,1.0,,,,2.0,2.0,1.0,,,2.0,,2.0,,,,,,,,
13981544,away,Udinese,Adam Buksa,,,adam-buksa,A. Buksa,F,18,191,3770,M,1138856,EUR,837129600,F,18,18,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,22.0,8.0,6.8,,0.00622326,19.943792475623,2.0,-7.77,0.52500000000001,,3,,-0.09,0.28,0.14,,,1.0,1.0,,,,,,,,,,,1.0,,,2.0,0.3033,1.0,0.11,,,1.0,0.6458,1.0,,AdamBuksa,,
13981544,away,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,D,19,19,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,,,,,,,,,,,8.0,7.0,6.6,1.0,0.0009876,10.962738227039,2.0,1.575,2.52,,0,,-0.06,-0.07,0.13,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Iker Bravo,,,iker-bravo,I. Bravo,F,49,184,2552,M,1155571,EUR,1105574400,F,17,17,True,2.0,2.0,1.0,1.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,13.0,2.0,6.6,,1.974e-05,,,,,,0,,0.03,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Oier Zarraga,,,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,,,,,0.0,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Răzvan Sava,,,razvan-sava,R. Sava,G,90,195,1061,M,1001997,EUR,1024617600,G,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Matteo Palma,Matteo,Palma,matteo-palma,M. Palma,D,13,194,608,M,1495719,EUR,1205366400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Saba Goglichidze,,,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Abdoulaye Camara,Abdoulaye Camara,,abdoulaye-camara,A. Camara,M,29,186,299,M,1961644,EUR,1222560000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Lennon Miller,Lennon Miller,,lennon-miller,L. Miller,M,38,182,1311,M,1154894,EUR,1156464000,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Sandi Lovrić,,,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Rui Modesto,,,rui-modesto,R. Modesto,M,18,181,693,M,1068286,EUR,939254400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Idrissa Gueye,Idrissa Gueye,,idrissa-gueye,I. Gueye,F,7,188,1679,M,1536811,EUR,1158364800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981544,away,Udinese,Vakoun Bayo,,,bayo-vakoun-issouf,V. I. Bayo,F,15,184,3430,M,796455,EUR,852854400,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
