match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,length,injury
14035846,FT,2.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
14035846,,2.0,3.0,,90,5.0,,1,,,goal,320411402.0,True,regular,954621.0,Maksim Paskotsi,,,,,
14035846,,,,,90,5.0,,1,,,card,123715367.0,False,yellow,1000472.0,Adem Zorgane,Adem Zorgane,Foul,False,,
14035846,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,5.0,
14035846,,,,,88,,,3,,,substitution,124262267.0,True,regular,,,,,,,False
14035846,,,,,88,,,3,,,substitution,124262260.0,True,regular,,,,,,,False
14035846,,,,,88,,,3,,,substitution,124262268.0,True,regular,,,,,,,False
14035846,,,,,86,,,5,,,card,123715323.0,False,yellow,303634.0,Christian Burgess,Christian Burgess,Argument,False,,
14035846,,,,,85,,,6,,,card,123715322.0,True,yellow,1046245.0,Matisse Samoise,Matisse Samoise,Argument,False,,
14035846,,,,,85,,,6,,,card,123715331.0,False,yellow,845558.0,Ross Sykes,Ross Sykes,Argument,False,,
14035846,,,,,84,,,7,,,substitution,124262250.0,False,regular,,,,,,,False
14035846,,,,,84,,,7,,,substitution,124262245.0,False,regular,,,,,,,False
14035846,,1.0,3.0,,81,,,10,,,goal,320410716.0,True,regular,2048955.0,Hyllarion Goore,,,,,
14035846,,,,,75,,,16,,,substitution,124262176.0,False,regular,,,,,,,False
14035846,,,,,75,,,16,,,substitution,124262175.0,False,regular,,,,,,,False
14035846,,0.0,3.0,,73,,,18,,,goal,320410384.0,False,regular,1000472.0,Adem Zorgane,,,,,
14035846,,,,,63,,,28,,,substitution,124262091.0,True,regular,,,,,,,False
14035846,,,,,63,,,28,,,substitution,124262090.0,True,regular,,,,,,,False
14035846,,,,,63,,,28,,,substitution,124262081.0,False,regular,,,,,,,False
14035846,,0.0,2.0,,51,,,40,,,goal,320409303.0,False,regular,1431770.0,Kevin Rodriguez,,,,,
14035846,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
14035846,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,1.0,
14035846,,,,,38,,,8,,,card,123714818.0,False,yellow,1403362.0,Anan Khalaili,Anan Khalaili,Foul,False,,
14035846,,0.0,1.0,,27,,,19,,,goal,320407152.0,False,regular,1088899.0,Fedde Leysen,,,,,
14035846,,,,,-5,,,6,,,card,123715195.0,False,yellow,,,Sébastien Pocognoli,Argument,False,,
