match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_accurateCross,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId
14035846,home,KAA Gent,Hyllarion Goore,Bi Christ Hyllarion,Goore,bi-goore,H. Goore,F,45,183,294,M,2048955,EUR,1124841600,F,45,45,False,,17.0,13.0,1.0,,0.0,,1.0,13.0,16.0,5.0,1.0,1.0,,,,,1.0,,,,,,88.0,34.0,6.3,11.0,0.0566767,,1,,0.23,0.26,0.15,,,2.0,1.0,10.0,,1.0,1.0,,2.0,0.0557,0.8387,0.55,3.0,5.0,3.0,,3.0,,1.0,,,,,,1.0,
14035846,home,KAA Gent,Omri Gandelman,Omri Gandelman,,omri-gandelman,O. Gandelman,M,16,188,1075,M,1019125,EUR,958435200,M,6,6,True,,15.0,11.0,3.0,,0.0,6.0,6.0,5.0,9.0,,,1.0,,,,,,,,,,,27.0,18.0,6.5,4.0,0.00181135,,1,,,,,,,1.0,,1.0,1.0,,,,,0.1058,,,,,,1.0,,,,,,,,,,
14035846,home,KAA Gent,Hélio Varela,,,varela-helio,H. Varela,F,29,176,599,M,1094395,EUR,1020384000,F,29,29,True,,13.0,12.0,3.0,2.0,0.0,6.0,7.0,6.0,6.0,2.0,2.0,4.0,,,,,,,,,,,27.0,26.0,6.8,5.0,0.13081,,0,,,,,,3.0,,,2.0,,,,,,,,,1.0,3.0,2.0,,,1.0,1.0,,,,,,,
14035846,home,KAA Gent,Mohammed El Âdfaoui,,,mohammed-el-adfaoui,M. E. Âdfaoui,M,28,182,277,M,1591025,EUR,1204156800,M,28,28,True,,4.0,3.0,1.0,,1.0,1.0,1.0,2.0,3.0,2.0,,,,1.0,,,,,,,,,9.0,7.0,7.1,1.0,0.0735453,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
14035846,home,KAA Gent,Aimé Omgba,,,aime-omgba,A. Omgba,M,10,183,241,M,1459382,EUR,1035244800,M,10,10,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,10.0,5.0,6.5,1.0,0.00211233,,1,,,,,,,,,1.0,1.0,,,,,0.175,,,,1.0,,,,,,,,,,,,
14035846,home,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,176,575,M,1135616,EUR,1107129600,F,11,11,True,,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,9.0,4.0,6.7,,0.00197173,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035846,home,KAA Gent,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190,77,M,1046454,EUR,714009600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035846,home,KAA Gent,Bram Lagae,Bram,Lagae,bram-lagae,B. Lagae,D,4,183,177,M,1126688,EUR,1074038400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035846,home,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035846,home,KAA Gent,Dante Vanzeir,,,dante-vanzeir,D. Vanzeir,F,13,175,635,M,822673,EUR,892684800,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035846,away,Royale Union Saint-Gilloise,Vic Chambaere,,,chambaere-vic,V. Chambaere,G,1,190,143,M,1108599,EUR,1042156800,G,1,1,False,,28.0,14.0,17.0,3.0,0.0,11.0,15.0,3.0,13.0,,,9.0,,,,,,,2.0,4.0,,,90.0,37.0,6.7,15.0,0.0016986,1.1875,0,0.658,0.1,-0.01,-0.12,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,
14035846,away,Royale Union Saint-Gilloise,Kevin Mac Allister,,,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,,39.0,32.0,4.0,3.0,0.0,21.0,25.0,11.0,14.0,10.0,3.0,1.0,,5.0,4.0,,4.0,,,,,,84.0,67.0,7.1,12.0,0.00295887,,0,,0.07,0.05,-0.11,,,2.0,2.0,5.0,,,,,1.0,,,,,,,3.0,1.0,,,2.0,,,,,,
14035846,away,Royale Union Saint-Gilloise,Christian Burgess,,,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,True,58.0,49.0,12.0,8.0,1.0,33.0,35.0,16.0,23.0,6.0,9.0,4.0,,,,,,,,,,,90.0,69.0,6.7,9.0,0.132104,,0,,0.59,0.04,-0.22,,,3.0,6.0,4.0,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,
14035846,away,Royale Union Saint-Gilloise,Fedde Leysen,Fedde Leysen,,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,False,,43.0,34.0,10.0,5.0,0.0,18.0,21.0,16.0,22.0,,5.0,2.0,,,,,,,,,,,90.0,65.0,6.7,14.0,0.0141151,,1,,0.24,0.03,-0.24,,,1.0,,2.0,,1.0,1.0,1.0,1.0,0.7593,0.8398,0.32,,,,1.0,1.0,,,,,,,,,
14035846,away,Royale Union Saint-Gilloise,Anan Khalaili,,,khalaili-anan,A. Khalaili,M,25,183,2317,M,1403362,EUR,1094169600,M,25,25,False,,29.0,21.0,1.0,,0.0,10.0,13.0,11.0,16.0,4.0,4.0,2.0,,2.0,2.0,,,,,,,,90.0,55.0,6.2,18.0,0.491513,,0,,0.34,0.1,-0.2,,3.0,,2.0,2.0,,,,,3.0,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,
14035846,away,Royale Union Saint-Gilloise,Charles Vanhoutte,,,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,,51.0,44.0,8.0,6.0,1.0,20.0,21.0,24.0,30.0,5.0,1.0,6.0,,3.0,2.0,,,,,,,,90.0,67.0,7.6,12.0,0.706236,,0,,0.64,0.09,-0.19,,10.0,1.0,2.0,4.0,,,,,,,,,,,,1.0,,5.0,2.0,3.0,,1.0,,,,
14035846,away,Royale Union Saint-Gilloise,Adem Zorgane,,,adem-zorgane,A. Zorgane,M,8,184,6525,M,1000472,EUR,947116800,M,8,8,False,,55.0,46.0,1.0,,0.0,20.0,23.0,26.0,32.0,8.0,2.0,8.0,,5.0,5.0,,,,,,,,90.0,68.0,6.6,12.0,0.02513,,1,,-0.51,0.04,-0.12,,1.0,3.0,3.0,8.0,,1.0,1.0,,2.0,0.1836,0.741,0.6,,,,1.0,3.0,1.0,1.0,2.0,,,,,,AdemZorgane
14035846,away,Royale Union Saint-Gilloise,Ousseynou Niang,,,ousseynou-niang,O. Niang,M,22,168,3149,M,880780,EUR,1002844800,M,22,22,False,,29.0,21.0,4.0,2.0,0.0,7.0,9.0,14.0,20.0,2.0,,4.0,,,,,1.0,,,,,,84.0,48.0,6.4,15.0,0.0977563,,3,,-0.25,0.46,0.14,,3.0,,,2.0,1.0,1.0,,,2.0,0.1415,0.1642,-0.37,1.0,2.0,1.0,,,2.0,1.0,,1.0,,,1.0,1.0,
14035846,away,Royale Union Saint-Gilloise,Anouar Ait El Hadj,,,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,F,10,10,False,,23.0,20.0,1.0,,0.0,8.0,8.0,12.0,15.0,1.0,,4.0,,1.0,,,,,,,,,63.0,29.0,6.8,5.0,0.37595,,2,,0.23,0.39,0.2,,,,,2.0,1.0,1.0,,,1.0,0.4538,0.3563,-0.59,1.0,,,,1.0,,1.0,,,,,1.0,,
14035846,away,Royale Union Saint-Gilloise,Raul Florucz,,,raul-florucz,R. Florucz,F,30,182,964,M,1022491,EUR,992131200,F,30,30,False,,11.0,5.0,1.0,,0.0,1.0,1.0,4.0,10.0,2.0,,3.0,,1.0,1.0,,1.0,,,,,,75.0,28.0,6.3,12.0,0.0323482,,2,,-0.22,0.38,-0.03,,,,,5.0,,2.0,,,1.0,0.9606,0.5979,-0.39,2.0,2.0,,2.0,1.0,,,,,,,2.0,1.0,
14035846,away,Royale Union Saint-Gilloise,Kevin Rodriguez,Kevin Rodríguez,,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,False,,18.0,7.0,,,0.0,2.0,2.0,5.0,16.0,8.0,1.0,4.0,,,,,2.0,,,,,,75.0,39.0,6.2,23.0,0.0113815,,2,,-0.24,0.48,-0.09,,1.0,6.0,7.0,11.0,,2.0,1.0,,8.0,0.6487,1.0216,0.31,3.0,,,,,,,2.0,,,,,2.0,
14035846,away,Royale Union Saint-Gilloise,Sofiane Boufal,,,sofiane-boufal,S. Boufal,F,17,175,14022,M,257205,EUR,748224000,F,23,23,True,,12.0,9.0,,,0.0,3.0,3.0,6.0,9.0,3.0,,1.0,,,,,3.0,,,,,,27.0,17.0,6.6,4.0,0.0324486,,0,,,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,Sofianeboufal_19
14035846,away,Royale Union Saint-Gilloise,Mathias Rasmussen,,,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,True,,8.0,6.0,1.0,,0.0,2.0,2.0,4.0,6.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,15.0,14.0,6.3,4.0,0.0507571,,0,,,,,,1.0,1.0,,3.0,,,,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,,,,,
14035846,away,Royale Union Saint-Gilloise,Cristian Makate,Cristian Makate,,cristian-makate,C. Makate,F,29,178,106,M,1825873,EUR,1032480000,F,31,31,True,,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,,,,,,,,,,,,,15.0,6.0,6.4,1.0,0.00050455,,0,,,,,,,2.0,,4.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,
14035846,away,Royale Union Saint-Gilloise,Ross Sykes,,,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,True,,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,13.0,6.0,6.3,1.0,0.00130323,,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
14035846,away,Royale Union Saint-Gilloise,Alessio Castro-Montes,,,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,True,,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,,,,,,,13.0,4.0,6.4,1.0,2.297e-05,,1,,,,,,,,,1.0,1.0,,,,,0.429,,,,1.0,,,,,,,,,,1.0,,
14035846,away,Royale Union Saint-Gilloise,Kjell Scherpen,,,kjell-scherpen,K. Scherpen,G,37,205,781,M,852394,EUR,948585600,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035846,away,Royale Union Saint-Gilloise,Mamadou Barry,Mamadou Barry,,mamadou-barry,M. Barry,D,3,195,286,M,1839317,EUR,1111276800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035846,away,Royale Union Saint-Gilloise,Guillaume François,,,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035846,away,Royale Union Saint-Gilloise,Marc Giger,,,marc-giger,M. Giger,M,20,186,215,M,1406947,EUR,1080345600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
