match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_fouls,player_sofascoreId,stat_shotOffTarget,stat_totalCross,stat_challengeLost,stat_unsuccessfulTouch,stat_totalOffside,stat_bigChanceMissed,stat_accurateCross,stat_blockedScoringAttempt,stat_dispossessed
11072703,home,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,34.0,22.0,16.0,4.0,19.0,22.0,3.0,12.0,1.0,7.0,1.0,1.0,90.0,39.0,7.3,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11072703,home,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5883,M,945063,EUR,957312000,D,2,2,False,48.0,37.0,4.0,1.0,24.0,27.0,13.0,21.0,,4.0,,,79.0,58.0,7.4,11.0,0,,,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11072703,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3118,M,136924,EUR,720748800,D,4,4,False,62.0,52.0,7.0,4.0,37.0,43.0,15.0,19.0,3.0,4.0,,,90.0,76.0,8.4,10.0,1,,,,1.0,2.0,10.0,1.0,1.0,,,1.0,5.0,2.0,,,True,4.0,1.0,1.0,1.0,,,,,,,,,,
11072703,home,RB Leipzig,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,964994,EUR,1011744000,D,32,32,False,55.0,47.0,7.0,3.0,33.0,37.0,14.0,18.0,4.0,7.0,,,90.0,71.0,7.6,8.0,1,,,,,,5.0,,,,,3.0,2.0,1.0,,1.0,,3.0,,,,JGvardiol,1.0,,,,,,,,
11072703,home,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1141,M,319857,EUR,856656000,M,39,39,False,42.0,28.0,3.0,1.0,13.0,16.0,15.0,27.0,,4.0,,,90.0,64.0,7.1,16.0,2,,,,,3.0,5.0,,,,,1.0,2.0,2.0,1.0,,,2.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,
11072703,home,RB Leipzig,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7458,M,355492,EUR,864691200,M,27,27,False,37.0,27.0,4.0,3.0,13.0,16.0,14.0,21.0,,8.0,,,88.0,50.0,7.2,13.0,2,,,,,4.0,7.0,3.0,3.0,,,,3.0,3.0,,2.0,,1.0,2.0,,2.0,KonradLaimer,,,2.0,3.0,,1.0,,,
11072703,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6611,M,822708,EUR,886204800,M,8,8,False,43.0,31.0,7.0,5.0,16.0,24.0,15.0,19.0,,11.0,,,90.0,53.0,7.4,12.0,0,,,,,1.0,5.0,2.0,2.0,1.0,,1.0,1.0,,,2.0,,2.0,,,1.0,amadou_haidara04,,,,,,,,,
11072703,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2194,M,856076,EUR,893203200,M,22,22,False,38.0,30.0,3.0,1.0,14.0,17.0,18.0,25.0,,8.0,,,88.0,68.0,7.1,14.0,1,,,,1.0,3.0,2.0,,,,,2.0,2.0,1.0,,1.0,,,,,1.0,,,4.0,1.0,1.0,,,2.0,1.0,
11072703,home,RB Leipzig,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,77108,M,869856,EUR,972432000,F,17,17,False,51.0,47.0,2.0,2.0,19.0,20.0,29.0,36.0,,8.0,,,90.0,68.0,6.9,12.0,4,,,,1.0,9.0,2.0,2.0,1.0,1.0,,,1.0,,,4.0,,,2.0,,2.0,DomSzobo,,5.0,4.0,2.0,,1.0,1.0,2.0,1.0
11072703,home,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18927,M,232306,EUR,826070400,F,11,11,False,32.0,22.0,2.0,2.0,7.0,8.0,15.0,24.0,,2.0,,,78.0,42.0,7.5,13.0,3,,,,1.0,4.0,2.0,3.0,2.0,,,,,,,2.0,,,1.0,1.0,1.0,timowerner,2.0,,,1.0,1.0,,,,1.0
11072703,home,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190588,M,789071,EUR,894499200,F,7,7,False,38.0,34.0,2.0,1.0,6.0,6.0,28.0,32.0,,9.0,,,70.0,58.0,7.5,9.0,5,,,,1.0,4.0,6.0,3.0,2.0,,,,1.0,1.0,3.0,2.0,,,4.0,,,DaniOlmo,1.0,,,1.0,,1.0,,,2.0
11072703,home,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2254,M,51785,EUR,688176000,F,10,10,True,9.0,7.0,,,3.0,3.0,5.0,7.0,,3.0,,,20.0,15.0,7.2,2.0,1,,,,,1.0,4.0,3.0,3.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,,
11072703,home,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5806,M,190159,EUR,815616000,F,19,19,True,3.0,2.0,,,,,2.0,3.0,,,,,12.0,6.0,6.3,4.0,0,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,andresilva9,,,,1.0,,,,,
11072703,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,716,M,319853,EUR,833760000,D,16,16,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,11.0,2.0,6.6,,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11072703,home,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,True,1.0,,1.0,,,1.0,,,1.0,,,,11.0,4.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11072703,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,749,M,84251,EUR,655430400,M,44,44,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,,11.0,3.0,7.3,,0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11072703,home,RB Leipzig,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1026,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11072703,home,RB Leipzig,Abdou Diallo,abdou-diallo,A. Diallo,D,37,188,2777,M,280435,EUR,831168000,D,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11072703,home,RB Leipzig,Sanoussy Ba,sanoussy-ba,S. Ba,D,25,178,145,M,1142701,EUR,1073260800,D,25,25,True,,,,,,,,,,,,,,,,,0,Sanoussy,Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11072703,home,RB Leipzig,Caden Clark,caden-clark,C. Clark,M,23,180,353,M,1025266,EUR,1053993600,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11072703,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6863,M,556866,EUR,881366400,G,1,1,False,46.0,38.0,10.0,3.0,37.0,38.0,1.0,8.0,,16.0,7.0,9.0,90.0,61.0,8.6,8.0,0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,gregorkobel,,,,,,,,,
11072703,away,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,539,M,254119,EUR,801532800,D,17,17,False,30.0,22.0,3.0,1.0,17.0,20.0,5.0,10.0,1.0,1.0,,,45.0,39.0,6.2,11.0,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,
11072703,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4028,M,168937,EUR,810086400,D,25,25,False,87.0,82.0,5.0,5.0,60.0,64.0,22.0,24.0,,6.0,,,90.0,95.0,7.1,7.0,0,,,,,,3.0,,,,2.0,1.0,1.0,,,,,2.0,,,1.0,NiklasSule,,1.0,,1.0,,,,,
11072703,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4565,M,16632,EUR,598233600,D,15,15,False,77.0,62.0,7.0,1.0,50.0,58.0,12.0,19.0,3.0,6.0,,,85.0,93.0,6.4,16.0,0,,,,2.0,6.0,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,1.0,,,,aussenrist15,,,4.0,1.0,,,,,
11072703,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3457,M,800951,EUR,879724800,D,26,26,False,30.0,21.0,2.0,,9.0,16.0,13.0,18.0,1.0,3.0,,,90.0,69.0,6.3,19.0,1,,,,1.0,5.0,4.0,4.0,3.0,,,1.0,,,1.0,2.0,,,,,1.0,,1.0,4.0,1.0,2.0,,,1.0,,1.0
11072703,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2468,M,795005,EUR,884476800,M,6,6,False,72.0,62.0,7.0,3.0,40.0,42.0,22.0,30.0,1.0,6.0,,,90.0,87.0,6.4,13.0,0,,,,1.0,6.0,2.0,1.0,,,,2.0,1.0,,1.0,1.0,,,,,1.0,,,,2.0,,,,,,1.0
