match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_totalContest,stat_errorLeadToAShot,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle,stat_totalOffside
11369933,away,RC Sporting Charleroi,Vetle Winger Dragsnes,,,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187,53,M,548640,EUR,760492800,M,15,15,False,28.0,23.0,3.0,,11.0,14.0,12.0,16.0,,3.0,6.0,,,90.0,45.0,7.1,11.0,0.171849,0,,1.0,3.0,,,,3.0,3.0,2.0,,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,1.0,
11369933,away,RC Sporting Charleroi,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186,544,M,845344,EUR,929404800,F,18,18,False,34.0,27.0,,,9.0,11.0,18.0,24.0,3.0,5.0,4.0,,,90.0,43.0,6.9,10.0,0.0286266,1,,3.0,6.0,,,2.0,2.0,2.0,1.0,,,3.0,,,,,1.0,,0.0316,,1.0,,1.0,,,,,,,,,,
11369933,away,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169,1096,M,1030459,EUR,982800000,F,8,8,False,18.0,14.0,,,7.0,8.0,7.0,10.0,,3.0,4.0,1.0,,62.0,33.0,6.6,12.0,0.03044,1,,1.0,7.0,3.0,,,1.0,,2.0,,,1.0,1.0,,1.0,,,,0.064,,,,3.0,,1.0,,,,,,,,
11369933,away,RC Sporting Charleroi,Oday Dabbagh,,,oday-dabbagh,O. Dabbagh,F,98,182,6574,M,920458,EUR,912643200,F,9,9,False,16.0,14.0,1.0,1.0,4.0,4.0,10.0,12.0,1.0,4.0,,1.0,,69.0,26.0,6.9,7.0,0.0262619,2,,,5.0,2.0,,,,,3.0,,,3.0,,,2.0,,,,0.1341,,,,2.0,,2.0,,,,,,,,1.0
11369933,away,RC Sporting Charleroi,Isaac Mbenza,,,isaac-mbenza,I. Mbenza,F,7,188,141,M,789000,EUR,826243200,F,7,7,True,14.0,12.0,,,4.0,4.0,9.0,13.0,,,2.0,,,28.0,18.0,6.6,5.0,0.0699418,0,,,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,1.0
11369933,away,RC Sporting Charleroi,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,F,28,28,True,7.0,4.0,1.0,,2.0,4.0,2.0,4.0,,3.0,2.0,,,21.0,24.0,6.5,9.0,0.00048359,0,,,5.0,1.0,,1.0,3.0,3.0,2.0,,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11369933,away,RC Sporting Charleroi,Ryota Morioka,,,ryota-morioka,R. Morioka,M,,180,229,M,109376,EUR,671414400,M,44,44,True,19.0,18.0,1.0,1.0,9.0,10.0,9.0,9.0,,2.0,2.0,1.0,,21.0,22.0,6.4,1.0,0.00454041,0,,,3.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,
11369933,away,RC Sporting Charleroi,Ahmed Nadhir Benbouali,Ahmed Nadhir Benbouali,,ahmed-nadhir-benbouali,A. N. Benbouali,F,7,190,776,M,1177807,EUR,955929600,F,13,13,True,9.0,6.0,,,2.0,2.0,4.0,8.0,1.0,3.0,,,,21.0,15.0,6.5,7.0,0.00333239,0,,2.0,4.0,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0
11369933,away,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170,106,M,834261,EUR,873849600,M,17,17,True,2.0,1.0,,,,,1.0,2.0,,,,,,8.0,2.0,6.5,1.0,0.00156526,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369933,away,RC Sporting Charleroi,Martin Delavallée,,,martin-delavalee,M. Delavallée,G,55,185,123,M,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369933,away,RC Sporting Charleroi,Jules Van Cleemput,,,jules-van-cleemput,J. Van Cleemput,D,2,182,37,M,799163,EUR,878601600,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
