match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_outfielderBlock,stat_interceptionWon,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_bigChanceMissed
11407481,home,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,False,18.0,11.0,,,5.0,7.0,8.0,14.0,,8.0,2.0,,,83.0,40.0,7.5,13.0,0.137046,2,,,,5.0,,,,,2.0,0.0606,,1.0,1.0,2.0,1.0,,,1.0,,3.0,2.0,,7.0,4.0,2.0,2.0,,3.0,,,,
11407481,home,Juventus,Arkadiusz Milik,arkadiusz-milik,A. Milik,F,14,186,14230,M,arekmilik,161325,EUR,762393600,F,14,14,True,5.0,2.0,,,,,2.0,5.0,2.0,3.0,2.0,,,20.0,8.0,6.7,4.0,0.00597948,1,,,,3.0,,,,,,0.0252,,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,
11407481,home,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13242,M,alxsndro12,84854,EUR,664848000,D,12,12,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,,,13.0,8.0,6.7,1.0,0.0015483,0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11407481,home,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,18,18,True,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,5.0,,,,13.0,9.0,6.7,4.0,0.00041434,0,,,,1.0,1.0,,,,3.0,,,,1.0,,,,,,,,,,,,,3.0,,,,,,
11407481,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,home,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,,996919,EUR,1065225600,F,17,17,True,,,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,home,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,home,Juventus,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,deanhuijsen,1176744,EUR,1113436800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,home,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,15,15,True,,,,,,,,,,,,,,,,,,,0,,Kenan Yıldız,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,home,Juventus,Joseph Nonge,joseph-nonge-boende,J. Nonge,M,98,184,700,M,,1149138,EUR,1116115200,M,47,47,True,,,,,,,,,,,,,,,,,,,0,,Joseph Nonge Boende,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,,592794,EUR,858988800,G,1,1,False,26.0,15.0,15.0,4.0,15.0,20.0,,6.0,,,6.0,,1.0,90.0,31.0,6.3,11.0,6.139e-05,0,-0.5555,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
11407481,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,dilorenzo22,153257,EUR,744422400,D,22,22,False,84.0,78.0,8.0,7.0,25.0,27.0,54.0,65.0,2.0,6.0,7.0,,,90.0,121.0,7.5,16.0,0.0729267,1,,,,4.0,1.0,,,1.0,4.0,0.0285,,1.0,2.0,,,True,,1.0,,8.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
11407481,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,,332155,EUR,762048000,D,13,13,False,68.0,59.0,9.0,4.0,30.0,33.0,29.0,35.0,3.0,3.0,5.0,,,90.0,82.0,6.7,12.0,0.0189786,1,,,,9.0,2.0,,,6.0,,0.2898,,4.0,,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,
11407481,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,,108484,EUR,676512000,D,5,5,False,72.0,67.0,8.0,6.0,39.0,40.0,28.0,32.0,5.0,5.0,5.0,,,90.0,80.0,7.1,5.0,0.0109177,1,,,,4.0,,,,5.0,,0.0457,,2.0,,,2.0,,1.0,,,,,,,,1.0,,,,,,,
11407481,away,Napoli,Natan,natan,Natan,D,4,188,3251,M,,1015287,EUR,981417600,D,3,3,False,43.0,38.0,4.0,2.0,20.0,22.0,18.0,23.0,1.0,2.0,2.0,,,72.0,56.0,6.6,9.0,0.0142881,0,,,,5.0,,,,2.0,1.0,,,3.0,,,3.0,,1.0,,,2.0,,,1.0,,,1.0,,1.0,,,,
11407481,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,anguiss_29,787941,EUR,816480000,M,99,99,False,60.0,55.0,1.0,1.0,11.0,13.0,44.0,47.0,1.0,3.0,6.0,,,90.0,78.0,7.0,11.0,0.0604847,1,,,,5.0,1.0,,,2.0,2.0,0.0722,,,1.0,,,,,,,,,3.0,1.0,,1.0,2.0,,2.0,,,,
11407481,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,StanLobotka,150383,EUR,785721600,M,68,68,False,54.0,52.0,4.0,4.0,20.0,21.0,32.0,33.0,,2.0,9.0,,,86.0,67.0,7.4,5.0,0.0292747,1,,,,1.0,,,,2.0,2.0,0.0277,,1.0,2.0,,,,,2.0,,,,,,,1.0,3.0,,,,,,
11407481,away,Napoli,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,20,20,False,51.0,42.0,5.0,2.0,12.0,14.0,31.0,42.0,,3.0,3.0,,,65.0,64.0,7.0,15.0,0.0630632,1,,,,2.0,,,,,1.0,0.0349,,1.0,1.0,2.0,,,,,,5.0,1.0,1.0,,,1.0,,,1.0,,,,
11407481,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,,235672,EUR,744336000,F,21,21,False,34.0,30.0,,,6.0,6.0,25.0,35.0,1.0,1.0,2.0,,,72.0,57.0,6.9,16.0,0.567999,2,,,,6.0,,,,,,0.0883,,,,1.0,1.0,,,,,7.0,1.0,3.0,2.0,,1.0,,,3.0,1.0,,,
11407481,away,Napoli,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,227771,M,Osimhen9,822471,EUR,914889600,F,9,9,False,9.0,4.0,,,1.0,4.0,3.0,5.0,5.0,8.0,2.0,,,90.0,22.0,6.7,12.0,0.0256913,0,,,,9.0,,,,1.0,,,,4.0,,4.0,3.0,,,,,,,1.0,2.0,,,2.0,1.0,1.0,,,1.0,
11407481,away,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,Kvaradona,889259,EUR,981936000,F,77,77,False,25.0,24.0,5.0,5.0,10.0,10.0,15.0,16.0,,10.0,5.0,,,87.0,51.0,6.7,9.0,0.125845,3,,,,9.0,4.0,,,,1.0,0.5371,,,,4.0,,,,,,1.0,1.0,3.0,7.0,5.0,2.0,2.0,,1.0,1.0,,,1.0
11407481,away,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3699,M,,838232,EUR,938131200,M,7,7,True,22.0,20.0,,,3.0,3.0,17.0,20.0,,,1.0,,,25.0,26.0,6.6,5.0,0.0280969,0,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,
11407481,away,Napoli,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,,922928,EUR,970531200,D,59,59,True,12.0,11.0,1.0,1.0,2.0,3.0,9.0,9.0,,,1.0,,,18.0,16.0,6.5,2.0,0.00348983,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
11407481,away,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,giacomo.raspadori,865651,EUR,950832000,F,81,81,True,15.0,11.0,1.0,1.0,1.0,1.0,11.0,19.0,,1.0,3.0,,,18.0,26.0,7.1,10.0,0.0423751,1,,,,1.0,,1.0,,,1.0,0.025,0.2132,1.0,1.0,,,,,,,5.0,1.0,,,,,1.0,,1.0,,,,
11407481,away,Napoli,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188,1162,M,,857671,EUR,934243200,M,24,24,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,1.0,,,,10.0,6.0,6.7,,0.00286343,0,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11407481,away,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,simeonegiovanni,341143,EUR,804902400,F,18,18,True,,,,,,,,,,1.0,,,,9.0,2.0,6.7,,,1,,,,,,,,,1.0,0.0808,,,,,,,,,,,,,,,1.0,,,,,,,
11407481,away,Napoli,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194,1254,M,,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,away,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,away,Napoli,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,,879746,EUR,943747200,D,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,away,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,away,Napoli,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,,902019,EUR,957484800,M,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,away,Napoli,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2672,M,,947929,EUR,951782400,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407481,away,Napoli,Diego Demme,diego-demme,D. Demme,M,6,170,333,M,,124318,EUR,690681600,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
