match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_penaltyConceded,stat_bigChanceCreated
14083188,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,True,23.0,19.0,9.0,5.0,0.0,17.0,17.0,2.0,6.0,1.0,7.0,2.0,3.0,2.0,2.0,90.0,30.0,7.2,4.0,0.0015341,3.4258429619584,1.0,0.42,0.42,0.1218,0,0.451,0.03,0.0,0.17,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083188,home,Osasuna,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,797,M,842419,EUR,840412800,D,19,19,False,,32.0,25.0,2.0,1.0,0.0,10.0,11.0,15.0,21.0,3.0,4.0,,,,,69.0,51.0,6.9,13.0,0.0159984,172.01363548537,15.0,130.935,57.435,,0,,0.01,0.1,0.23,,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,58.050648997233,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083188,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,,54.0,46.0,8.0,3.0,0.0,32.0,34.0,14.0,20.0,3.0,11.0,,,,,90.0,62.0,7.2,10.0,0.00640255,99.217472695733,13.0,53.235,17.115,,0,,0.12,0.08,0.38,,,2.0,4.0,1.0,1.0,1.0,1.0,,17.71102371406,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14083188,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,False,,44.0,39.0,4.0,1.0,0.0,30.0,31.0,9.0,13.0,5.0,3.0,,,,,90.0,55.0,7.2,5.0,0.0149099,104.31606812413,14.0,74.97,13.02,,0,,0.17,0.09,0.17,,,3.0,5.0,,1.0,1.0,,,,,,,1.0,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14083188,home,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,False,,33.0,25.0,5.0,4.0,0.0,12.0,14.0,13.0,19.0,3.0,4.0,,,,,86.0,59.0,7.2,17.0,0.0106195,78.20551886136,9.0,63.105,22.47,,2,,0.22,0.07,0.21,,2.0,3.0,5.0,,2.0,,2.0,,23.769610934973,1.0,,,1.0,3.0,,,,1.0,1.0,1.0,2.0,0.1195,-0.24,,,,,,,,,,,,,,,
14083188,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,,50.0,42.0,8.0,4.0,0.0,14.0,16.0,28.0,34.0,,6.0,,,,,90.0,64.0,6.8,16.0,0.184963,150.95878719196,18.0,43.995,30.87,,0,,0.41,0.13,-0.04,,8.0,8.0,1.0,1.0,1.0,1.0,,,31.103983088987,1.0,,,,,,,1.0,,5.0,1.0,,,,3.0,2.0,,,,,,,,,,,,,
14083188,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,,38.0,25.0,4.0,1.0,0.0,11.0,14.0,14.0,24.0,,3.0,,,,,90.0,48.0,7.1,16.0,0.00707881,29.549878247234,5.0,11.025,4.83,,2,,-0.08,0.08,0.16,,,3.0,10.0,1.0,2.0,1.0,3.0,2.0,,,,,2.0,5.0,1.0,,,,1.0,,1.0,0.051,0.0,,1.0,1.0,0.0916,,,,,,,,,,,
14083188,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,,35.0,28.0,4.0,2.0,0.0,4.0,6.0,24.0,29.0,,1.0,,,,,69.0,54.0,7.5,16.0,0.34556,84.170271642015,11.0,42.04,22.615,,1,,0.62,0.1,-0.01,,10.0,4.0,4.0,1.0,1.0,,,2.0,25.10961576767,1.0,,,,1.0,,,,1.0,2.0,1.0,,0.0954,0.11,3.0,3.0,1.0,0.1752,,,,,,,,,,,
14083188,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,,26.0,22.0,1.0,1.0,1.0,3.0,4.0,19.0,22.0,,5.0,,,,,89.0,48.0,7.8,14.0,0.129002,191.38013920783,18.0,59.325,19.11,,2,,0.44,0.26,-0.03,,,6.0,9.0,3.0,3.0,2.0,8.0,3.0,46.767593994464,3.0,,,,1.0,2.0,,1.0,,3.0,1.0,,0.0813,0.02,,1.0,1.0,0.1899,1.0,,,,,,,,,,
14083188,home,Osasuna,Victor Muñoz,victor-munoz,V. Muñoz,F,21,173,8442,M,1145642,EUR,1058054400,M,21,21,False,,17.0,8.0,2.0,,0.0,3.0,4.0,5.0,13.0,,4.0,,,,,90.0,41.0,6.3,25.0,0.00357972,158.55403013343,14.0,111.065,37.0,,1,,-0.24,0.27,-0.01,,5.0,9.0,6.0,2.0,3.0,2.0,6.0,1.0,74.200002419698,3.0,,,2.0,1.0,1.0,,1.0,,1.0,4.0,1.0,0.0292,-0.17,,,,,,,,,,,,,,,
