match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_outfielderBlock,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside
12436455,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,12.0,10.0,,,0.0,4.0,5.0,6.0,7.0,1.0,3.0,1.0,2.0,,,,,,90.0,28.0,6.7,7.0,0.00452315,2,,Nicolas Jackson,,,,,1.0,4.0,,,1.0,,,,1.0,1.0,2.0,1.0,,0.2623,2.0,1.0,,0.2929,,,,3.0,1.0,4.0
12436455,home,Chelsea,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,F,19,19,True,14.0,13.0,,,0.0,1.0,2.0,12.0,13.0,,2.0,,,,,,,,28.0,22.0,6.7,7.0,0.0744374,0,,,,,1.0,,,2.0,1.0,1.0,,,,,,,2.0,1.0,,,1.0,,,,,,,2.0,,
12436455,home,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,2,2,True,9.0,7.0,,,0.0,3.0,5.0,4.0,4.0,,,,,,,,,,13.0,12.0,6.6,4.0,0.00088901,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12436455,home,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,True,16.0,12.0,2.0,1.0,0.0,6.0,7.0,6.0,9.0,1.0,4.0,2.0,3.0,,,,,,13.0,24.0,6.9,6.0,0.00490343,0,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,
12436455,home,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181,11876,M,,1403061,EUR,1139011200,F,32,32,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,,,,,,12.0,4.0,6.5,,0.00176034,0,,Tyrique George,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12436455,home,Chelsea,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,14,14,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,,,,,,,,,,12.0,9.0,6.2,2.0,0.0581839,0,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,
12436455,home,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436455,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13787,M,joshkofi2,1403050,EUR,1146787200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Josh Acheampong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436455,home,Chelsea,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,49218,M,Nkunku,769333,EUR,879465600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436455,home,Chelsea,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28475,M,marcguiu9,1414933,EUR,1136332800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436455,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,,252669,EUR,727228800,G,1,1,False,22.0,10.0,12.0,,0.0,10.0,13.0,,9.0,1.0,1.0,1.0,6.0,,1.0,2.0,3.0,,90.0,33.0,6.4,12.0,1.998e-05,0,0.3671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436455,away,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,2,2,False,36.0,25.0,8.0,3.0,0.0,18.0,22.0,7.0,14.0,4.0,7.0,8.0,3.0,,,,,,90.0,53.0,7.6,12.0,0.00380043,1,,,,,,,1.0,1.0,1.0,1.0,,,3.0,,2.0,,,,,0.313,,1.0,1.0,0.581,,1.0,,,,
12436455,away,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,,846308,EUR,910569600,D,4,4,False,26.0,23.0,5.0,2.0,0.0,16.0,18.0,7.0,8.0,,2.0,2.0,1.0,,,,,,90.0,38.0,6.6,4.0,0.00195815,0,,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,3.0,,1.0,,
12436455,away,Wolverhampton,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,,1013842,EUR,866505600,D,12,12,False,49.0,35.0,14.0,5.0,0.0,24.0,29.0,11.0,20.0,,3.0,8.0,8.0,,,,,,90.0,65.0,6.4,16.0,0.00308039,0,,,,,,,1.0,2.0,,,,,1.0,,3.0,2.0,1.0,,,,,,,,,,,1.0,,
12436455,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,nelsonsemedo50,252821,EUR,753408000,M,22,22,False,24.0,20.0,4.0,2.0,0.0,5.0,7.0,16.0,20.0,,5.0,4.0,,,,,,,90.0,53.0,6.6,9.0,0.0184799,0,,,,True,3.0,1.0,3.0,8.0,4.0,3.0,,,,,,,,2.0,2.0,,,,,,,1.0,,2.0,,
12436455,away,Wolverhampton,André,andre,André,M,7,176,9098,M,Andre7,1035996,EUR,995241600,M,7,7,False,23.0,20.0,,,0.0,11.0,11.0,9.0,12.0,,1.0,1.0,5.0,,,,,,74.0,31.0,6.4,3.0,0.00400018,0,,André,,,,,,3.0,,,,,2.0,,1.0,,,,2.0,,,,,,,1.0,1.0,,,
12436455,away,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,joaogomes.01,1015267,EUR,981936000,M,8,8,False,39.0,33.0,4.0,2.0,0.0,20.0,24.0,15.0,18.0,1.0,11.0,5.0,7.0,,,,,,90.0,68.0,7.5,12.0,0.242395,0,,,,,3.0,2.0,,7.0,2.0,1.0,,,,,8.0,7.0,3.0,1.0,4.0,,3.0,,,,,,1.0,1.0,,
12436455,away,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,r_aitnouri,931278,EUR,991785600,M,3,3,False,27.0,25.0,2.0,1.0,0.0,8.0,9.0,17.0,18.0,,2.0,2.0,2.0,,,,,,74.0,42.0,6.7,4.0,0.0894916,0,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0
12436455,away,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,,138573,EUR,705542400,F,21,21,False,27.0,24.0,1.0,1.0,0.0,10.0,12.0,14.0,18.0,1.0,2.0,,3.0,,,,,,74.0,33.0,6.7,8.0,0.0447706,0,,,,,3.0,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,1.0
12436455,away,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,Cunha,886363,EUR,927763200,F,10,10,False,26.0,20.0,1.0,,0.0,6.0,7.0,14.0,26.0,1.0,5.0,,5.0,,,,,,90.0,49.0,7.2,18.0,0.141857,5,,,,,7.0,,2.0,6.0,,,2.0,2.0,,,2.0,1.0,4.0,2.0,,0.2469,1.0,1.0,,0.2761,,,3.0,1.0,,
12436455,away,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,,876599,EUR,949795200,F,9,9,False,12.0,9.0,1.0,1.0,0.0,5.0,7.0,4.0,5.0,1.0,1.0,1.0,2.0,,,,,,90.0,16.0,6.7,4.0,0.00130601,2,,,,,,,4.0,6.0,,,,,,,,,1.0,,2.0,0.2327,,2.0,,0.1593,,,,,,
12436455,away,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,,1006073,EUR,1057536000,F,19,19,True,12.0,7.0,2.0,1.0,0.0,,1.0,7.0,11.0,,1.0,2.0,1.0,,,,,,16.0,19.0,7.0,6.0,0.0281818,0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,
12436455,away,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,,845273,EUR,898905600,M,27,27,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,1.0,,,,,,,,16.0,8.0,6.5,1.0,0.0193476,0,,,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,
12436455,away,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,,280979,EUR,849225600,F,29,29,True,5.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,,,1.0,,,,,,16.0,12.0,6.5,3.0,0.00306286,1,,,,,2.0,,,2.0,,,,1.0,1.0,,,,1.0,,2.0,0.0201,,,,,,,,,,
12436455,away,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,,98427,EUR,733017600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436455,away,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,,50027,EUR,641952000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436455,away,Wolverhampton,Pedro Lima,lima-pedro,P. Lima,D,17,174,3651,M,,1597270,EUR,1151712000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Pedro,Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436455,away,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,,932628,EUR,1003276800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436455,away,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,Hwangso,786186,EUR,822614400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436455,away,Wolverhampton,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11023,M,,1069486,EUR,1079654400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Carlos Forbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
