match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_totalOffside,stat_wonContest,stat_punches,stat_lastManTackle,stat_errorLeadToAShot,stat_clearanceOffLine
14025075,home,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,7,7,False,20.0,10.0,2.0,1.0,0.0,5.0,7.0,13.0,3.0,,,,90.0,32.0,6.5,13.0,0.0203826,,6,,-0.49,0.13,-0.07,,5.0,,,6.0,9.0,3.0,,,1.0,,,,3.0,1.0,3.0,2.0,,2.0,,2.0,,0.9601,0.44,,,1.0,2.0,,2.0,0.7996,RJimenez9,1.0,1.0,,,,,
14025075,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,867445,EUR,964742400,M,32,32,True,18.0,18.0,,,0.0,4.0,4.0,14.0,2.0,,,,26.0,22.0,6.9,1.0,0.153079,,2,,0.33,0.27,0.0,,14.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,2.0,,0.1434,-0.36,,,,,,,,esr,,,,,,,
14025075,home,Fulham,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,822470,EUR,927331200,F,19,19,True,19.0,14.0,1.0,1.0,1.0,5.0,5.0,14.0,2.0,,,,26.0,28.0,8.3,6.0,0.520147,,0,,0.75,0.4,0.13,,9.0,2.0,1.0,1.0,1.0,4.0,,2.0,,,,,,2.0,,5.0,,,,,,,,,,,,2.0,,,chukwuezesamuel8,,,2.0,,,,
14025075,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,365802,EUR,791164800,M,6,6,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,8.0,2.0,6.6,1.0,0.00250964,,0,,0.05,,-0.04,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14025075,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,True,,,,,0.0,,,,,,,,1.0,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025075,home,Fulham,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025075,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025075,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025075,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adamatrd,,,,,,,
14025075,home,Fulham,Jonah Kusi-Asare,jonah-kusi-asare,J. Kusi-Asare,F,18,196,3959,M,1503757,EUR,1183507200,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025075,away,Sunderland,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2150,M,1012928,EUR,1042761600,G,22,22,False,52.0,40.0,18.0,6.0,0.0,34.0,35.0,17.0,8.0,,2.0,4.0,90.0,64.0,7.6,12.0,0.00348839,0.5447,0,0.2667,0.13,-0.03,-0.07,0.45,6.0,,,,,3.0,,,1.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,
14025075,away,Sunderland,Trai Hume,hume-trai,T. Hume,D,32,180,1062,M,989034,EUR,1016409600,D,32,32,False,27.0,20.0,2.0,1.0,0.0,4.0,6.0,21.0,3.0,,,,89.0,39.0,6.6,11.0,0.0163781,,0,,0.07,0.08,0.43,,16.0,1.0,,2.0,3.0,3.0,,,2.0,1.0,3.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
14025075,away,Sunderland,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,20,20,False,29.0,21.0,1.0,,0.0,6.0,9.0,20.0,2.0,,,,90.0,61.0,6.9,18.0,0.154166,,0,,0.1,0.05,-0.14,,15.0,3.0,,,5.0,9.0,,,7.0,2.0,5.0,3.0,,,4.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,
14025075,away,Sunderland,Daniel Ballard,ballard-daniel,D. Ballard,D,5,187,4682,M,958878,EUR,937958400,D,5,5,False,52.0,42.0,10.0,3.0,0.0,30.0,30.0,22.0,6.0,,,,90.0,64.0,6.7,13.0,0.020643,,0,,0.28,0.09,-0.13,,12.0,,,1.0,2.0,4.0,,,3.0,2.0,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,
14025075,away,Sunderland,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2494,M,856739,EUR,963878400,D,6,6,False,50.0,43.0,3.0,2.0,0.0,34.0,38.0,12.0,5.0,,,,90.0,59.0,6.9,10.0,0.00325472,,0,,0.09,0.05,-0.15,,9.0,,,,1.0,6.0,,,3.0,,3.0,1.0,3.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,
14025075,away,Sunderland,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,17,17,False,29.0,28.0,1.0,1.0,0.0,17.0,18.0,11.0,5.0,,,,90.0,52.0,6.9,6.0,0.00353278,,0,,-0.04,0.06,0.5,,11.0,1.0,,2.0,6.0,4.0,3.0,,2.0,2.0,2.0,1.0,,2.0,1.0,,,,,,2.0,,,,,,,,,,ReinildoMandava,,,,,,,
14025075,away,Sunderland,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,218160,EUR,810345600,M,25,25,False,15.0,12.0,1.0,,0.0,4.0,5.0,10.0,,,,,64.0,34.0,7.0,12.0,0.00668417,,1,,-0.41,0.43,0.16,,8.0,2.0,,1.0,2.0,6.0,1.0,1.0,,,5.0,2.0,6.0,,1.0,,,,,,,0.0229,0.1,,,,,,1.0,0.1246,bertrandtraore10,,,1.0,,,,
14025075,away,Sunderland,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,117777,EUR,717552000,M,34,34,False,44.0,38.0,4.0,1.0,0.0,26.0,28.0,16.0,5.0,,,,90.0,53.0,7.0,7.0,0.0612063,,1,,-0.01,0.14,0.45,,12.0,1.0,,,,2.0,,1.0,,,1.0,,,,,,True,,,,3.0,0.0136,-0.09,,,,,,1.0,0.0586,Granit_Xhaka,,,1.0,,,,
14025075,away,Sunderland,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15416,M,1171539,EUR,1103241600,M,27,27,False,28.0,22.0,2.0,1.0,0.0,10.0,12.0,16.0,1.0,,,,90.0,38.0,7.3,9.0,0.0540514,,0,,-0.04,0.24,0.41,,12.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0
14025075,away,Sunderland,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,28.0,16.0,6.0,1.0,0.0,5.0,7.0,21.0,3.0,,,,89.0,45.0,6.4,17.0,0.226932,,1,,-0.01,0.34,0.13,,11.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,0.029,-0.34,,,,,,,,,,2.0,,,,,
14025075,away,Sunderland,Wilson Isidor,wilson-isidor,W. Isidor,F,18,184,16825,M,877980,EUR,967248000,F,18,18,False,3.0,3.0,,,0.0,,,3.0,,,,,64.0,6.0,6.1,1.0,0.00777226,,1,,-0.08,0.11,0.15,,3.0,,,2.0,2.0,,,,1.0,,,,1.0,,1.0,,,,,,,0.1085,-0.6,,,,1.0,,,,,,1.0,,,,,
14025075,away,Sunderland,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12477,M,1142675,EUR,1115596800,F,7,7,True,10.0,9.0,1.0,1.0,0.0,4.0,4.0,6.0,2.0,,,,26.0,14.0,6.4,5.0,0.00748751,,0,,0.06,-0.28,-0.05,,5.0,1.0,,,3.0,,,1.0,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
14025075,away,Sunderland,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7104,M,910048,EUR,1012521600,F,9,9,True,5.0,5.0,,,0.0,2.0,2.0,3.0,2.0,,,,26.0,12.0,6.8,2.0,0.00124733,,0,,0.02,0.04,0.24,,3.0,,,1.0,2.0,3.0,1.0,,2.0,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,brianbrobbeyy,,,,,,,
14025075,away,Sunderland,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,F,24,24,True,1.0,,,,0.0,,,1.0,,,,,1.0,4.0,,3.0,,,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simon.adingra,,,,,,,
14025075,away,Sunderland,Eliezer Mayenda,eliezer-mayenda,E. Mayenda,F,12,179,2833,M,1168588,EUR,1115510400,F,12,12,True,,,,,0.0,,,,,,,,1.0,1.0,,1.0,,,0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,Eliezer Mayenda,,,,,,,,,,,,,,
14025075,away,Sunderland,Anthony Patterson,anthony-patterson,A. Patterson,G,13,188,354,M,958718,EUR,957916800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025075,away,Sunderland,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,29,179,10392,M,174975,EUR,752630400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masuaku26,,,,,,,
14025075,away,Sunderland,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025075,away,Sunderland,Luke O'Nien,luke-onien,L. O'Nien,D,13,174,562,M,365812,EUR,785376000,M,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025075,away,Sunderland,Dan Neil,dan-neil,D. Neil,M,6,178,465,M,964106,EUR,1007078400,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
