match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
12437764,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,F,7,7,False,19.0,12.0,,,0.0,4.0,5.0,8.0,15.0,1.0,4.0,,1.0,,,,,90.0,33.0,7.0,12.0,0.014874,3,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,2.0,1.0,3.0,,0.1633,2.0,2.0,,,True,,,,
12437764,home,Espanyol,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187,3794,M,917485,EUR,885427200,F,16,16,True,7.0,6.0,,,0.0,,,6.0,7.0,1.0,3.0,,1.0,,,,,30.0,13.0,6.9,4.0,0.151587,1,,,2.0,,,,1.0,2.0,1.0,1.0,,,,,,,,3.0,,0.0402,1.0,1.0,1.0,0.0609,,walo_98,,,
12437764,home,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179,867,M,175185,EUR,717206400,M,11,11,True,4.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,,1.0,,4.0,,,,,16.0,14.0,6.6,5.0,0.0003587,1,,,3.0,,,,1.0,,,1.0,1.0,,,,,,,,,0.0695,1.0,,1.0,0.1996,,,,,
12437764,home,Espanyol,Justin Smith,justin-smith,J. Smith,M,24,188,103,M,1110904,EUR,1044316800,M,40,40,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,12.0,5.0,6.4,2.0,0.000681,0,,,2.0,,1.0,,,2.0,,1.0,,,,Justin Smith,,,,1.0,,,,,,,,,,,
12437764,home,Espanyol,Angel Fortuno,fortuno-angel,A. Fortuno,G,1,183,108,M,1082734,EUR,978307200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437764,home,Espanyol,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186,220,M,144501,EUR,706147200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437764,home,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437764,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183,302,M,857205,EUR,811036800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437764,home,Espanyol,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1157,M,954317,EUR,1055462400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437764,home,Espanyol,Rafael Bauzà,rafael-bauza,R. Bauza,M,18,183,77,M,1841365,EUR,1107043200,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Rafael Bauza,,,,,,,,,,,,,,,
12437764,home,Espanyol,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174,148,M,916136,EUR,830908800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437764,home,Espanyol,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187,3243,M,1116987,EUR,1063929600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Alejo Veliz,,,,,,,,,,,,aleeveliz,,,
12437764,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,40.0,32.0,14.0,7.0,0.0,27.0,29.0,5.0,11.0,1.0,1.0,1.0,7.0,,1.0,1.0,1.0,90.0,49.0,7.7,8.0,0.00074938,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,2.0,3.0,0.5387
12437764,away,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,29.0,25.0,,,0.0,11.0,13.0,14.0,22.0,,1.0,4.0,,,,,,83.0,51.0,7.0,14.0,0.0134458,0,6.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,
12437764,away,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,81.0,74.0,7.0,3.0,0.0,50.0,50.0,24.0,31.0,,4.0,3.0,1.0,,,,,90.0,94.0,7.1,7.0,0.00573483,0,,,4.0,1.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,2.0,2.0,,,,,,,
12437764,away,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,76.0,72.0,2.0,,0.0,38.0,38.0,34.0,38.0,,2.0,5.0,4.0,,,,,90.0,86.0,7.2,4.0,0.0115997,0,,,2.0,,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
12437764,away,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,False,36.0,29.0,1.0,,0.0,18.0,22.0,11.0,20.0,,3.0,,1.0,,,,,87.0,59.0,6.5,15.0,0.00283532,0,6.0,,4.0,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,2.0,2.0,,,,,,,
12437764,away,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,38.0,33.0,9.0,7.0,0.0,14.0,16.0,21.0,30.0,2.0,5.0,3.0,2.0,,,,,90.0,55.0,7.3,11.0,0.0907829,0,8.0,2.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,
12437764,away,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,8,8,False,40.0,34.0,3.0,1.0,0.0,18.0,19.0,16.0,21.0,,2.0,5.0,6.0,,,,,67.0,55.0,6.8,9.0,0.00941546,1,,,4.0,,2.0,,1.0,2.0,,,,1.0,,,,1.0,,1.0,,0.0188,3.0,1.0,,,,,,,
12437764,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,60.0,53.0,3.0,2.0,0.0,31.0,33.0,22.0,27.0,3.0,6.0,3.0,11.0,,,,,90.0,69.0,7.0,8.0,0.00672269,1,,,3.0,,1.0,2.0,1.0,,,2.0,1.0,,1.0,,,1.0,,,,0.0462,,,,,,,,,
12437764,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,48.0,42.0,5.0,4.0,0.0,18.0,18.0,24.0,31.0,,5.0,,6.0,,,,,86.0,65.0,6.9,14.0,0.07809,1,1.0,,9.0,2.0,,1.0,4.0,,1.0,,3.0,,1.0,,,1.0,,,,0.057,4.0,,,,,,,,
12437764,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,11.0,7.0,,,0.0,1.0,2.0,6.0,9.0,1.0,3.0,1.0,1.0,,,,,90.0,19.0,6.7,8.0,0.136406,0,,,10.0,1.0,,,2.0,2.0,2.0,7.0,1.0,1.0,,,,,,3.0,,,,,,,,budimir_ante,,,
12437764,away,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,False,16.0,11.0,1.0,,0.0,3.0,3.0,8.0,13.0,2.0,5.0,,1.0,,,,,67.0,26.0,6.8,9.0,0.00553159,1,,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,,3.0,,0.1257,2.0,1.0,,,,,,,
12437764,away,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,True,6.0,4.0,,,0.0,2.0,2.0,2.0,5.0,,1.0,1.0,1.0,,,,,23.0,11.0,6.6,4.0,0.00052871,1,1.0,,2.0,,,,,2.0,,,,,,,,,1.0,1.0,,0.0316,1.0,1.0,,,,,,,
12437764,away,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,18,18,True,10.0,4.0,3.0,,0.0,4.0,6.0,,4.0,1.0,2.0,1.0,3.0,,,,,23.0,16.0,6.5,6.0,0.00016485,1,,,3.0,1.0,,1.0,,,,2.0,,,,,,1.0,,,,0.0062,,,,,,,,,
12437764,away,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,3.0,1.0,1.0,1.0,0.0,1.0,2.0,,2.0,1.0,1.0,3.0,,,,,,15.0,9.0,6.6,4.0,0.00033082,0,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12437764,away,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,1.0,,,,0.0,,,,2.0,1.0,1.0,,1.0,,,,,12.0,5.0,6.7,3.0,,0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12437764,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,7.0,5.0,1.0,,0.0,4.0,4.0,1.0,3.0,,,1.0,1.0,,,,,11.0,8.0,6.5,2.0,0.00011772,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12437764,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437764,away,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437764,away,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Unai,García,,,,,,,,,,,,,,
12437764,away,Osasuna,Javi Martínez,javi-martinez,J. Martínez,M,5,180,87,M,913732,EUR,945820800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437764,away,Osasuna,Iker Benito,iker-benito,I. Benito,F,2,176,194,M,1086346,EUR,1028937600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
