match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_goals,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_totalOffside
11406875,home,Genoa,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,F,11,11,False,41.0,34.0,2.0,2.0,17.0,17.0,17.0,30.0,,6.0,,,,,,,90.0,65.0,6.6,21.0,0.0127677,3,,6.0,2.0,3.0,,,1.0,,,0.3473,,,,,,,2.0,,1.0,0.5526,,3.0,1.0,1.0,,5.0,,,1.0,,1.0,,,
11406875,home,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,True,15.0,10.0,4.0,1.0,4.0,6.0,6.0,16.0,,1.0,,,,,,,27.0,30.0,6.2,13.0,0.00409636,0,,7.0,4.0,3.0,2.0,,,,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,
11406875,home,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,11.0,9.0,,,,,9.0,11.0,,2.0,,,,,,,27.0,17.0,7.0,4.0,0.0200761,0,,,2.0,3.0,,,,,,,,,2.0,1.0,,,1.0,,,,,1.0,1.0,,,2.0,,,1.0,,,1.0,,
11406875,home,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,6.0,5.0,2.0,2.0,2.0,2.0,3.0,5.0,,2.0,,,,,,,21.0,11.0,6.7,3.0,0.187412,0,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,
11406875,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,,12.0,2.0,6.5,,0.0144892,0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11406875,home,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,home,Genoa,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,D,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,home,Genoa,Giorgio Cittadini,giorgio-cittadini,G. Cittadini,D,2,184,117,M,1001847,EUR,1019088000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,home,Genoa,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185,230,M,824584,EUR,921196800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,home,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,home,Genoa,David Ankeye,david-ankeye,D. Ankeye,F,22,191,214,M,1457821,EUR,1022025600,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,away,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,30.0,19.0,18.0,8.0,15.0,17.0,4.0,13.0,6.0,13.0,,3.0,5.0,4.0,1.0,1.0,90.0,49.0,8.1,11.0,0.00264788,0,0.4887,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,
11406875,away,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,1012176,EUR,1071100800,D,42,42,False,49.0,39.0,9.0,2.0,25.0,26.0,14.0,23.0,4.0,5.0,,,,,,,88.0,63.0,7.1,12.0,0.0114406,0,,,4.0,5.0,,,,3.0,2.0,,,,1.0,3.0,1.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,
11406875,away,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,53.0,47.0,7.0,6.0,40.0,46.0,7.0,7.0,4.0,7.0,,,,,,,90.0,63.0,6.8,6.0,0.00134709,0,,,2.0,3.0,1.0,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11406875,away,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,48.0,39.0,3.0,,22.0,25.0,18.0,24.0,3.0,6.0,,,,,,,90.0,57.0,6.8,10.0,0.193302,0,,1.0,3.0,2.0,,,,,,,,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,
11406875,away,Atalanta,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,965264,EUR,958176000,M,3,3,False,16.0,12.0,1.0,1.0,5.0,6.0,7.0,12.0,1.0,1.0,,,,,,,57.0,32.0,6.5,11.0,0.0110824,0,,2.0,3.0,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,
11406875,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,45.0,39.0,7.0,3.0,16.0,17.0,23.0,30.0,1.0,4.0,,,,,,,90.0,59.0,6.6,11.0,0.0141214,0,,2.0,6.0,5.0,2.0,1.0,,,3.0,,,,1.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,True,,1.0,,,,,
11406875,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,M,8,8,False,50.0,39.0,8.0,5.0,25.0,31.0,14.0,19.0,1.0,12.0,,,,,,,90.0,64.0,7.2,14.0,0.0704977,3,,,2.0,4.0,1.0,,,,1.0,0.8471,,,,1.0,1.0,,1.0,1.0,2.0,0.82,pasalicmario,1.0,1.0,1.0,,2.0,,1.0,2.0,,2.0,1.0,,1.0
11406875,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,M,22,22,False,36.0,23.0,9.0,2.0,15.0,23.0,8.0,16.0,1.0,9.0,,,,,,,89.0,57.0,6.7,20.0,0.00168659,1,,3.0,2.0,5.0,1.0,,,,1.0,0.0589,,,,1.0,,1.0,1.0,,1.0,0.333,,3.0,2.0,,,1.0,,,,,1.0,,,
11406875,away,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,F,7,7,False,33.0,25.0,3.0,1.0,10.0,13.0,16.0,23.0,2.0,3.0,,,,,,,90.0,56.0,7.6,16.0,0.0585164,2,,3.0,6.0,7.0,1.0,2.0,1.0,1.0,3.0,0.075,,,,2.0,,1.0,1.0,2.0,1.0,0.3603,teunkoopmeiners,2.0,1.0,,1.0,2.0,,,2.0,1.0,,,,
11406875,away,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,False,14.0,8.0,,,2.0,2.0,6.0,12.0,1.0,3.0,,,,,,,57.0,28.0,7.5,10.0,0.030647,1,,,3.0,6.0,,3.0,,1.0,,0.0477,,,,1.0,,,2.0,,1.0,0.3828,cdk,3.0,3.0,,1.0,1.0,,,,,,,,
11406875,away,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,807301,EUR,915148800,F,90,90,False,12.0,9.0,2.0,1.0,1.0,2.0,8.0,11.0,,,,,,,,,57.0,20.0,6.3,7.0,0.0232524,1,,1.0,8.0,1.0,,2.0,1.0,,,0.0151,,,4.0,1.0,,,,3.0,,,scamacca,,,,,1.0,,,,,,,,
11406875,away,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,324353,EUR,813888000,M,59,59,True,14.0,11.0,,,4.0,6.0,10.0,13.0,,4.0,,,,,,,33.0,27.0,7.8,8.0,0.539535,3,,5.0,,1.0,,,1.0,1.0,,0.7312,,,,,,,,,2.0,1.1828,Miranchuk,1.0,1.0,,,3.0,,1.0,4.0,3.0,1.0,2.0,,
11406875,away,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,D,77,77,True,9.0,6.0,2.0,,3.0,4.0,4.0,6.0,2.0,4.0,,,,,,,33.0,22.0,7.7,5.0,0.134267,1,,1.0,1.0,3.0,,1.0,,,,0.1917,,,,1.0,,,,,1.0,0.9081,,2.0,2.0,,1.0,,,,1.0,1.0,,1.0,,
11406875,away,Atalanta,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185,9510,M,982615,EUR,1002067200,F,10,10,True,8.0,3.0,1.0,,,1.0,3.0,7.0,,1.0,,,,,,,33.0,16.0,6.9,10.0,0.00205392,2,,,5.0,1.0,,1.0,1.0,,,0.2763,,,1.0,,,,1.0,2.0,1.0,0.9391,el_bilal_9,2.0,,,1.0,2.0,,,,,,,,
11406875,away,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,True,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,16.0,5.0,6.8,1.0,0.00015314,0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11406875,away,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,D,33,33,True,,,,,,,,,1.0,,,,,,,,9.0,1.0,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,away,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,juanmusso,,,,,,,,,,,,,
11406875,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,away,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,856638,EUR,961459200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,away,Atalanta,Giovanni Bonfanti,giovanni-bonfanti,G. Bonfanti,D,94,187,345,M,1183625,EUR,1042761600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,away,Atalanta,Leonardo Mendicino,mendicino-leonardo,L. Mendicino,M,44,182,115,M,1489949,EUR,1151107200,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,away,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406875,away,Atalanta,Siren Diao,diao-siren,S. Diao,F,9,189,201,M,1514893,EUR,1106265600,F,54,54,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
