match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_aerialLost,stat_aerialWon,stat_wasFouled,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_keyPass,player_sofascoreId,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
13464477,home,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183,100,M,925459,EUR,857174400,G,13,13,False,22.0,18.0,9.0,5.0,0.0,17.0,17.0,1.0,5.0,1.0,1.0,8.0,1.0,5.0,6.0,90.0,33.0,7.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13464477,home,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178,49,M,1092809,EUR,1021766400,D,5,5,False,48.0,43.0,3.0,1.0,0.0,26.0,29.0,17.0,21.0,8.0,2.0,3.0,,,,90.0,83.0,6.4,12.0,0,Mohammed Mahzari,,2.0,4.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
13464477,home,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186,274,M,794836,EUR,698284800,D,3,3,False,21.0,16.0,5.0,1.0,0.0,13.0,15.0,3.0,6.0,4.0,2.0,1.0,,,,90.0,33.0,6.4,5.0,0,,,,4.0,,5.0,,3.0,1.0,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,
13464477,home,Al-Taawoun,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,32,181,105,M,847379,EUR,840412800,D,32,32,False,61.0,55.0,9.0,5.0,0.0,39.0,41.0,16.0,20.0,3.0,1.0,4.0,,,,90.0,74.0,6.8,10.0,0,,,,2.0,,4.0,1.0,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
13464477,home,Al-Taawoun,Renné Rivas,rivas-renne,R. Rivas,D,18,178,311,M,973568,EUR,1048204800,D,16,16,False,33.0,26.0,2.0,1.0,0.0,13.0,13.0,14.0,22.0,2.0,,5.0,,,,90.0,53.0,6.9,9.0,1,,,2.0,6.0,3.0,2.0,,,,,,1.0,2.0,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,
13464477,home,Al-Taawoun,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186,4174,M,807400,EUR,849139200,M,70,70,False,62.0,52.0,5.0,4.0,0.0,19.0,21.0,33.0,42.0,5.0,1.0,3.0,,,,86.0,80.0,6.8,15.0,1,,,1.0,7.0,,1.0,,,3.0,1.0,,1.0,1.0,,1.0,2.0,2.0,,,1.0,,abdelhamidsabiri,2.0,,,,,,,,,
13464477,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183,1641,M,788348,EUR,832896000,M,18,18,False,60.0,57.0,4.0,3.0,0.0,37.0,38.0,20.0,22.0,4.0,,4.0,,,,90.0,73.0,6.7,6.0,1,,,,1.0,1.0,2.0,,2.0,1.0,,,1.0,,,2.0,,,,,1.0,,,1.0,True,,,,,,,,
13464477,home,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172,581,M,1118494,EUR,978912000,M,8,8,False,45.0,38.0,3.0,3.0,0.0,21.0,23.0,17.0,22.0,3.0,,6.0,,,,86.0,55.0,6.5,13.0,0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,
13464477,home,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175,362,M,818568,EUR,782352000,F,27,27,False,16.0,13.0,2.0,1.0,0.0,6.0,7.0,7.0,9.0,7.0,1.0,6.0,,,,63.0,27.0,6.6,7.0,2,,,,3.0,3.0,,,,1.0,1.0,,1.0,3.0,2.0,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,
13464477,home,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180,2161,M,344243,EUR,772329600,F,38,38,False,21.0,18.0,1.0,,0.0,6.0,6.0,12.0,15.0,3.0,,,,,,63.0,37.0,7.2,8.0,2,,,,5.0,3.0,1.0,,,1.0,1.0,,2.0,,,1.0,,1.0,,3.0,2.0,1.0,,2.0,,,,,,,,,
