match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_totalOffside,stat_wonContest,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_goals,stat_goodHighClaim,stat_punches
12448314,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,1,1,False,29.0,23.0,18.0,12.0,0.0,22.0,23.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,90.0,33.0,6.7,6.0,0.00055909,0,-0.3509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448314,home,AZ Alkmaar,Seiya Maikuma,,,seiya-maikuma,S. Maikuma,D,2,179,896,M,1028330,EUR,876960000,D,16,16,False,62.0,49.0,6.0,3.0,0.0,16.0,19.0,34.0,45.0,6.0,,,,,90.0,92.0,7.3,17.0,0.530773,2,,2.0,1.0,2.0,3.0,6.0,9.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,0.0767,2.0,,,,,,,,,,,
12448314,home,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,78.0,69.0,8.0,5.0,1.0,42.0,45.0,27.0,34.0,2.0,,,,,90.0,88.0,7.1,11.0,0.284826,0,,1.0,,3.0,1.0,6.0,2.0,1.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,3.0,1.0,,,,,,,,,
12448314,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,70.0,68.0,6.0,5.0,0.0,32.0,32.0,36.0,38.0,1.0,,,,,75.0,73.0,6.8,2.0,0.0370466,0,,,,3.0,,3.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12448314,home,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,48.0,42.0,4.0,2.0,0.0,22.0,24.0,20.0,26.0,3.0,,,,,76.0,68.0,7.0,9.0,0.0295469,2,,2.0,,2.0,,2.0,5.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,3.0,,0.0642,,,,2.0,,,,,,,,
12448314,home,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,6,6,False,36.0,30.0,2.0,2.0,0.0,8.0,10.0,22.0,27.0,2.0,,,,,60.0,43.0,7.3,9.0,0.207879,0,,1.0,,,,3.0,2.0,2.0,1.0,,,,1.0,2.0,2.0,1.0,,,,2.0,,,,,,,,,,,
12448314,home,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,98.0,88.0,9.0,5.0,0.0,26.0,30.0,62.0,69.0,6.0,,,,,90.0,114.0,7.8,14.0,0.260389,1,,1.0,,,,,3.0,,1.0,,1.0,2.0,3.0,2.0,,3.0,,,0.06,5.0,,,1.0,True,,,,,,,
12448314,home,AZ Alkmaar,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,False,37.0,31.0,,,0.0,10.0,12.0,22.0,29.0,7.0,,,,,90.0,55.0,6.8,14.0,0.0914884,1,,4.0,1.0,4.0,1.0,7.0,3.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,0.0381,1.0,,,1.0,,2.0,,,,,,
12448314,home,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,10,10,False,48.0,40.0,1.0,,0.0,15.0,16.0,25.0,35.0,6.0,,,,,90.0,72.0,7.3,16.0,0.0859832,8,,3.0,,1.0,,3.0,2.0,,1.0,2.0,2.0,,1.0,2.0,,2.0,,,0.3958,1.0,,,,,1.0,4.0,1.3279,,,,
12448314,home,AZ Alkmaar,Ernest Poku,,,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,M,21,21,False,30.0,24.0,,,0.0,5.0,7.0,19.0,23.0,4.0,,,,,75.0,42.0,6.9,10.0,0.206002,1,,,,1.0,,1.0,2.0,,1.0,1.0,,,,1.0,,3.0,,,0.0489,2.0,,,1.0,,,,,1.0,,,
