match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonTackle,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_wasFouled,player_sofascoreId,captain,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_goalAssist
11408433,home,SC Farense,Zé Luís,ze-luis,Z. Luís,F,,185,236,M,101973,EUR,664675200,F,91,91,False,19.0,12.0,,,3.0,4.0,9.0,16.0,1.0,2.0,3.0,,,,,,90.0,36.0,7.6,11.0,0.0110771,3,,,,1.0,4.0,17.0,,3.0,3.0,1.0,,1.0,4.0,10.0,,2.0,,,0.494,0.6205,1.0,,,,3.0,,,,1.0,1.0,1.0,,
11408433,home,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,,,,23.0,8.0,6.7,4.0,0.0037951,0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
11408433,home,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,878830,EUR,827625600,F,9,9,True,7.0,3.0,1.0,,,,3.0,7.0,,1.0,2.0,,,,,,23.0,18.0,6.8,8.0,0.0391133,0,,,,,6.0,6.0,1.0,2.0,1.0,2.0,,1.0,4.0,2.0,,,,,,,2.0,,,,1.0,,,,,1.0,,,
11408433,home,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,True,3.0,2.0,,,,,3.0,5.0,,,,,,,,,13.0,9.0,6.7,3.0,0.0665748,1,,,,2.0,,,,,,,,1.0,,,,,,,0.1091,,,1.0,,,,,,,1.0,,,,
11408433,home,SC Farense,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,True,8.0,8.0,,,6.0,6.0,2.0,2.0,,,,,,,,,12.0,10.0,6.5,,0.00157319,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408433,home,SC Farense,Talocha,talocha,Talocha,D,31,180,43,M,778216,EUR,620438400,D,31,31,True,4.0,3.0,,,2.0,2.0,2.0,4.0,,,,,,,,,8.0,8.0,6.7,3.0,0.0853556,0,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
11408433,home,SC Farense,Miguel Carvalho,miguel-carvalho,M. Carvalho,G,22,185,13,M,786018,EUR,835228800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408433,home,SC Farense,Zach Muscat,zach-muscat,Z. Muscat,D,22,184,90,M,97622,EUR,745977600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408433,home,SC Farense,Vítor Gonçalves,vitor-goncalves,V. Gonçalves,M,8,174,14,M,170483,EUR,701827200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408433,home,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408433,away,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,False,25.0,24.0,9.0,8.0,21.0,22.0,3.0,3.0,1.0,11.0,,4.0,6.0,,1.0,1.0,90.0,39.0,7.9,2.0,0.00127279,0,1.2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11408433,away,Rio Ave,Josué Sá,josue-sa,J. Sá,D,3,186,48,M,137982,EUR,708739200,D,23,23,False,63.0,59.0,8.0,6.0,43.0,45.0,17.0,20.0,1.0,2.0,1.0,,,,,,90.0,75.0,7.3,8.0,0.360182,0,,,,2.0,4.0,4.0,,1.0,1.0,1.0,,1.0,3.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0
11408433,away,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,58.0,51.0,2.0,,47.0,50.0,4.0,8.0,7.0,1.0,,,,,,,90.0,72.0,6.9,7.0,0.00715875,0,,,,,11.0,7.0,,,,2.0,3.0,,7.0,5.0,,,2.0,1.0,,,1.0,,1.0,,,,True,,,,,,
11408433,away,Rio Ave,Patrick William,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,False,55.0,44.0,6.0,5.0,30.0,35.0,15.0,21.0,4.0,1.0,1.0,,,,,,90.0,75.0,6.6,16.0,0.0118118,2,,,,1.0,5.0,3.0,2.0,,,1.0,2.0,,1.0,2.0,2.0,,,1.0,0.042,,,1.0,,,,,,,,,,,
11408433,away,Rio Ave,Costinha,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,41.0,27.0,5.0,1.0,13.0,16.0,17.0,31.0,6.0,7.0,3.0,,,,,,90.0,73.0,7.2,22.0,0.161785,0,,,,6.0,8.0,8.0,,3.0,2.0,2.0,2.0,4.0,4.0,2.0,,,,,,,1.0,3.0,1.0,,2.0,,,,,1.0,,,
11408433,away,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,False,90.0,83.0,8.0,6.0,51.0,53.0,32.0,37.0,1.0,12.0,,,,,,,90.0,96.0,7.1,7.0,0.0245361,0,,,,,2.0,3.0,,,,,,1.0,2.0,,,,,,,,,,,,3.0,,,,,,,,
11408433,away,Rio Ave,Adrien Silva,adrien-silva,A. Silva,M,,175,380,,30127,EUR,605923200,M,15,15,False,31.0,26.0,,,15.0,17.0,11.0,14.0,1.0,1.0,1.0,,,,,,45.0,43.0,6.6,7.0,0.0127368,1,,,,,7.0,5.0,,2.0,1.0,,2.0,,3.0,1.0,1.0,,,1.0,0.0559,,,,1.0,,3.0,,,,,,,,
11408433,away,Rio Ave,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170,334,M,901857,EUR,989107200,M,11,11,False,22.0,18.0,,,9.0,10.0,9.0,15.0,,3.0,1.0,,,,,,69.0,43.0,6.8,11.0,0.0375951,1,,,,3.0,3.0,3.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,0.0315,,1.0,,2.0,,2.0,,,,,,,,
11408433,away,Rio Ave,Joca Fernandes,joca-fernandes,J. Fernandes,M,8,167,50,M,583834,EUR,822873600,F,14,14,False,17.0,15.0,,,1.0,1.0,14.0,16.0,1.0,,1.0,,,,,,45.0,27.0,6.6,6.0,0.0306519,1,,,,,5.0,2.0,1.0,3.0,1.0,,,,1.0,,1.0,,,,0.0066,,,,1.0,,1.0,,,,,,,,
11408433,away,Rio Ave,Aziz,aziz,Aziz,F,9,187,741,M,984147,EUR,910656000,F,81,81,False,18.0,12.0,1.0,,4.0,6.0,8.0,13.0,,1.0,,,,,,,86.0,24.0,6.9,8.0,0.0523618,2,,,,1.0,5.0,4.0,,1.0,,,2.0,2.0,2.0,3.0,1.0,1.0,,,0.1256,0.0249,,,,,1.0,,,,,2.0,,,
11408433,away,Rio Ave,João Teixeira,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,F,7,7,False,52.0,44.0,3.0,2.0,27.0,29.0,17.0,24.0,,5.0,1.0,,,,,,87.0,71.0,6.9,14.0,0.15881,3,,,,1.0,3.0,4.0,1.0,3.0,1.0,1.0,,,,,1.0,,1.0,1.0,0.2369,,,,,,2.0,,,,2.0,,,,
11408433,away,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,F,77,77,True,22.0,15.0,2.0,,4.0,5.0,11.0,17.0,,2.0,1.0,,,,,,45.0,33.0,6.8,12.0,0.173829,2,,,,,4.0,4.0,2.0,2.0,1.0,,1.0,,,2.0,1.0,1.0,,,0.1769,0.0932,,,,,1.0,,,,,,,,
11408433,away,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,True,15.0,7.0,1.0,,4.0,6.0,3.0,9.0,,,2.0,,,,,,45.0,25.0,7.3,11.0,0.00480753,1,,,,,3.0,6.0,,2.0,1.0,1.0,,,2.0,2.0,,1.0,1.0,,0.4554,0.6833,,,,,2.0,,,1.0,,,,,
11408433,away,Rio Ave,Marios Vrousai,marios-vrousai,M. Vrousai,D,17,183,243,M,848521,EUR,899337600,F,27,27,True,6.0,4.0,,,3.0,3.0,1.0,3.0,,,1.0,,,,,,21.0,12.0,6.6,3.0,0.00992835,2,,,,,,,,,,,,,,,1.0,,,,0.0383,,,,,,,,,,1.0,,,,
11408433,away,Rio Ave,Zé Manuel,ze-manuel,Z. Manuel,F,70,181,50,M,141021,EUR,656640000,F,70,70,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,10.0,3.0,6.5,,0.0226319,0,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11408433,away,Rio Ave,João Graça,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,True,7.0,4.0,,,2.0,3.0,3.0,5.0,,1.0,,,,,,,9.0,8.0,6.8,3.0,0.0330547,0,,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,
11408433,away,Rio Ave,Magrão,magrao,Magrão,G,15,197,176,M,1083070,EUR,958348800,G,82,82,True,,,,,,,,,,,,,,,,,,,,,,0,,Magrão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408433,away,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408433,away,Rio Ave,Mateo Tanlongo,mateo-tanlongo,M. Tanlongo,M,40,177,829,M,1087046,EUR,1060646400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,Mateo Tanlongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408433,away,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
