match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_outfielderBlock,stat_lastManTackle,stat_aerialLost,player_firstName,stat_penaltyConceded,stat_fouls,player_lastName,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
12451002,home,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191,16026,M,MSafonov,800749,EUR,919900800,G,39,39,False,34.0,23.0,16.0,5.0,0.0,23.0,28.0,6.0,1.0,11.0,2.0,1.0,4.0,1.0,90.0,50.0,7.3,12.0,0.00024375,0,0.2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451002,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,65.0,58.0,2.0,2.0,1.0,33.0,38.0,29.0,2.0,8.0,,,,,90.0,92.0,8.0,12.0,0.908028,2,,26.0,2.0,1.0,1.0,5.0,5.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6033,0.1566,3.0,,,,,,,,,,,,,,,
12451002,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,58.0,54.0,3.0,2.0,0.0,45.0,49.0,9.0,4.0,5.0,,,,,69.0,66.0,7.3,4.0,0.0069962,0,,9.0,,,1.0,,2.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,1.0,True,1.0,1.0,,,,,,,,,,,,
12451002,home,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,pachowilliam,979480,EUR,1003190400,D,51,51,False,75.0,68.0,5.0,2.0,0.0,61.0,65.0,10.0,3.0,5.0,,,,,90.0,84.0,6.6,8.0,0.00569704,0,,7.0,,,,2.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
12451002,home,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,lberaldo,1108441,EUR,1069632000,D,35,35,False,73.0,63.0,5.0,1.0,0.0,50.0,56.0,17.0,3.0,3.0,,,,,90.0,89.0,6.6,11.0,0.0116151,0,,13.0,,,2.0,3.0,6.0,1.0,,,,,,,,,3.0,3.0,2.0,,,,,,,,1.0,Lucas Beraldo,1.0,2.0,,,,,,,,
12451002,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,60.0,55.0,3.0,2.0,0.0,29.0,31.0,29.0,3.0,6.0,,,,,90.0,78.0,6.7,9.0,0.017269,0,,26.0,,,1.0,6.0,4.0,1.0,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,2.0,,,2.0,,2.0,,,,,,
12451002,home,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,False,96.0,89.0,2.0,2.0,0.0,48.0,52.0,44.0,,12.0,,,,,90.0,113.0,7.5,9.0,0.115522,4,,41.0,,,1.0,5.0,8.0,3.0,1.0,2.0,2.0,,,,,,5.0,2.0,,,0.1096,,2.0,,1.0,,1.0,,,,,,4.0,,,,,
12451002,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,44.0,38.0,2.0,1.0,0.0,24.0,27.0,17.0,1.0,5.0,,,,,69.0,60.0,6.7,9.0,0.0115242,4,,14.0,,,,4.0,4.0,3.0,1.0,,,,1.0,1.0,,,3.0,3.0,1.0,,0.2919,0.294,,,,,,,,,,2.0,3.0,,,,,
12451002,home,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,10,10,False,27.0,24.0,1.0,1.0,1.0,5.0,7.0,22.0,,2.0,,,,,82.0,42.0,7.1,12.0,0.110932,2,,19.0,2.0,,,4.0,4.0,,2.0,4.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,0.2383,0.1152,3.0,,,,,,,,,2.0,,1.0,,,,
12451002,home,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,kanginlee,917087,EUR,982540800,F,19,19,False,46.0,42.0,3.0,3.0,0.0,20.0,22.0,29.0,1.0,5.0,,,,,90.0,65.0,8.8,8.0,0.106334,3,,25.0,5.0,3.0,,4.0,7.0,1.0,1.0,2.0,2.0,1.0,,1.0,,1.0,2.0,1.0,3.0,,0.4729,0.3652,7.0,,,,,,,2.0,,,,2.0,1.0,,,
