match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_dispossessed,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_goals,stat_totalOffside,stat_errorLeadToAShot
14053670,home,SC Heerenveen,Bernt Klaverboer,Bernt Klaverboer,,klaverboer-bernt,B. Klaverboer,G,22,190,124,M,1195719,EUR,1127692800,G,22,22,False,30.0,13.0,22.0,6.0,0.0,9.0,12.0,4.0,18.0,1.0,1.0,8.0,1.0,4.0,5.0,1.0,1.0,90.0,40.0,5.9,17.0,0.00296104,39.883252040476,7.0,27.09,7.455,0.5479,0,-1.0901,0.01,0.01,-0.13,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053670,home,SC Heerenveen,Oliver Braude,Oliver Braude,,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,D,45,45,False,32.0,24.0,3.0,1.0,0.0,15.0,16.0,9.0,16.0,7.0,2.0,6.0,1.0,,,,,90.0,52.0,6.6,9.0,0.0269942,96.848199006459,13.0,7.665,16.275,,1,,0.14,0.05,-0.3,,1.0,1.0,2.0,5.0,3.0,1.0,4.0,1.0,1.0,0.019,0.0,,,,,,,,,,,,,,,,,,,,
14053670,home,SC Heerenveen,Sam Kersten,,,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,False,50.0,43.0,5.0,2.0,0.0,31.0,32.0,12.0,18.0,3.0,8.0,8.0,1.0,,,,,90.0,64.0,7.0,7.0,0.0209825,181.94694255122,30.0,38.22,15.015,,0,,0.25,0.04,0.0,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
14053670,home,SC Heerenveen,Maas Willemsen,Maas Willemsen,,maas-willemsen,M. Willemsen,D,3,190,70,M,1132765,EUR,1051574400,D,3,3,False,42.0,39.0,3.0,2.0,0.0,27.0,29.0,12.0,13.0,2.0,3.0,6.0,,,,,,90.0,49.0,6.5,3.0,0.00450482,186.48508891072,24.0,17.22,14.7,,0,,0.1,0.07,-0.3,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14053670,home,SC Heerenveen,Vasilios Zagaritis,,,vassilis-zagaritis,V. Zagaritis,D,19,178,227,M,1064426,EUR,988934400,D,19,19,False,31.0,21.0,2.0,,0.0,15.0,18.0,6.0,13.0,10.0,3.0,5.0,,,,,,90.0,53.0,7.3,12.0,0.0131609,138.42582237311,20.0,60.795,18.375,,1,,0.29,0.18,0.25,,2.0,1.0,3.0,1.0,,1.0,5.0,2.0,1.0,0.0874,-0.21,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,
14053670,home,SC Heerenveen,Marcus Linday,Marcus Linday,,marcus-linday,M. Linday,M,16,186,207,M,1627623,EUR,1054512000,M,16,16,False,18.0,14.0,1.0,,0.0,4.0,4.0,10.0,14.0,1.0,1.0,1.0,,,,,,45.0,21.0,6.4,4.0,0.0379308,59.665539937,7.0,16.38,11.97,,0,,0.11,0.04,-0.11,,,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
14053670,home,SC Heerenveen,Joris van Overeem,,,joris-van-overeem,J. v. Overeem,M,6,181,103,M,138842,EUR,770428800,M,6,6,False,45.0,33.0,4.0,2.0,0.0,11.0,16.0,22.0,29.0,2.0,,11.0,,,,,,90.0,59.0,6.9,17.0,0.148342,187.99074540208,33.0,24.885,18.9,,1,,-0.1,0.32,-0.16,,7.0,,1.0,1.0,,1.0,1.0,,1.0,0.0372,-0.06,,,,1.0,,2.0,2.0,,,,,,,,,,,,,
14053670,home,SC Heerenveen,Jacob Trenskow,,,trenskow-jacob,J. Trenskow,M,20,178,432,M,1015627,EUR,975196800,M,20,20,False,21.0,16.0,,,0.0,9.0,10.0,7.0,11.0,3.0,3.0,4.0,,,,,,80.0,33.0,6.5,9.0,0.0135936,153.73913746038,13.0,108.885,22.89,,0,,-0.3,0.25,0.15,,2.0,1.0,,4.0,,,1.0,1.0,1.0,,,3.0,2.0,,,,,,1.0,,,,,,,,,,,,
14053670,home,SC Heerenveen,Luuk Brouwers,,,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,False,35.0,31.0,1.0,,0.0,19.0,20.0,12.0,15.0,4.0,1.0,3.0,1.0,,,,,90.0,42.0,6.5,6.0,0.0767212,96.395458237068,16.0,11.55,6.3,,1,,0.26,0.06,-0.13,,1.0,1.0,3.0,4.0,1.0,1.0,,,1.0,0.0085,-0.12,1.0,,,,,1.0,,,True,,,,,,,,,,,
14053670,home,SC Heerenveen,Maxence Rivera,,,rivera-maxence,M. Rivera,M,7,168,135,M,1014408,EUR,1022716800,M,7,7,False,8.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,,1.0,,,,,,45.0,23.0,6.4,7.0,0.0161733,106.75695368116,10.0,60.48,19.635,,4,,-0.12,0.31,-0.12,,1.0,2.0,,6.0,,2.0,3.0,,1.0,0.3659,-0.49,3.0,,,1.0,,1.0,,,,1.0,2.0,1.0,0.8698,,,,,,,
14053670,home,SC Heerenveen,Dylan Vente,,,dylan-vente,D. Vente,F,9,181,657,M,825843,EUR,926208000,F,9,9,False,18.0,12.0,,,0.0,4.0,5.0,8.0,13.0,2.0,,1.0,1.0,,,,,66.0,24.0,6.2,8.0,0.0134478,103.85805241582,13.0,47.04,26.775,,2,,-0.52,0.37,-0.04,,2.0,4.0,1.0,6.0,,1.0,,,2.0,0.1028,-0.13,,,,1.0,,1.0,,,,,1.0,,0.0802,,,,,,,
14053670,home,SC Heerenveen,Ringo Meerveld,,,ringo-meerveld,R. Meerveld,M,10,177,424,M,992018,EUR,1040428800,M,10,10,True,13.0,9.0,,,0.0,7.0,9.0,2.0,4.0,1.0,,4.0,,,,,,45.0,18.0,6.6,6.0,0.0115966,118.99257509831,11.0,56.91,32.655,,0,,-0.05,0.22,-0.03,,,,,1.0,,,1.0,1.0,1.0,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,
14053670,home,SC Heerenveen,Eser Gürbüz,Eser Gürbüz,,eser-gurbuz,E. Gürbüz,F,50,182,193,M,1586644,EUR,1173139200,F,50,50,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,4.0,,3.0,,,,,,45.0,21.0,6.6,10.0,0.00065367,142.89213592623,11.0,92.715,24.57,,1,,-0.07,0.37,0.21,,2.0,,,6.0,,1.0,1.0,,1.0,0.0397,-0.19,5.0,3.0,,,,,,3.0,,,,3.0,,,,,,,,
14053670,home,SC Heerenveen,Václav Sejk,,,vaclav-sejk,V. Sejk,F,10,180,219,M,983068,EUR,1021680000,F,27,27,True,5.0,3.0,,,0.0,2.0,4.0,1.0,1.0,2.0,1.0,,,,,,,24.0,11.0,6.3,5.0,0.00026799,28.565817759846,4.0,3.36,9.24,,1,,-0.07,0.02,0.13,,2.0,1.0,1.0,3.0,,,1.0,,1.0,0.1513,-0.39,,,,,,,,1.0,,1.0,,,,1.0,,,,,,
14053670,home,SC Heerenveen,Amourricho van Axel-Dongen,,,amourricho-van-axel-dongen,A. v. Axel-Dongen,F,26,175,482,M,1022376,EUR,1096416000,F,26,26,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,3.0,,,,,,10.0,7.0,6.4,1.0,0.0101569,49.067756370049,5.0,1.68,5.67,,0,,-0.09,0.09,-0.03,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
