match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAShot,stat_penaltyWon,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_penaltyConceded,stat_errorLeadToAGoal
12764088,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9685,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,27.0,22.0,7.0,2.0,0.0,21.0,22.0,1.0,5.0,1.0,1.0,8.0,1.0,90.0,36.0,6.9,5.0,0.00184989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764088,home,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2310,M,,850976,EUR,881625600,D,6,6,False,50.0,36.0,2.0,1.0,0.0,18.0,24.0,18.0,27.0,4.0,10.0,4.0,,86.0,70.0,8.1,16.0,0.00549461,1,,,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,0.5013,0.9213,1.0,,,,,,,,,,,,,,,,,,,,,
12764088,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2798,M,,983542,EUR,1021507200,D,44,44,False,60.0,57.0,7.0,6.0,0.0,36.0,38.0,21.0,22.0,,3.0,2.0,,90.0,73.0,7.2,6.0,0.00823711,0,,,,3.0,,1.0,1.0,,,2.0,,1.0,,,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12764088,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,18023,M,Notamendi30,74915,EUR,571622400,D,30,30,False,85.0,84.0,5.0,4.0,0.0,72.0,72.0,12.0,13.0,1.0,3.0,4.0,,90.0,93.0,7.4,2.0,0.00363257,0,,,,1.0,,,,,,2.0,,2.0,1.0,,,,,1.0,,1.0,1.0,,True,,,,,,,,,,,,,,,
12764088,home,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,80889,M,,1085081,EUR,1048377600,D,3,3,False,77.0,74.0,4.0,3.0,0.0,47.0,49.0,27.0,29.0,,8.0,8.0,,90.0,99.0,8.2,5.0,0.0240559,0,,,1.0,,,4.0,4.0,,,2.0,4.0,3.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12764088,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,4054,M,,228364,EUR,818553600,M,8,8,False,58.0,53.0,5.0,3.0,1.0,25.0,27.0,29.0,32.0,,1.0,8.0,,90.0,65.0,7.3,7.0,0.0550525,1,,,1.0,3.0,,,,1.0,,,,1.0,1.0,2.0,0.0115,0.0087,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
12764088,home,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3596,M,,855845,EUR,935020800,M,61,61,False,63.0,59.0,2.0,2.0,0.0,32.0,33.0,27.0,30.0,,4.0,6.0,,90.0,83.0,7.1,7.0,0.0212931,0,,,,4.0,1.0,1.0,,,,1.0,3.0,4.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12764088,home,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,13536,M,orkunkokcu,907461,EUR,978048000,M,10,10,False,67.0,55.0,6.0,3.0,0.0,30.0,32.0,25.0,36.0,1.0,3.0,4.0,,86.0,77.0,7.8,15.0,0.0231169,2,,,1.0,1.0,,2.0,2.0,2.0,1.0,,,,,,0.8081,0.8532,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
12764088,home,Benfica,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84253,M,ÁDiMaría,30027,EUR,571795200,F,11,11,False,31.0,23.0,3.0,2.0,0.0,7.0,10.0,18.0,24.0,1.0,7.0,3.0,,71.0,55.0,7.7,17.0,0.69324,4,,,3.0,4.0,,4.0,2.0,2.0,1.0,,,3.0,2.0,,1.1201,0.9938,4.0,,2.0,,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12764088,home,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15282,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,False,18.0,12.0,1.0,1.0,0.0,6.0,9.0,6.0,9.0,3.0,7.0,,,60.0,31.0,6.7,10.0,0.00467462,4,,,,4.0,1.0,1.0,,2.0,,,,2.0,,,1.1425,1.5335,1.0,2.0,,,3.0,2.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
