match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wasFouled,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,captain,stat_hitWoodwork,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_ownGoals,stat_goalAssist
11370011,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,False,16.0,13.0,,,4.0,5.0,10.0,12.0,2.0,,2.0,,,,79.0,25.0,6.5,6.0,0.081039,1,,,,1.0,7.0,1.0,,1.0,1.0,,,,4.0,1.0,1.0,1.0,,1.0,0.2695,1.0,,,2.0,1.0,,2.0,,,,,1.0,,,,
11370011,home,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,True,17.0,14.0,,,6.0,8.0,8.0,9.0,,,,,,,45.0,23.0,6.7,3.0,0.0124065,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11370011,home,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,F,8,8,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,,3.0,,,,31.0,11.0,6.6,4.0,0.0209973,1,,,,2.0,3.0,1.0,1.0,2.0,,,,,,1.0,,,,,0.0074,,,,,,,1.0,,1.0,,,,,,,
11370011,home,Club Brugge KV,Víctor Barberá,victor-barbera,V. Barberá,F,9,177,1453,M,1142257,EUR,1092960000,F,11,11,True,3.0,2.0,,,,,2.0,3.0,,,,,,,11.0,7.0,6.5,4.0,0.00066394,0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,
11370011,home,Club Brugge KV,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12536,M,1142675,EUR,1115596800,F,68,68,True,6.0,4.0,,,2.0,2.0,2.0,4.0,,,1.0,,,,8.0,6.0,6.5,2.0,0.00242667,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11370011,home,Club Brugge KV,Josef Bursik,josef-bursik,J. Bursik,G,26,187,179,M,877996,EUR,963360000,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,Josef,Bursik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370011,home,Club Brugge KV,Dedryck Boyata,dedryck-boyata,D. Boyata,D,,188,345,M,103928,EUR,659750400,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370011,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,True,,,,,,,,,,,,,,,,,,,,0,,Jorne,Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370011,home,Club Brugge KV,Shion Homma,homma-shion,S. Homma,M,19,164,321,M,882205,EUR,965779200,M,62,62,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,44.0,35.0,16.0,7.0,32.0,34.0,3.0,10.0,,,9.0,,4.0,6.0,90.0,58.0,5.9,9.0,0.00322284,0,-1.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,
11370011,away,Oud-Heverlee Leuven,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,255,M,1388438,EUR,1029283200,D,23,23,False,45.0,39.0,7.0,5.0,31.0,34.0,8.0,11.0,8.0,2.0,3.0,,,,90.0,62.0,6.7,9.0,0.0118135,0,,Joel Schingtienne,,,6.0,,,1.0,,,7.0,4.0,3.0,,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,59.0,51.0,5.0,1.0,40.0,43.0,11.0,16.0,2.0,4.0,4.0,,,,90.0,70.0,7.2,8.0,0.00349287,1,,,,,1.0,,,1.0,1.0,,,,1.0,,,,2.0,,0.0252,,1.0,1.0,,,0.2268,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,50.0,41.0,9.0,4.0,32.0,35.0,9.0,15.0,2.0,5.0,2.0,,,,71.0,59.0,6.6,9.0,0.007754,1,,Federico,Ricca,,3.0,,,,2.0,2.0,,,2.0,,,1.0,1.0,1.0,0.2167,,,,,,,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Richie Sagrado,richie-sagrado,R. Sagrado,M,20,182,282,M,1198069,EUR,1075420800,M,52,52,False,25.0,18.0,3.0,,7.0,8.0,11.0,17.0,2.0,1.0,4.0,,,,90.0,37.0,6.3,11.0,0.0235521,0,,Richie Sagrado,,,5.0,1.0,,,1.0,,1.0,1.0,4.0,,,,,,,,,,2.0,,,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Ezechiel Banzuzi,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,11,11,False,35.0,33.0,4.0,4.0,20.0,21.0,13.0,14.0,8.0,5.0,3.0,,,,89.0,49.0,6.7,3.0,0.0187049,1,,Ezechiel Banzuzi,,,4.0,,1.0,6.0,2.0,1.0,,,,,,,,3.0,0.0214,,,,,,,,,1.0,,,,,,,
11370011,away,Oud-Heverlee Leuven,Youssef Maziz,youssef-maziz,Y. Maziz,M,10,175,445,M,862821,EUR,898646400,M,88,88,False,33.0,25.0,6.0,5.0,6.0,10.0,19.0,27.0,2.0,,2.0,,,,90.0,45.0,6.6,14.0,0.146013,1,,,,4.0,4.0,,3.0,,1.0,,,,1.0,,1.0,1.0,,1.0,0.0622,,,,,,,1.0,1.0,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Takahiro Akimoto,takahiro-akimoto,T. Akimoto,D,30,170,293,M,1028340,EUR,886204800,M,30,30,False,29.0,22.0,3.0,,9.0,11.0,13.0,19.0,3.0,2.0,4.0,,,,83.0,49.0,6.7,11.0,0.0114401,0,,,,1.0,2.0,,,,1.0,,2.0,1.0,1.0,,,,3.0,1.0,,,,,2.0,,,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Siebe Schrijvers,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,F,8,8,False,25.0,18.0,3.0,1.0,11.0,14.0,7.0,11.0,1.0,2.0,6.0,,,,71.0,36.0,6.7,11.0,0.0320187,2,,,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,0.2306,,1.0,,1.0,,0.0586,,,,,True,,,,,
11370011,away,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,F,7,7,False,25.0,20.0,3.0,1.0,8.0,10.0,15.0,25.0,6.0,,2.0,,,,83.0,48.0,7.9,15.0,0.423994,0,,,,10.0,5.0,1.0,4.0,,,,3.0,3.0,,2.0,,,,1.0,,3.0,,,1.0,1.0,,5.0,3.0,,2.0,,,,,,1.0
11370011,away,Oud-Heverlee Leuven,Jonatan Braut Brunes,jonatan-braut-brunes,J. B. Brunes,F,18,188,722,M,840521,EUR,965606400,F,9,9,False,17.0,11.0,,,8.0,10.0,3.0,7.0,4.0,1.0,,,,,90.0,30.0,6.4,11.0,0.00522801,1,,,,,3.0,,1.0,2.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,0.4325,,,,4.0,,,1.0,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,D,20,20,True,8.0,8.0,,,,,8.0,8.0,,,1.0,,,,19.0,18.0,6.7,5.0,0.0106007,0,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Kento Misao,kento-misao,K. Misao,M,6,180,91,M,358988,EUR,829612800,M,17,17,True,4.0,3.0,,,2.0,3.0,1.0,3.0,1.0,,2.0,,,,19.0,9.0,6.6,4.0,0.00297941,0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Florian Miguel,florian-miguel,F. Miguel,D,12,179,53,M,777067,EUR,841536000,D,18,18,True,7.0,5.0,1.0,,3.0,3.0,2.0,4.0,1.0,,,,,,12.0,9.0,6.5,2.0,0.002181,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Nathaniel Opoku,opoku-nathaniel,N. Opoku,F,24,183,196,M,1473154,EUR,995760000,F,21,21,True,5.0,3.0,,,,,3.0,5.0,3.0,,1.0,,,,12.0,13.0,6.7,5.0,0.00166601,0,,Nathaniel Opoku,,,3.0,1.0,4.0,,,,,,1.0,,,,,,,,,,1.0,,,,3.0,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,4.0,4.0,,,,,4.0,4.0,1.0,1.0,,,,,1.0,6.0,,,0.00352474,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Maxence Prévot,maxence-prevot,M. Prévot,G,16,184,55,M,785520,EUR,860544000,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Pierre-Yves Ngawa,pierre-yves-ngawa,P. Ngawa,D,5,187,34,M,137805,EUR,697593600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Suphanat Mueanta,suphanat-mueanta,S. Mueanta,F,10,175,1109,M,927330,EUR,1028246400,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370011,away,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,True,,,,,,,,,,,,,,,,,,,,0,,Nachon Nsingi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
