match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_goals,captain,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_challengeLost,stat_totalOffside,stat_hitWoodwork,stat_penaltyMiss,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId
10388482,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,46.0,36.0,16.0,6.0,31.0,32.0,5.0,14.0,1.0,9.0,1.0,1.0,3.0,1.0,1.0,90.0,57.0,7.0,10.0,0.0,0.0,0.00285355,0,-0.2987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388482,home,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,False,42.0,36.0,4.0,3.0,26.0,28.0,11.0,15.0,3.0,7.0,,,,,,90.0,50.0,7.2,6.0,0.0,0.0,0.00982519,0,,,,1.0,1.0,1.0,4.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388482,home,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,False,84.0,67.0,17.0,11.0,41.0,46.0,26.0,38.0,3.0,12.0,,,,,,90.0,102.0,7.7,17.0,0.0696,0.0,0.0221864,2,,,,,,6.0,13.0,,5.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10388482,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,51.0,43.0,3.0,1.0,31.0,32.0,12.0,19.0,5.0,4.0,,,,,,90.0,69.0,8.7,9.0,0.8659,1.0082,0.0116693,2,,,,,,2.0,4.0,,2.0,,2.0,3.0,,,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
10388482,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,19.0,12.0,4.0,,5.0,7.0,13.0,27.0,2.0,8.0,,,,,,90.0,57.0,8.1,20.0,0.2176,0.0,0.418673,3,,,,15.0,6.0,1.0,2.0,,1.0,1.0,1.0,2.0,3.0,,,,,,,True,2.0,1.0,1.0,1.0,1.0,5.0,,,,,,,,,,,
10388482,home,1. FC Union Berlin,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,24,24,False,18.0,14.0,,,6.0,7.0,8.0,12.0,1.0,2.0,,,,,,63.0,35.0,6.7,8.0,0.0259,0.0,0.11687,1,,,,1.0,,,6.0,,1.0,1.0,2.0,3.0,1.0,,,4.0,1.0,,,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,
10388482,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,35.0,29.0,3.0,1.0,19.0,20.0,10.0,15.0,1.0,7.0,,,,,,90.0,45.0,6.7,6.0,0.0426,0.0,0.0055569,1,,,,,,,1.0,,,,,1.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10388482,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,32.0,25.0,3.0,1.0,8.0,11.0,17.0,21.0,1.0,6.0,,,,,,88.0,45.0,6.7,10.0,0.1748,0.058,0.0796437,3,,,,,,2.0,6.0,,,,,3.0,,2.0,,4.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,
10388482,home,1. FC Union Berlin,Niko Giesselmann,niko-giesselmann,N. Giesselmann,D,,179,73,M,123915,EUR,685843200,M,23,23,False,49.0,32.0,4.0,2.0,17.0,24.0,22.0,38.0,1.0,7.0,,,,,,90.0,84.0,7.7,26.0,0.0652,0.2581,0.352982,2,,,,13.0,7.0,2.0,5.0,2.0,3.0,3.0,,6.0,,1.0,1.0,,3.0,1.0,,,,1.0,,,1.0,4.0,,,2.0,,,,,,,,
10388482,home,1. FC Union Berlin,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,352544,EUR,792288000,F,27,27,False,15.0,6.0,,,1.0,1.0,8.0,21.0,,1.0,,,,,,88.0,32.0,7.4,14.0,0.2554,0.0,0.140394,3,,,,7.0,3.0,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,,2.0,,,1.0,1.0,,,,,,,
