match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,length,description
10388482,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10388482,,3.0,1.0,,90,6.0,,1,,,goal,167811656.0,True,regular,990201.0,Jamie Leweling,,,,,,
10388482,,,,,90,2.0,,1,,,card,120594923.0,True,yellow,253687.0,Paul Seguin,Paul Seguin,Time wasting,False,,,
10388482,,2.0,1.0,,89,,,2,,,goal,167811541.0,True,regular,830803.0,Danilho Doekhi,,,,,,
10388482,,,,,88,,,3,,,substitution,121518677.0,True,regular,,,,,,False,,
10388482,,,,,88,,,3,,,substitution,121518676.0,True,regular,,,,,,False,,
10388482,,,,,77,,,14,,,substitution,121518633.0,False,injury,,,,,,True,,
10388482,,1.0,1.0,,73,,,18,,,goal,167811247.0,True,regular,830803.0,Danilho Doekhi,,,,,,
10388482,,,,,66,,,25,,,substitution,121518595.0,False,regular,,,,,,False,,
10388482,,,,,66,,,25,,,substitution,121518594.0,False,regular,,,,,,False,,
10388482,,,,,63,,,28,,,substitution,121518587.0,True,regular,,,,,,False,,
10388482,,,,,63,,,28,,,substitution,121518586.0,True,regular,,,,,,False,,
10388482,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10388482,,,,,45,4.0,,1,,,card,120594732.0,False,yellow,857740.0,Ozan Kabak,Ozan Kabak,Foul,False,,,
10388482,,,,,45,2.0,,1,,,card,120594728.0,True,yellow,123915.0,Niko Giesselmann,Niko Giesselmann,Argument,False,,,
10388482,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,4.0,
10388482,,0.0,1.0,,43,,,3,,,goal,167810558.0,False,regular,254297.0,Ihlas Bebou,,,,,,
10388482,,,,,42,,,4,,,substitution,121518458.0,False,injury,,,,,,True,,
10388482,,,,,25,,,21,,,inGamePenalty,118414300.0,True,missed,788786.0,Jordan Siebatcheu,,woodwork,,,,Woodwork
