match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialWon,stat_totalOffside,stat_totalCross,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_challengeLost,stat_wonTackle,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_shotValueNormalized,stat_dispossessed,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_errorLeadToAGoal
14598945,home,Burnley,Zian Flemming,,,flemming-zian,Z. Flemming,F,19,183.0,1602,M,875137,EUR,901929600,F,19,19,False,16.0,8.0,2.0,,0.0,5.0,7.0,3.0,9.0,,4.0,,,,,87.0,31.0,7.6,14.0,,4,-0.24,0.09,-0.06,,1.0,6.0,7.0,,,2.0,3.0,3.0,,3.0,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,0.5,2.0,,,,1.0,
14598945,home,Burnley,Jaydon Banel,,,jaydon-banel,J. Banel,F,34,172.0,552,M,1142573,EUR,1098144000,F,34,34,True,6.0,3.0,,,0.0,2.0,3.0,1.0,3.0,2.0,2.0,,,,,22.0,15.0,6.4,7.0,,0,-0.06,-0.54,0.14,,1.0,4.0,3.0,,,1.0,1.0,,,1.0,,,3.0,1.0,,,,,,1.0,,,,1.0,,,,,
14598945,home,Burnley,Ashley Barnes,,,ashley-barnes,A. Barnes,M,35,186.0,298,M,27028,EUR,625708800,F,35,35,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,,,12.0,9.0,6.9,3.0,,1,0.03,-0.02,0.24,,,2.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,-0.16,2.0,1.0,,,,
14598945,home,Burnley,Mike Trésor,,,mike-tresor,M. Trésor,M,31,175.0,1087,M,826183,EUR,927849600,F,31,31,True,7.0,5.0,,,0.0,,,5.0,7.0,,2.0,,,,,12.0,13.0,6.9,4.0,,2,-0.08,0.32,-0.06,,,1.0,2.0,,,,,,,,,1.0,2.0,2.0,,,,,1.0,,2.0,,0.01,,,,1.0,,
14598945,home,Burnley,Ellis Clark,,,ellis-clark,E. Clark,M,47,,16,M,1977040,EUR,1182816000,M,47,47,True,8.0,6.0,1.0,,0.0,2.0,2.0,4.0,6.0,,,,,,,10.0,9.0,6.5,3.0,,0,-0.07,,0.13,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
14598945,home,Burnley,Václav Hladký,,,vaclav-hladky,V. Hladký,G,32,189.0,173,M,151518,EUR,658540800,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598945,home,Burnley,Oliver Pimlott,,,oliver-pimlott,O. Pimlott,D,54,,18,M,2203327,EUR,1175904000,M,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598945,home,Burnley,Murray Campbell,,,campbell-murray,M. Campbell,D,43,186.0,14,M,2425129,EUR,1152921600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598945,home,Burnley,George Brierley,,,george-brierley,G. Brierley,M,41,181.0,14,M,2203329,EUR,1195516800,M,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598945,home,Burnley,Brandon Pouani,,,brandon-pouani,B. Pouani,F,45,180.0,4,M,2203960,EUR,1197244800,F,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598945,away,Cardiff City,Nathan Trott,,,nathan-trott,N. Trott,G,13,184.0,161,M,885907,EUR,911606400,G,13,13,False,39.0,30.0,14.0,6.0,0.0,26.0,30.0,4.0,9.0,,6.0,5.0,7.0,,,90.0,49.0,6.5,9.0,0.3939,0,0.21,-0.1,-0.37,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14598945,away,Cardiff City,Perry Ng,,,perry-ng,P. Ng,D,38,180.0,161,M,582190,EUR,830563200,D,38,38,False,50.0,33.0,10.0,1.0,0.0,13.0,18.0,20.0,32.0,,6.0,,,,,90.0,72.0,6.2,23.0,,0,-0.01,0.23,-0.2,,,4.0,3.0,,1.0,2.0,1.0,,,,,1.0,2.0,1.0,,,,,3.0,1.0,,,,,,,,,
14598945,away,Cardiff City,Calum Chambers,,,calum-chambers,C. Chambers,D,12,183.0,600,M,227942,EUR,790560000,D,12,12,False,64.0,55.0,11.0,5.0,1.0,40.0,41.0,15.0,23.0,7.0,2.0,,,,,90.0,78.0,6.9,10.0,,1,0.29,-0.73,0.31,,3.0,5.0,3.0,1.0,1.0,2.0,,1.0,True,1.0,,,,,,1.0,,,1.0,,,,-0.11,,1.0,1.0,,,
14598945,away,Cardiff City,William Fish,,,william-fish,W. T. Fish,D,2,185.0,569,M,966654,EUR,1045440000,D,2,2,False,38.0,32.0,14.0,9.0,0.0,17.0,19.0,15.0,19.0,5.0,5.0,,,,,90.0,47.0,6.8,8.0,,0,0.37,0.1,-0.19,,4.0,6.0,2.0,,,,1.0,,,2.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,
14598945,away,Cardiff City,Joel Bagan,,,joel-bagan,J. Bagan,D,3,183.0,112,M,1018684,EUR,999475200,D,3,3,False,72.0,60.0,10.0,4.0,0.0,28.0,29.0,32.0,43.0,4.0,6.0,,,,,90.0,91.0,6.5,18.0,,0,0.12,0.21,-0.17,,2.0,4.0,5.0,,2.0,1.0,1.0,1.0,,2.0,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,
14598945,away,Cardiff City,Ryan Wintle,,,ryan-wintle,R. Wintle,M,6,180.0,76,M,804512,EUR,866160000,M,6,6,False,69.0,65.0,4.0,3.0,0.0,38.0,39.0,27.0,30.0,4.0,8.0,,,,,90.0,94.0,7.2,10.0,,0,0.13,0.26,0.35,,1.0,6.0,7.0,2.0,2.0,4.0,3.0,2.0,,1.0,,,1.0,,2.0,,,,,1.0,,,,2.0,,,,,
14598945,away,Cardiff City,Joel Colwill,Joel,Colwill,colwill-joel,J. Colwill,M,27,178.0,118,M,1388529,EUR,1098835200,M,27,27,False,34.0,30.0,2.0,1.0,0.0,11.0,11.0,19.0,23.0,1.0,3.0,,,,,78.0,61.0,8.2,11.0,,2,-0.15,0.29,0.3,,,5.0,13.0,1.0,,7.0,2.0,1.0,,,,1.0,4.0,2.0,4.0,1.0,,,,7.0,1.0,,0.38,2.0,1.0,,,1.0,
14598945,away,Cardiff City,Cian Ashford,Cian Ashford,,ashford-cian,C. Ashford,M,45,179.0,104,M,1520800,EUR,1095984000,M,45,45,False,30.0,27.0,1.0,1.0,0.0,6.0,6.0,21.0,24.0,,6.0,,,,,89.0,52.0,6.8,6.0,,1,-0.25,0.19,-0.01,,,2.0,7.0,,1.0,3.0,1.0,,,,,1.0,1.0,1.0,3.0,,,,1.0,3.0,,1.0,-0.18,1.0,,,,,
14598945,away,Cardiff City,Rubin Colwill,Rubin Colwill,,rubin-colwill,R. Colwill,M,10,189.0,275,M,1101169,EUR,1019865600,M,10,10,False,43.0,38.0,2.0,1.0,1.0,9.0,9.0,29.0,34.0,1.0,3.0,,,,,78.0,52.0,6.9,7.0,,1,0.07,0.18,-0.03,,1.0,4.0,6.0,,,3.0,,2.0,,2.0,,1.0,,,1.0,3.0,,,,1.0,,,-0.16,1.0,1.0,,,,
14598945,away,Cardiff City,Isaak Davies,,,isaak-davies,I. Davies,F,39,175.0,111,M,1005908,EUR,1001376000,M,39,39,False,12.0,9.0,,,0.0,1.0,2.0,8.0,10.0,,,,,,,61.0,28.0,6.5,9.0,,1,-0.2,0.3,-0.07,,,2.0,2.0,,,1.0,3.0,1.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,-0.23,,,,,,
14598945,away,Cardiff City,Callum Robinson,,,callum-robinson,C. Robinson,F,47,178.0,376,M,190851,EUR,791683200,F,47,47,False,19.0,16.0,3.0,1.0,0.0,6.0,6.0,10.0,13.0,,4.0,,,,,77.0,24.0,7.5,3.0,,2,-0.07,0.11,0.13,,1.0,2.0,2.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,0.49,,1.0,,,1.0,
14598945,away,Cardiff City,Chris Willock,,,chris-willock,C. Willock,M,16,178.0,265,M,356334,EUR,886204800,M,16,16,True,17.0,17.0,,,0.0,8.0,8.0,9.0,9.0,,3.0,,,,,29.0,22.0,6.8,4.0,,0,0.15,0.29,0.13,,,3.0,1.0,,,,1.0,1.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,
14598945,away,Cardiff City,Yousef Salech,,,salech-yousef,Y. Salech,F,22,195.0,799,M,1082336,EUR,1011225600,F,22,22,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,,1.0,,,,,13.0,9.0,6.6,4.0,,1,-0.08,0.03,-0.06,,,2.0,4.0,,,,2.0,1.0,,3.0,,,1.0,1.0,,,,,,,,1.0,0.0,1.0,,,,,
14598945,away,Cardiff City,David Turnbull,,,david-turnbull,D. Turnbull,M,14,185.0,341,M,1084268,EUR,928972800,M,14,14,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,1.0,,,,,,12.0,13.0,6.9,1.0,,0,-0.03,0.01,0.33,,,1.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,
14598945,away,Cardiff City,Omari Kellyman,Omari Kellyman,,omari-kellyman,O. Kellyman,F,8,191.0,3217,M,1162083,EUR,1127606400,M,8,8,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,,,,,,,12.0,13.0,6.7,3.0,,0,0.08,0.04,0.13,,,,2.0,,,1.0,1.0,,,,,3.0,,,1.0,1.0,,2.0,,,,,,,,,,,
14598945,away,Cardiff City,Tanatswa Nyakuhwa,,,tanatswa-nyakuhwa,T. Nyakuhwa,F,33,,80,M,1159600,EUR,1126915200,F,29,29,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,,1.0,4.0,,1.0,,0,,,,,1.0,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
14598945,away,Cardiff City,Matthew Turner,,,matthew-turner,M. Turner,G,41,194.0,27,M,1461535,EUR,1017187200,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598945,away,Cardiff City,Luey Giles,,,giles-luey,L. Giles,D,49,,33,M,1424629,EUR,1154649600,D,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598945,away,Cardiff City,Gabriel Osho,,,gabriel-osho,G. Osho,D,4,185.0,1149,M,920680,EUR,903052800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598945,away,Cardiff City,Dakarai Mafico,,,dakarai-mafico,D. Mafico,M,28,,47,M,1424651,EUR,1165449600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
