match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_hitWoodwork,stat_outfielderBlock,stat_wonTackle,captain,stat_aerialLost,stat_totalContest,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId
14572812,home,Go Ahead Eagles,Jari De Busser,jari-de-busser,J. D. Busser,G,22,190.0,291,M,837072,EUR,940464000,G,22,22,False,55.0,34.0,25.0,4.0,0.0,31.0,40.0,3.0,15.0,1.0,1.0,1.0,8.0,1.0,1.0,90.0,61.0,6.5,21.0,0.00070213,106.28410094968,20.0,32.870461391725,0.0,0,0.0333,0.0,-0.04,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572812,home,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175.0,109,M,1133233,EUR,1068422400,D,29,29,False,47.0,40.0,2.0,,0.0,28.0,31.0,12.0,16.0,,1.0,2.0,4.0,,,90.0,66.0,6.5,12.0,0.0070322,171.98584255952,18.0,52.662840095428,,1,,-0.2,0.03,-0.01,,,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0141,21.526253597393,50.477186636262,2.0,-0.01,,,,,,,,,,,,,,,,
14572812,home,Go Ahead Eagles,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,25,185.0,62,M,1119473,EUR,1073001600,D,25,25,False,70.0,65.0,9.0,5.0,0.0,52.0,55.0,13.0,15.0,,1.0,10.0,5.0,,,90.0,86.0,7.5,6.0,0.00517731,175.82421188939,31.0,-14.516188927726,,0,,0.17,0.03,0.54,Giovanni van Zwam,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
14572812,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190.0,140,M,793742,EUR,838944000,D,4,4,False,71.0,62.0,12.0,3.0,0.0,50.0,55.0,12.0,16.0,1.0,3.0,7.0,6.0,,,90.0,88.0,6.8,11.0,0.0206815,283.03746383557,38.0,34.788293943836,,0,,0.23,0.04,0.23,,,,6.0,1.0,,3.0,2.0,1.0,3.0,,,,,,,1.0,2.0,True,1.0,1.0,,,,,,,,,,
14572812,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177.0,6702,M,1046722,EUR,957052800,D,5,5,False,23.0,16.0,5.0,,0.0,13.0,17.0,3.0,6.0,,,7.0,9.0,,,89.0,51.0,6.4,12.0,0.00087963,60.295512463599,7.0,23.00821052313,,0,,-0.07,0.02,0.18,,,3.0,4.0,1.0,,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,
14572812,home,Go Ahead Eagles,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185.0,202,M,891795,EUR,931046400,M,21,21,False,49.0,40.0,6.0,1.0,0.0,19.0,25.0,21.0,24.0,1.0,4.0,,7.0,,,89.0,69.0,6.7,11.0,0.0270626,145.18902788578,21.0,17.724856503857,,0,,0.06,0.04,0.24,,,1.0,6.0,,,1.0,2.0,1.0,3.0,,,,,,,2.0,1.0,,3.0,,1.0,1.0,2.0,1.0,,,,,,
14572812,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187.0,122,M,932555,EUR,952041600,M,8,8,False,65.0,57.0,3.0,2.0,0.0,37.0,42.0,20.0,23.0,1.0,8.0,6.0,5.0,,,90.0,89.0,7.7,9.0,0.030473,230.69145110759,35.0,76.926137542327,,1,,0.25,0.26,0.4,,,1.0,1.0,,1.0,4.0,5.0,,,0.0398,,,,-0.18,,,3.0,,1.0,1.0,,,1.0,,1.0,,,,,
14572812,home,Go Ahead Eagles,Oskar Siira Sivertsen,oskar-siira-sivertsen,O. S. Sivertsen,M,11,177.0,192,M,1022552,EUR,1076803200,M,11,11,False,21.0,16.0,1.0,,0.0,8.0,9.0,8.0,12.0,,3.0,2.0,3.0,,,73.0,43.0,6.3,17.0,0.00568052,71.938322724326,8.0,41.227131595039,,0,,-0.13,0.13,0.21,,,5.0,6.0,,,,2.0,3.0,,,21.792925025991,37.448353265201,2.0,,,,,,2.0,1.0,,4.0,,,1.0,,,,,
14572812,home,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173.0,869,M,1029724,EUR,1069027200,M,7,7,False,28.0,23.0,1.0,,0.0,12.0,13.0,11.0,15.0,,4.0,,4.0,,,89.0,44.0,6.8,11.0,0.0307927,105.48258885421,13.0,43.030444285544,,1,,0.25,0.17,0.14,,,1.0,4.0,,,,2.0,3.0,,0.0733,27.806313024197,31.7947015869,1.0,-0.32,,,2.0,,3.0,2.0,,,1.0,,1.0,1.0,,,,
14572812,home,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173.0,318,M,909960,EUR,996105600,M,17,17,False,21.0,15.0,1.0,,0.0,5.0,7.0,10.0,14.0,,2.0,,3.0,,,90.0,29.0,6.4,7.0,0.0453064,115.76620567313,13.0,18.712084716635,,1,,0.04,0.07,-0.01,,,,5.0,1.0,1.0,,2.0,,1.0,0.0554,16.5994550867,18.804961286852,1.0,-0.28,,,1.0,,2.0,,,1.0,,1.0,,,2.0,,,
