match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
11450046,home,Çaykur Rizespor,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,23,23,False,True,15.0,12.0,7.0,4.0,10.0,12.0,2.0,3.0,4.0,1.0,3.0,75.0,21.0,6.5,3.0,0.00216575,0,0.1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450046,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,,25.0,19.0,3.0,,9.0,12.0,11.0,15.0,3.0,,,90.0,51.0,7.5,10.0,0.0448528,0,,Taha Sahin,,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11450046,home,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,,31.0,24.0,10.0,4.0,18.0,21.0,6.0,10.0,2.0,,,90.0,42.0,6.6,8.0,0.00233611,0,,,,,,3.0,2.0,4.0,,5.0,,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
11450046,home,Çaykur Rizespor,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,,23.0,18.0,7.0,4.0,15.0,19.0,3.0,4.0,1.0,,,90.0,29.0,6.9,5.0,0.00185705,0,,,,,,1.0,3.0,5.0,,,,,1.0,4.0,3.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,
11450046,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,,23.0,13.0,5.0,,7.0,13.0,6.0,12.0,6.0,,,90.0,42.0,6.1,15.0,0.00721624,1,,,,2.0,,,4.0,3.0,,2.0,,,,2.0,1.0,,,,,,2.0,1.0,1.0,1.0,2.0,0.0188,,,,,,,,,,
11450046,home,Çaykur Rizespor,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,6,6,False,,36.0,26.0,17.0,9.0,16.0,19.0,11.0,21.0,1.0,,,90.0,49.0,6.9,14.0,0.212459,2,,Jonjo,Shelvey,4.0,1.0,,3.0,2.0,,2.0,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,0.0622,1.0,1.0,2.0,,,,,,,
11450046,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,,18.0,12.0,1.0,,6.0,8.0,7.0,11.0,2.0,,,90.0,33.0,8.3,9.0,0.11271,2,,,,1.0,1.0,1.0,3.0,6.0,,,,,1.0,3.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,,1.0,0.3185,1.0,1.0,1.0,1.0,1.0,0.4245,,,,
11450046,home,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,,18.0,14.0,,,5.0,7.0,9.0,12.0,9.0,,,75.0,36.0,7.0,10.0,0.0432617,0,,,,1.0,,2.0,6.0,9.0,1.0,,,,,4.0,4.0,,1.0,3.0,,1.0,,4.0,3.0,,3.0,,,,,,,,,,,
11450046,home,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,,21.0,13.0,3.0,1.0,3.0,8.0,11.0,14.0,7.0,,,69.0,36.0,6.6,15.0,0.231855,1,,,,1.0,1.0,3.0,7.0,7.0,3.0,,,,,1.0,,2.0,,2.0,,3.0,1.0,3.0,1.0,1.0,1.0,0.0481,,,,,,,,,,
11450046,home,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,,15.0,11.0,4.0,3.0,4.0,4.0,7.0,11.0,2.0,,,89.0,28.0,6.9,8.0,0.0242996,2,,,,,,,4.0,5.0,2.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,0.0455,,,1.0,,,,,,,
11450046,home,Çaykur Rizespor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,False,,20.0,14.0,,,5.0,8.0,9.0,12.0,3.0,,,75.0,34.0,7.4,11.0,0.00475761,4,,,,,,2.0,8.0,3.0,1.0,,,,1.0,,,1.0,3.0,3.0,,,1.0,1.0,,1.0,2.0,0.5,,,1.0,2.0,1.0,0.7857,,,,
11450046,home,Çaykur Rizespor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,24,179,36,M,816571,EUR,886982400,M,24,24,True,,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,21.0,7.0,6.4,2.0,0.0017805,0,,,,,,,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,
11450046,home,Çaykur Rizespor,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,True,,6.0,1.0,6.0,1.0,1.0,2.0,,4.0,3.0,,2.0,15.0,9.0,6.6,5.0,5.337e-05,0,-0.3135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
11450046,home,Çaykur Rizespor,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,F,11,11,True,,1.0,,,,,,,1.0,2.0,,,15.0,5.0,6.6,1.0,,0,,,,,,,1.0,4.0,,,,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,
11450046,home,Çaykur Rizespor,Martin Minchev,minchev-martin,M. Minchev,F,17,184,403,M,878699,EUR,987897600,F,89,89,True,,5.0,3.0,,,2.0,2.0,1.0,3.0,,,,15.0,8.0,6.4,3.0,0.00018082,0,,,,,,,4.0,1.0,,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,
11450046,home,Çaykur Rizespor,Seyfettin Anıl Yaşar,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,True,,,,,,,,,,,,,9.0,,6.1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450046,home,Çaykur Rizespor,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450046,home,Çaykur Rizespor,Güvenç Usta,usta-guvenc,G. Usta,D,77,180,8,M,1136045,EUR,1080777600,D,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450046,home,Çaykur Rizespor,Eray Korkmaz,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
