match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_interceptionWon,stat_wasFouled,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_clearanceOffLine,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,stat_lastManTackle,stat_errorLeadToAGoal
12499386,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,29.0,25.0,7.0,4.0,0.0,23.0,24.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,3.0,90.0,37.0,7.0,5.0,0.00098452,0,0.8577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499386,home,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,False,43.0,35.0,1.0,1.0,0.0,20.0,24.0,16.0,20.0,3.0,,,,,,55.0,53.0,7.3,8.0,0.229586,0,,,,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12499386,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,62.0,52.0,4.0,,0.0,41.0,47.0,11.0,15.0,5.0,,2.0,,,,85.0,80.0,7.4,12.0,0.00399182,1,,,,,,2.0,3.0,3.0,10.0,,2.0,2.0,,True,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,0.2006,,,,,,,,,,,,
12499386,home,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,False,57.0,50.0,5.0,2.0,0.0,43.0,49.0,7.0,8.0,4.0,,1.0,,,,90.0,71.0,7.5,9.0,0.00267322,0,,,,,,1.0,1.0,4.0,4.0,,1.0,1.0,,,,,,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,
12499386,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,64.0,51.0,7.0,4.0,0.0,24.0,29.0,30.0,42.0,8.0,,1.0,,,,90.0,85.0,7.5,20.0,0.499261,1,,,,7.0,3.0,1.0,,2.0,2.0,,,,3.0,,2.0,1.0,,,,1.0,1.0,,0.0462,,,,1.0,,,,,,,,
12499386,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,False,30.0,26.0,2.0,2.0,0.0,13.0,15.0,13.0,16.0,4.0,,,,,,55.0,35.0,6.8,5.0,0.00959777,0,,,,1.0,,,,2.0,1.0,,2.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,
12499386,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,60.0,54.0,1.0,1.0,0.0,30.0,34.0,24.0,26.0,7.0,,2.0,,,,90.0,70.0,6.7,10.0,0.0435658,0,,,,,,2.0,,3.0,5.0,,,1.0,,,3.0,2.0,,,,2.0,1.0,,,,,,,,,,,,,,
12499386,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,False,39.0,31.0,5.0,2.0,0.0,13.0,13.0,18.0,26.0,8.0,,1.0,,,,75.0,55.0,7.4,11.0,0.0135537,2,,,,,,,1.0,1.0,6.0,,1.0,,,,3.0,3.0,,2.0,1.0,2.0,2.0,1.0,0.2743,,,,2.0,amadou_haidara04,1.0,,,,,,
12499386,home,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,M,10,10,False,44.0,36.0,4.0,4.0,1.0,12.0,13.0,26.0,38.0,3.0,,1.0,,,,90.0,67.0,7.1,19.0,0.325047,3,,,,7.0,2.0,3.0,1.0,9.0,4.0,,,2.0,3.0,,3.0,1.0,,,1.0,,,2.0,0.2607,,2.0,,2.0,XaviSimons,,1.0,0.0744,,,,
12499386,home,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,11,11,False,11.0,8.0,,,0.0,1.0,1.0,7.0,13.0,1.0,,3.0,,,,86.0,27.0,6.9,12.0,0.0208408,3,,,,3.0,,1.0,1.0,5.0,5.0,,,4.0,,,1.0,,2.0,,,,,1.0,0.2484,,2.0,,,l_openda,,1.0,0.2056,1.0,,,
