match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_accurateCross,stat_goals,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAGoal,stat_totalOffside
12513685,home,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,True,35.0,32.0,7.0,4.0,0.0,31.0,33.0,1.0,2.0,1.0,1.0,2.0,1.0,90.0,37.0,6.8,3.0,0.0002105,0,0.1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513685,home,Vitória SC,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,D,22,22,False,,53.0,42.0,3.0,2.0,0.0,22.0,32.0,20.0,22.0,,5.0,7.0,1.0,90.0,81.0,6.9,17.0,0.0135362,1,,,,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0064,0.1006,,,,,,,,,,,,,,,,
12513685,home,Vitória SC,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,270,M,886843,EUR,866592000,D,24,24,False,,70.0,67.0,5.0,5.0,0.0,54.0,56.0,13.0,14.0,2.0,2.0,6.0,,90.0,81.0,7.0,3.0,0.0065484,0,,,,,1.0,1.0,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12513685,home,Vitória SC,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,4,4,False,,82.0,68.0,8.0,3.0,0.0,39.0,48.0,29.0,34.0,2.0,4.0,1.0,1.0,90.0,92.0,7.1,14.0,0.0113311,0,,,,,1.0,1.0,,,,,,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12513685,home,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,,22.0,18.0,2.0,1.0,0.0,6.0,6.0,12.0,17.0,1.0,2.0,2.0,,58.0,33.0,6.7,6.0,0.0194167,0,,,,1.0,2.0,4.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12513685,home,Vitória SC,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,,60.0,49.0,5.0,2.0,0.0,18.0,19.0,31.0,42.0,,5.0,6.0,3.0,90.0,76.0,7.0,15.0,0.0238823,3,,,,1.0,1.0,7.0,1.0,,2.0,,2.0,1.0,2.0,1.0,1.0,3.0,0.3162,0.6856,,,1.0,1.0,1.0,,,,,,,,,,,
12513685,home,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,,73.0,66.0,2.0,1.0,0.0,39.0,41.0,28.0,34.0,,3.0,5.0,3.0,90.0,86.0,7.5,11.0,0.149287,1,,Tomás Händel,,2.0,,4.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,0.3704,0.9161,3.0,,,,,1.0,1.0,1.0,,,,,,,,
12513685,home,Vitória SC,Telmo Arcanjo,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,False,,29.0,23.0,3.0,2.0,0.0,9.0,11.0,14.0,25.0,,4.0,4.0,2.0,78.0,48.0,7.8,17.0,0.0631426,2,,,,7.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.2887,0.8823,,,,,,,1.0,3.0,1.0,1.0,,,,,,
12513685,home,Vitória SC,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,17,17,False,,38.0,34.0,4.0,3.0,0.0,13.0,13.0,21.0,28.0,,3.0,4.0,,58.0,54.0,7.2,15.0,0.026697,2,,,,3.0,,4.0,1.0,1.0,3.0,2.0,1.0,,1.0,1.0,6.0,1.0,0.1141,0.1753,,,,1.0,,,,,,,,,,,,
12513685,home,Vitória SC,Vando Félix,vando-felix,V. Félix,F,7,179,202,M,1520997,EUR,1031011200,M,21,21,False,,25.0,22.0,1.0,,0.0,7.0,8.0,15.0,17.0,,6.0,3.0,3.0,89.0,46.0,6.5,10.0,0.0150525,1,,,,,2.0,11.0,2.0,1.0,4.0,1.0,,1.0,2.0,1.0,3.0,3.0,0.0463,,1.0,,,1.0,,,,,,,,,,,,
