match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_challengeLost,stat_wasFouled,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_wonTackle,stat_penaltyConceded,stat_dispossessed,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_ownGoals,stat_penaltyWon,stat_clearanceOffLine
12177817,home,Ventura County FC,Ruben Ramos,ruben-ramos,R. Ramos,F,24,175.0,103,M,1807988,EUR,1169424000,F,84,84,True,5.0,4.0,,,,,4.0,5.0,,,,,,,25.0,12.0,5.7,3.0,4,Ruben Ramos,,,,,3.0,1.0,2.0,2.0,,,,1.0,2.0,,,,,1.0,2.0,,,,,,,,3.0,1.0,,,,,
12177817,home,Ventura County FC,Sergio Villalpando,sergio-villalpando,S. Villalpando,M,74,172.0,1,M,1807985,EUR,1140048000,F,74,74,True,6.0,5.0,,,2.0,2.0,3.0,4.0,,,,,,,14.0,8.0,6.8,2.0,1,Sergio Villalpando,,,,,1.0,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,
12177817,home,Ventura County FC,Nicolas Schelotto,nicolas-schelotto,N. Schelotto,M,10,174.0,364,M,1807994,EUR,1158883200,M,72,72,True,11.0,8.0,1.0,1.0,2.0,4.0,6.0,7.0,1.0,1.0,,,,,14.0,14.0,6.7,4.0,0,Nicolas Schelotto,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12177817,home,Ventura County FC,Riley Dalgado,riley-dalgado,R. Dalgado,D,50,,15,M,1417539,EUR,1155427200,D,50,50,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,,10.0,5.0,6.9,,1,Riley Dalgado,,,,,2.0,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,
12177817,home,Ventura County FC,Nolan Anderson,nolan-anderson,N. Anderson,G,,193.0,0,,1807992,EUR,1140393600,G,60,60,True,,,,,,,,,,,,,,,,,,,0,Nolan Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12177817,home,Ventura County FC,Diego Lopez,diego-lopez,D. Lopez,M,,180.0,1,,1808012,EUR,1113264000,M,48,48,True,,,,,,,,,,,,,,,,,,,0,Diego Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12177817,away,Irvine Zeta II FC,Anthony Chavoya,anthony-chavoya,A. Chavoya,M,1,,1,,1830813,EUR,1053734400,G,1,1,False,13.0,8.0,4.0,,8.0,13.0,,,1.0,1.0,1.0,,2.0,,45.0,18.0,6.0,5.0,0,Anthony Chavoya,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12177817,away,Irvine Zeta II FC,Ivan Torres,ivan-torres,I. Torres,M,16,,1,M,1480253,EUR,1077148800,D,16,16,False,27.0,17.0,7.0,3.0,12.0,20.0,6.0,8.0,1.0,4.0,,,,,76.0,47.0,6.1,15.0,0,Ivan Torres,,1.0,,,8.0,3.0,3.0,,,5.0,1.0,3.0,1.0,,5.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
12177817,away,Irvine Zeta II FC,Jesus Vargas,jesus-vargas,J. Vargas,D,,,1,,1825190,EUR,891388800,D,15,15,False,32.0,26.0,4.0,2.0,21.0,25.0,5.0,7.0,8.0,4.0,,,,,90.0,53.0,7.2,6.0,0,Jesus Vargas,,,2.0,3.0,4.0,10.0,,,,2.0,5.0,,1.0,,1.0,2.0,,,,2.0,,,,,,2.0,,,,,,,
12177817,away,Irvine Zeta II FC,Joseph Barry,joseph-barry,J. Barry,,6,,1,,1825663,EUR,849830400,D,6,6,False,17.0,11.0,6.0,1.0,11.0,14.0,,3.0,1.0,2.0,,,,,45.0,23.0,6.0,8.0,0,Joseph Barry,,,,,2.0,1.0,,,,,1.0,2.0,,,2.0,,,,,1.0,,,,,,1.0,,,,,1.0,,
12177817,away,Irvine Zeta II FC,Brandon Parsio,brandon-parsio,B. Parsio,,11,,1,,1825659,EUR,943574400,D,11,11,False,33.0,22.0,7.0,3.0,18.0,21.0,5.0,15.0,2.0,2.0,,,,,90.0,60.0,6.7,17.0,0,Brandon Parsio,,3.0,2.0,,3.0,6.0,3.0,,,1.0,1.0,1.0,,,,3.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,
12177817,away,Irvine Zeta II FC,Orlando Erazo,orlando-erazo,O. Erazo,M,13,,1,,1830830,EUR,1088035200,M,13,13,False,22.0,19.0,1.0,,10.0,11.0,10.0,15.0,1.0,6.0,,,,,90.0,39.0,6.9,11.0,4,Orlando Erazo,,4.0,,,2.0,1.0,1.0,2.0,2.0,,,4.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,
12177817,away,Irvine Zeta II FC,Daniel Baumgartner,daniel-baumgartner,D. Baumgartner,M,8,,1,,1830820,EUR,911520000,M,8,8,False,27.0,24.0,5.0,3.0,17.0,18.0,7.0,9.0,,7.0,,,,,90.0,37.0,7.0,7.0,1,Daniel Baumgartner,,,1.0,,3.0,,1.0,,,1.0,,2.0,,True,,,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,
12177817,away,Irvine Zeta II FC,Mingxuan Zhao,mingxuan-zhao,M. Zhao,M,,,1,,1825195,EUR,1084406400,M,20,20,False,16.0,14.0,,,10.0,11.0,4.0,5.0,,3.0,,,,,70.0,25.0,6.5,5.0,0,Mingxuan Zhao,,,,,3.0,2.0,,,,3.0,1.0,2.0,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
12177817,away,Irvine Zeta II FC,Manual Aranda III,manual-aranda-iii,M. Aranda III,,10,,1,,1825666,EUR,924912000,M,10,10,False,15.0,11.0,1.0,1.0,8.0,9.0,3.0,7.0,,1.0,,,,,90.0,28.0,6.8,9.0,0,Manual Aranda III,,1.0,2.0,1.0,4.0,4.0,2.0,,,1.0,2.0,2.0,,,,,1.0,1.0,,2.0,,1.0,,,,1.0,,,,,,,
12177817,away,Irvine Zeta II FC,Papa Diene Faye,papa-diene-faye,P. D. Faye,F,,168.0,20,,796337,EUR,849312000,F,9,9,False,28.0,20.0,6.0,3.0,10.0,13.0,10.0,15.0,,2.0,,,,,90.0,40.0,7.0,12.0,2,,,,1.0,,3.0,2.0,3.0,,,2.0,,3.0,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,
12177817,away,Irvine Zeta II FC,Zeph Rico-Jaramillo,zeph-rico-jaramillo,Z. Rico-Jaramillo,M,24,,1,,1830835,EUR,1070323200,F,24,24,False,7.0,7.0,,,4.0,4.0,3.0,3.0,,1.0,,,,,70.0,16.0,6.7,4.0,0,Zeph Rico-Jaramillo,,,1.0,1.0,2.0,4.0,,,,,,4.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,
12177817,away,Irvine Zeta II FC,Braeden Hatt,braeden-hatt,B. Hatt,G,,200.0,1,,1824538,EUR,913161600,G,30,30,True,18.0,8.0,10.0,1.0,8.0,15.0,,3.0,1.0,6.0,1.0,,4.0,,45.0,26.0,7.1,10.0,0,Braeden Hatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12177817,away,Irvine Zeta II FC,Luan Barbosa,luan-barbosa,L. Barbosa,,34,,1,,1825665,EUR,835747200,M,34,34,True,11.0,9.0,,,4.0,5.0,5.0,6.0,,4.0,,,,,45.0,17.0,6.7,5.0,1,Luan Barbosa,,,2.0,,3.0,2.0,1.0,,,,,3.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
12177817,away,Irvine Zeta II FC,Bryce Roberts,bryce-roberts,B. Roberts,M,12,,1,,1830819,EUR,1141603200,M,12,12,True,5.0,5.0,,,1.0,1.0,4.0,4.0,1.0,,,,,,20.0,7.0,6.5,1.0,0,Bryce Roberts,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12177817,away,Irvine Zeta II FC,Tanner Riebe,tanner-riebe,T. Riebe,M,5,,1,,1830832,EUR,1136764800,M,5,5,True,1.0,1.0,,,,,1.0,1.0,,,,,,,20.0,1.0,6.5,,0,Tanner Riebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12177817,away,Irvine Zeta II FC,Alvarado Grijalva,alvarado-grijalva,A. Grijalva,M,26,,1,,1830812,EUR,1000339200,M,26,26,True,3.0,3.0,,,3.0,3.0,1.0,1.0,1.0,,,,,,14.0,8.0,7.3,,0,Alvarado Grijalva,,1.0,,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,1.0
12177817,away,Irvine Zeta II FC,Brian Elsing,brian-elsing,B. Elsing,M,17,,1,,1830817,EUR,1030665600,M,17,17,True,,,,,,,,,,,,,,,,,,,0,Brian Elsing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12177817,away,Irvine Zeta II FC,Chris Cao,chris-cao,C. Cao,,18,,1,,1825660,EUR,887068800,M,18,18,True,,,,,,,,,,,,,,,,,,,0,Chris Cao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
