match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,captain,stat_bigChanceCreated,stat_outfielderBlock,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_hitWoodwork,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyMiss,stat_penaltyWon
14025027,home,Brentford,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,1,1,False,32.0,17.0,23.0,8.0,0.0,10.0,12.0,7.0,20.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,3.0,90.0,41.0,7.9,15.0,0.00220505,86.175701479416,11.0,36.96,16.695,0.5207,1.0,0,0.9991,0.09,0.03,0.3,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025027,home,Brentford,Michael Kayode,,,michael-kayode,M. Kayode,D,33,179,2419,M,,1137431,EUR,1089417600,D,33,33,False,27.0,25.0,3.0,3.0,0.0,13.0,14.0,12.0,13.0,6.0,4.0,2.0,,,,,,82.0,47.0,7.3,7.0,0.0499308,82.867845913216,10.0,34.755,12.18,,1.0,0,,0.15,0.14,-0.05,,2.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,15.121613141461,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14025027,home,Brentford,Kristoffer Ajer,,,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,False,25.0,23.0,3.0,3.0,0.0,19.0,20.0,4.0,5.0,7.0,,1.0,,,,,,90.0,38.0,6.6,2.0,0.00165917,65.258976619844,8.0,32.13,18.06,,,0,,-0.04,0.03,-0.28,,,,4.0,6.0,,,,6.0,,,,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14025027,home,Brentford,Nathan Collins,,,nathan-collins,N. Collins,D,22,193,1556,M,,958916,EUR,988588800,D,22,22,False,48.0,37.0,11.0,4.0,1.0,26.0,30.0,11.0,18.0,2.0,5.0,,,,,,,90.0,64.0,7.5,12.0,0.0206164,85.339737359566,11.0,20.265,19.11,,2.0,0,,0.16,0.26,0.45,,,,1.0,2.0,,2.0,1.0,6.0,2.0,20.024993283395,1.0,1.0,,,,,True,1.0,2.0,,,,,,,,,,,,,,,,,,
14025027,home,Brentford,Rico Henry,,,rico-henry,R. Henry,D,3,175,712,M,,599128,EUR,868320000,D,3,3,False,23.0,20.0,2.0,,0.0,13.0,15.0,7.0,8.0,6.0,6.0,5.0,,,,,,90.0,44.0,7.7,5.0,0.0156094,104.89109526006,13.0,55.02,38.115,,,0,,-0.04,0.27,0.56,,1.0,,1.0,1.0,,,,2.0,,53.238045957532,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14025027,home,Brentford,Yehor Yarmolyuk,,,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,,1031258,EUR,1078099200,M,18,18,False,48.0,45.0,3.0,2.0,0.0,18.0,18.0,27.0,30.0,3.0,3.0,,,,,,,90.0,63.0,7.2,10.0,0.0219301,128.65815732611,12.0,58.905,21.63,,,2,,0.1,0.07,-0.02,,3.0,,2.0,3.0,,1.0,,,2.0,17.877919369994,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,3.0,1.0,0.3821,0.5286,0.28,,,,,,,,,,
14025027,home,Brentford,Vitaly Janelt,,,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,False,53.0,47.0,8.0,4.0,1.0,23.0,24.0,24.0,29.0,4.0,6.0,1.0,,,,,,90.0,69.0,7.0,12.0,0.16696,92.048461986975,13.0,8.19,8.715,,1.0,0,,0.23,-0.45,0.26,,4.0,,1.0,5.0,,2.0,,1.0,2.0,,,2.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
14025027,home,Brentford,Keane Lewis-Potter,,,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,M,23,23,False,14.0,12.0,,,0.0,2.0,3.0,10.0,11.0,1.0,2.0,1.0,,,,,,61.0,19.0,7.0,4.0,0.129987,47.486925673964,6.0,27.3,14.7,,1.0,1,,0.43,0.05,-0.01,,2.0,1.0,,3.0,,,,,,15.845789850935,1.0,2.0,,,,1.0,,,,1.0,,,1.0,,0.0725,,0.0,1.0,,,,,,,,,
14025027,home,Brentford,Mathias Jensen,,,mathias-jensen,M. Jensen,M,8,180,1047,M,,799251,EUR,820454400,M,8,8,False,31.0,24.0,5.0,4.0,0.0,5.0,8.0,19.0,23.0,1.0,2.0,,,,,,,76.0,46.0,7.1,15.0,0.165291,122.20703339473,15.0,54.075,27.72,,2.0,3,,0.28,0.28,-0.04,,8.0,2.0,,,,,,,,42.719801741192,2.0,,1.0,,,,,,,1.0,,,2.0,,0.0861,,-0.13,,2.0,,,,,,,,
14025027,home,Brentford,Kevin Schade,,,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,M,7,7,False,23.0,18.0,3.0,,1.0,3.0,4.0,15.0,19.0,5.0,3.0,,,,,,,90.0,39.0,7.8,12.0,0.386026,140.02557117123,11.0,90.09,26.775,,4.0,3,,0.82,0.36,-0.05,,1.0,,4.0,9.0,1.0,1.0,,1.0,,77.984342271346,3.0,4.0,1.0,,,2.0,,1.0,,1.0,1.0,,4.0,,0.6619,0.2,0.01,1.0,1.0,1.0,1.0,,,,,,
