match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_dispossessed,stat_totalCross,stat_fouls,stat_errorLeadToAGoal,stat_accurateCross,stat_totalOffside,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goals,stat_outfielderBlock,stat_ownGoals,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed
10385448,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,True,24.0,20.0,7.0,3.0,20.0,21.0,3.0,1.0,1.0,9.0,3.0,1.0,1.0,90.0,33.0,5.4,4.0,7.95335e-05,0,-1.7043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385448,home,Aston Villa,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,,44.0,37.0,3.0,,22.0,22.0,22.0,,,4.0,,,,59.0,56.0,6.6,7.0,0.0128033,1,,15.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,0.0202,1.0,,,,,,,,,,,,,,,,,,,,,,
10385448,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,,89.0,85.0,2.0,,73.0,74.0,15.0,1.0,,12.0,,,,90.0,99.0,6.4,5.0,0.0056888,1,,12.0,6.0,,,,1.0,,1.0,1.0,0.1096,,,,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,
10385448,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,False,,66.0,59.0,8.0,4.0,45.0,45.0,21.0,5.0,1.0,3.0,,,,90.0,77.0,5.9,9.0,0.00731483,0,,14.0,1.0,1.0,,,3.0,2.0,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,
10385448,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,27,27,False,,16.0,13.0,,,6.0,8.0,9.0,2.0,1.0,2.0,,,,45.0,23.0,6.0,4.0,0.0684356,0,,7.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10385448,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,False,,17.0,14.0,,,7.0,9.0,9.0,2.0,2.0,3.0,,,,45.0,22.0,6.2,5.0,0.0142918,0,,7.0,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10385448,home,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,False,,48.0,40.0,1.0,,23.0,26.0,22.0,6.0,2.0,6.0,,,,82.0,60.0,6.2,11.0,0.0747966,0,,17.0,9.0,3.0,3.0,,,1.0,3.0,1.0,,1.0,,,,,2.0,,3.0,1.0,,3.0,2.0,,,,,,,,,,,
10385448,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,,101.0,92.0,10.0,7.0,56.0,58.0,51.0,4.0,1.0,9.0,,,,90.0,119.0,7.2,18.0,0.136229,0,,38.0,5.0,2.0,2.0,,,,1.0,1.0,,3.0,,,,,,,2.0,2.0,8.0,1.0,,2.0,1.0,,,,,,,,,
10385448,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,False,,38.0,35.0,1.0,1.0,10.0,12.0,27.0,10.0,3.0,2.0,,,,90.0,53.0,6.3,9.0,0.42818,5,,25.0,3.0,3.0,1.0,2.0,,,,,0.2768,3.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,2.0,0.2811,,,,,,
10385448,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,F,31,31,False,,19.0,13.0,1.0,1.0,5.0,8.0,17.0,11.0,1.0,2.0,,,,82.0,44.0,6.5,23.0,0.175821,4,,9.0,3.0,5.0,1.0,2.0,,,,,0.457,2.0,,,2.0,,5.0,,2.0,3.0,6.0,1.0,,1.0,,2.0,,0.3879,,,,,,
10385448,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,,9.0,8.0,,,3.0,3.0,6.0,6.0,,1.0,,,,90.0,27.0,7.4,6.0,0.0377913,4,,5.0,3.0,3.0,1.0,3.0,1.0,1.0,,,0.652,1.0,,,4.0,,3.0,2.0,,,,,,,,1.0,,0.8588,1.0,,,,,
10385448,home,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,True,,27.0,20.0,1.0,1.0,11.0,13.0,20.0,1.0,,2.0,,,,45.0,40.0,5.9,16.0,0.0323412,2,,9.0,2.0,1.0,1.0,1.0,,,,,0.0784,,,,,1.0,1.0,,1.0,1.0,6.0,,1.0,,,,,,,,,,,
10385448,home,Aston Villa,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,10,172,68776,M,Coutinho,119159,EUR,708307200,M,23,23,True,,18.0,14.0,1.0,1.0,3.0,3.0,16.0,5.0,,1.0,,,,45.0,30.0,6.4,12.0,0.293157,2,,11.0,1.0,4.0,,,,,,,0.1257,1.0,,,,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,
10385448,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,True,,34.0,28.0,5.0,4.0,16.0,17.0,19.0,1.0,,4.0,,,,31.0,37.0,6.5,7.0,0.0368077,0,,13.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,
10385448,home,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,True,,10.0,9.0,,,1.0,1.0,9.0,,,,,,,8.0,11.0,6.6,2.0,0.00297804,0,,8.0,2.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,
10385448,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,22,22,True,,4.0,2.0,,,,1.0,3.0,1.0,1.0,2.0,,,,8.0,8.0,6.7,3.0,0.0198487,0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
10385448,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385448,home,Aston Villa,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190,347,M,,995654,EUR,1002758400,G,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385448,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385448,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385448,away,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,,197428,EUR,740707200,G,1,1,False,,24.0,15.0,14.0,5.0,12.0,13.0,11.0,,,5.0,,,3.0,90.0,33.0,6.6,9.0,0.000240642,0,-0.4722,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385448,away,Leicester City,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,,329417,EUR,818121600,D,27,27,False,,40.0,34.0,3.0,1.0,22.0,24.0,17.0,2.0,,9.0,,,,90.0,69.0,7.0,8.0,0.00332796,0,,12.0,8.0,,,,4.0,,6.0,3.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,
10385448,away,Leicester City,Harry Souttar,harry-souttar,H. Souttar,D,15,198,591,M,,808680,EUR,909014400,D,15,15,False,,33.0,27.0,1.0,,25.0,28.0,5.0,1.0,1.0,2.0,,,,90.0,45.0,6.4,8.0,0.000350036,0,,2.0,5.0,,,,7.0,,1.0,1.0,,,,,,,,,4.0,,,,,,,,,,,1.0,1.0,,,
10385448,away,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,,361696,EUR,891561600,D,3,3,False,,29.0,23.0,2.0,1.0,19.0,23.0,6.0,,,2.0,,,,90.0,43.0,7.3,6.0,0.000719721,0,,4.0,6.0,,,,5.0,2.0,3.0,3.0,,,,,,,,,3.0,,,,,,,,,,,3.0,,,,
10385448,away,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,,1092409,EUR,1039996800,D,16,16,False,,27.0,17.0,2.0,1.0,12.0,14.0,17.0,2.0,,4.0,,,,81.0,56.0,7.2,20.0,0.00275651,0,,5.0,9.0,2.0,2.0,,3.0,,6.0,5.0,,,,,2.0,,1.0,,1.0,,4.0,,,,,,,,,,,,,
10385448,away,Leicester City,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,True,51.0,45.0,3.0,1.0,25.0,27.0,24.0,3.0,1.0,13.0,,,,90.0,65.0,7.5,6.0,0.20855,0,,20.0,3.0,,,,1.0,2.0,3.0,2.0,,1.0,,,,,,,,,,2.0,,,,,,,,2.0,,1.0,,
10385448,away,Leicester City,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,kdh_8,861970,EUR,905040000,M,22,22,False,,31.0,23.0,6.0,2.0,11.0,12.0,19.0,5.0,4.0,5.0,,,,67.0,48.0,6.7,13.0,0.0157256,0,,12.0,5.0,3.0,2.0,,2.0,2.0,2.0,2.0,,,,,,,3.0,1.0,,,,,,,,,,,,1.0,,,,
10385448,away,Leicester City,Tetê,tete,Tetê,F,21,175,3978,M,Tete,980327,EUR,950572800,M,37,37,False,,27.0,22.0,,,14.0,15.0,15.0,5.0,1.0,10.0,,,,83.0,50.0,7.7,12.0,0.00440495,3,,8.0,11.0,7.0,6.0,,,1.0,1.0,,0.7958,,,,2.0,2.0,1.0,4.0,,1.0,3.0,,,,2.0,1.0,,0.7115,1.0,,,,,
10385448,away,Leicester City,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,Madders,356398,EUR,848707200,M,10,10,False,,21.0,12.0,2.0,1.0,4.0,5.0,16.0,3.0,2.0,3.0,,,,67.0,28.0,7.2,9.0,0.0230754,2,,8.0,3.0,1.0,1.0,,,,,,0.6036,2.0,,,1.0,1.0,,2.0,,,,,,,,1.0,,0.6026,1.0,,,,,
10385448,away,Leicester City,Harvey Barnes,harvey-barnes,H. Barnes,F,11,181,5550,M,,855647,EUR,881625600,M,7,7,False,,18.0,12.0,,,4.0,5.0,14.0,4.0,,4.0,,,,90.0,28.0,7.3,11.0,0.271243,1,,9.0,2.0,2.0,,,,,,,0.0578,2.0,,,2.0,,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,0.017,,,,1.0,1.0,
10385448,away,Leicester City,Kelechi Iheanacho,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,kelechi72,359642,EUR,844300800,F,14,14,False,,12.0,9.0,1.0,1.0,3.0,4.0,8.0,9.0,1.0,2.0,,,,67.0,23.0,8.2,8.0,0.352629,2,,6.0,1.0,,,,2.0,,1.0,,0.8516,2.0,,,1.0,1.0,2.0,,,3.0,,4.0,,,1.0,1.0,,0.4919,1.0,,,2.0,2.0,1.0
10385448,away,Leicester City,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,papy.mendy,123166,EUR,709257600,M,24,24,True,,4.0,3.0,,,1.0,2.0,2.0,1.0,,1.0,,,,23.0,7.0,6.6,1.0,0.00161083,0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
