match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_challengeLost,stat_totalOffside,player_sofascoreId,stat_totalContest,stat_errorLeadToAGoal,stat_wasFouled,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_penaltyConceded
14065722,home,Stade Brestois,Grégoire Coudert,,,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,False,21.0,14.0,11.0,4.0,0.0,12.0,13.0,2.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,90.0,30.0,6.9,7.0,0.00333347,0.3614,0,-0.2275,0.03,0.0,-0.17,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065722,home,Stade Brestois,Kenny Lala,,,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,77,77,False,57.0,44.0,15.0,10.0,0.0,21.0,22.0,23.0,35.0,,3.0,,,,,90.0,82.0,7.0,18.0,0.188862,,2,,0.49,0.09,-0.24,,5.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.1093,2.0,-0.44,,,,,,,,,,,,,,,,,,,,,,
14065722,home,Stade Brestois,Brendan Chardonnet,,,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,66.0,57.0,10.0,6.0,0.0,43.0,44.0,14.0,22.0,9.0,9.0,,,,,90.0,86.0,7.3,10.0,0.0770984,,4,,0.36,0.04,-0.25,,,,2.0,3.0,8.0,,,1.0,2.0,2.0,1.0,1.0,0.3653,1.0,0.1,True,6.0,1.0,4.0,1.0,0.6756,,,,,,,,,,,,,,,,
14065722,home,Stade Brestois,Michel Diaz,Michel Diaz,,michel-diaz,M. Diaz,D,4,193,403,M,1400993,EUR,1058918400,D,4,4,False,60.0,53.0,8.0,5.0,0.0,35.0,38.0,18.0,22.0,4.0,9.0,,,,,90.0,74.0,6.7,8.0,0.0159609,,1,,0.14,0.09,-0.19,,,,2.0,2.0,5.0,,,,1.0,4.0,4.0,,0.0521,1.0,-0.51,,1.0,,,,,1.0,,,,,,,,,,,,,,,
14065722,home,Stade Brestois,Bradley Locko,,,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,False,20.0,17.0,2.0,1.0,0.0,9.0,10.0,8.0,10.0,,5.0,,,,,86.0,43.0,6.0,9.0,0.0163227,,0,,0.16,0.04,-0.45,,2.0,1.0,2.0,6.0,3.0,1.0,,,1.0,3.0,1.0,1.0,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,
14065722,home,Stade Brestois,Kamory Doumbia,Kamory Doumbia,,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,23,23,False,21.0,17.0,2.0,1.0,0.0,14.0,14.0,3.0,7.0,,4.0,,,,,78.0,34.0,5.6,10.0,0.0021528,,0,,-0.16,0.12,-0.62,,1.0,,,8.0,4.0,1.0,,,,2.0,1.0,2.0,,,,,1.0,,,1.0,,,4.0,,kamory_doumbia03,2.0,1.0,1.0,,,,,,,,,
14065722,home,Stade Brestois,Joris Chotard,,,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,47.0,38.0,4.0,2.0,0.0,16.0,22.0,22.0,25.0,3.0,3.0,,,,,90.0,59.0,6.4,13.0,0.0144017,,3,,0.14,0.06,-0.15,,2.0,,1.0,4.0,1.0,1.0,2.0,,1.0,1.0,1.0,,0.056,,-0.2,,,,1.0,1.0,0.0329,,1.0,,,,,,,,,,,,,,
14065722,home,Stade Brestois,Hamidou Makalou,Hamdiou,Makalou,hamdiou-makalou,H. Makalou,M,33,164,1318,M,1597197,EUR,1152921600,M,33,33,False,22.0,15.0,2.0,1.0,0.0,2.0,3.0,13.0,19.0,1.0,5.0,,,,,68.0,33.0,6.1,12.0,0.0415289,,2,,0.09,0.04,-0.08,,,,,5.0,,3.0,,,,,,1.0,0.0329,1.0,-0.13,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,
14065722,home,Stade Brestois,Romain Del Castillo,,,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,F,10,10,False,30.0,23.0,3.0,,0.0,6.0,7.0,17.0,23.0,,3.0,,,,,90.0,60.0,7.3,23.0,0.408099,,4,,0.33,0.5,-0.13,,12.0,2.0,,6.0,5.0,1.0,,,,1.0,1.0,3.0,1.0304,3.0,0.25,,2.0,,2.0,2.0,1.0869,2.0,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,
14065722,home,Stade Brestois,Ludovic Ajorque,,,ludovic-ajorque,L. Ajorque,F,19,196,1367,M,343971,EUR,762134400,F,19,19,False,20.0,11.0,1.0,,0.0,4.0,5.0,7.0,15.0,1.0,2.0,,,,,90.0,33.0,6.7,13.0,0.0219065,,1,,-0.51,0.07,-0.03,,,,4.0,7.0,8.0,2.0,,,,,,2.0,0.4142,,-0.01,,3.0,,,1.0,,1.0,,,,,,5.0,,,,1.0,,,,,
14065722,home,Stade Brestois,Mama Baldé,,,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,17,17,False,8.0,5.0,,,0.0,,,5.0,8.0,,3.0,,,,,45.0,19.0,6.3,7.0,0.0155895,,4,,-0.03,0.17,0.0,,1.0,,1.0,4.0,1.0,2.0,3.0,,1.0,,,,0.5451,,0.07,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
14065722,home,Stade Brestois,Pathé Mboup,Pathé Mboup,,pathe-mboup,P. Mboup,M,99,175,1976,M,1410231,EUR,1066521600,F,99,99,True,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,,2.0,,,,,45.0,18.0,6.2,8.0,0.00601026,,1,,0.06,-0.17,-0.01,,,,2.0,7.0,2.0,1.0,,,1.0,,,2.0,0.0844,,-0.32,,,,,1.0,,1.0,,,,5.0,,,2.0,,,,,,,,
14065722,home,Stade Brestois,Junior Dina Ebimbe,,,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2068,M,904994,EUR,974764800,M,7,7,True,12.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,7.0,,1.0,,,,,22.0,15.0,6.7,5.0,0.00154071,,1,,-0.1,0.06,0.13,,,,1.0,1.0,3.0,,1.0,,,1.0,,,0.0087,,-0.06,,2.0,,,,,,,,,,,,,,,,,,,,
14065722,home,Stade Brestois,Remy Labeau Lascary,,,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,1401005,EUR,1046649600,F,14,14,True,3.0,3.0,,,0.0,,,3.0,3.0,,1.0,,,,,12.0,5.0,6.6,1.0,0.0449844,,0,,0.2,0.01,0.13,,,,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
14065722,home,Stade Brestois,Daouda Guindo,,,daouda-guindo,D. Guindo,D,27,183,703,M,1135887,EUR,1034553600,D,27,27,True,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,,2.0,,,,,11.0,9.0,6.7,2.0,0.00148639,,0,,0.0,0.03,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065722,home,Stade Brestois,Noah Jauny,Noah Jauny,,noah-jauny,N. Jauny,G,50,194,77,M,1910904,EUR,1093478400,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065722,home,Stade Brestois,Julien Le Cardinal,,,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065722,home,Stade Brestois,Luc Zogbé,,,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065722,home,Stade Brestois,Justin Bourgault,,,justin-bourgault,J. Bourgault,D,3,185,97,M,1891025,EUR,1126656000,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065722,home,Stade Brestois,Raphaël Le Guen,Raphaël,Le Guen,raphael-le-guen,R. L. Guen,D,71,196,33,,1894085,EUR,1157068800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065722,away,Paris FC,Obed Nkambadio,,,obed-nkambadio,O. Nkambadio,G,16,190,499,M,1015872,EUR,1044576000,G,16,16,False,46.0,28.0,25.0,7.0,0.0,21.0,25.0,7.0,21.0,1.0,9.0,,5.0,6.0,,90.0,56.0,7.9,18.0,0.00124436,0.78,0,0.7954,0.15,-0.04,-0.05,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
14065722,away,Paris FC,Samir Sophian Chergui,,,samir-sophian-chergui,S. S. Chergui,D,31,185,5518,M,981168,EUR,918259200,D,31,31,False,43.0,36.0,5.0,1.0,0.0,25.0,27.0,11.0,16.0,3.0,2.0,,,,,82.0,63.0,7.6,8.0,0.00254353,,0,,-0.02,-0.02,0.24,,,,1.0,1.0,7.0,,,2.0,1.0,4.0,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,
