match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_errorLeadToAGoal,stat_wasFouled,stat_keyPass,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_wonContest,stat_shotOffTarget,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_clearanceOffLine,stat_penaltyWon,stat_penaltyMiss
12499468,home,FC St. Pauli,Nikola Vasilj,,,nikola-vasilj,N. Vasilj,G,22,194,1626,M,325061,EUR,817862400,G,22,22,False,28.0,20.0,13.0,5.0,0.0,18.0,21.0,2.0,7.0,1.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,90.0,40.0,7.0,8.0,0.00063172,0,0.6739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499468,home,FC St. Pauli,Hauke Wahl,,,hauke-wahl,H. Wahl,D,5,189,150,M,253469,EUR,766368000,D,5,5,False,61.0,49.0,7.0,1.0,0.0,33.0,40.0,16.0,21.0,4.0,3.0,3.0,,,,,,,,,90.0,71.0,6.7,12.0,0.00563814,0,,4.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499468,home,FC St. Pauli,Eric Smith,,,eric-smith,E. Smith,D,8,191,412,M,542038,EUR,852681600,D,8,8,False,48.0,39.0,11.0,5.0,0.0,24.0,24.0,18.0,29.0,2.0,,2.0,,2.0,,,,,,,90.0,60.0,7.1,13.0,0.0692501,0,,,1.0,2.0,2.0,,,3.0,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12499468,home,FC St. Pauli,David Nemeth,,,david-nemeth,D. Nemeth,D,4,191,155,M,966889,EUR,984873600,D,4,4,False,45.0,40.0,5.0,2.0,0.0,26.0,28.0,14.0,18.0,5.0,6.0,4.0,,1.0,,,,,,,90.0,58.0,6.6,8.0,0.00655248,0,,1.0,2.0,4.0,,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12499468,home,FC St. Pauli,Manolis Saliakas,,,manolis-saliakas,M. Saliakas,M,2,175,358,M,280551,EUR,842486400,M,2,2,False,40.0,33.0,7.0,4.0,0.0,19.0,22.0,14.0,21.0,1.0,1.0,3.0,,,,,,,,,71.0,65.0,7.4,11.0,0.0089659,3,,1.0,,2.0,1.0,,1.0,,3.0,,,1.0,,,,,,1.0,2.0,1.0,0.1894,0.3295,,,,,,,,,,,
12499468,home,FC St. Pauli,Jackson Irvine,,,jackson-irvine,J. Irvine,M,7,190,924,M,181581,EUR,731462400,M,7,7,False,38.0,24.0,5.0,1.0,0.0,13.0,17.0,11.0,22.0,5.0,3.0,4.0,,1.0,,,,,,,90.0,58.0,6.8,20.0,0.00804682,1,,1.0,1.0,5.0,,,1.0,,1.0,,,2.0,2.0,1.0,1.0,1.0,2.0,,,,0.0182,,True,1.0,1.0,,,,,,,,
12499468,home,FC St. Pauli,Carlo Boukhalfa,,,carlo-boukhalfa,C. Boukhalfa,M,11,185,501,M,939623,EUR,925689600,M,16,16,False,33.0,26.0,,,0.0,8.0,11.0,19.0,23.0,6.0,2.0,3.0,,1.0,,,,,,,90.0,43.0,6.9,10.0,0.0797841,1,,2.0,1.0,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,,,,0.0235,,,,1.0,1.0,1.0,,,,,,
12499468,home,FC St. Pauli,Philipp Treu,,,treu-philipp,P. Treu,M,29,172,176,M,979820,EUR,975801600,M,23,23,False,46.0,38.0,6.0,2.0,1.0,15.0,18.0,23.0,30.0,4.0,3.0,2.0,,,,,,,,,90.0,73.0,7.5,15.0,0.275764,0,,1.0,2.0,7.0,1.0,,3.0,2.0,2.0,,,2.0,2.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,
12499468,home,FC St. Pauli,Oladapo Afolayan,,,oladapo-afolayan,O. Afolayan,F,21,180,303,M,871621,EUR,873936000,F,17,17,False,18.0,14.0,1.0,1.0,0.0,6.0,8.0,8.0,14.0,14.0,1.0,4.0,,2.0,,,,,,,89.0,48.0,6.4,22.0,0.0118317,0,,2.0,,6.0,,,1.0,,4.0,,1.0,1.0,1.0,6.0,2.0,3.0,9.0,,,,,,,4.0,,,,2.0,,,,,
12499468,home,FC St. Pauli,Johannes Eggestein,,,johannes-eggestein,J. Eggestein,F,19,183,466,M,591588,EUR,894585600,F,11,11,False,15.0,13.0,1.0,1.0,2.0,3.0,3.0,11.0,13.0,3.0,1.0,4.0,,,,,,,,,89.0,25.0,8.7,4.0,0.18939,2,,3.0,1.0,4.0,,,2.0,3.0,1.0,1.0,,,,2.0,,,1.0,2.0,,1.0,0.501,0.3077,,1.0,,1.0,,1.0,1.0,,,,
