match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_shotOffTarget,stat_keyPass,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_aerialLost,stat_blockedScoringAttempt,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_punches,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_goals
11067469,home,Goiás,Tadeu,,,tadeu,Tadeu,G,23,184,759,M,552172,EUR,697161600,G,23,23,False,True,33.0,26.0,12.0,5.0,23.0,24.0,3.0,9.0,1.0,7.0,3.0,1.0,1.0,90.0,41.0,6.6,7.0,0.00178748,0,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067469,home,Goiás,Maguinho,,,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,,41.0,31.0,6.0,2.0,13.0,16.0,18.0,28.0,2.0,6.0,,,,90.0,72.0,7.2,17.0,0.0189074,1,,3.0,1.0,5.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,0.0962,0.2555,,,,,,,,,,,,,,,,,
11067469,home,Goiás,Lucas Halter,,,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,False,,41.0,33.0,5.0,2.0,21.0,27.0,12.0,14.0,7.0,6.0,,,,90.0,57.0,7.2,9.0,0.00442061,1,,,2.0,3.0,5.0,,1.0,2.0,,3.0,3.0,2.0,,0.0205,0.0812,1.0,,,,,,,,,,,,,,,,
11067469,home,Goiás,Bruno Melo,,,bruno-melo,Bruno Melo,D,26,183,189,M,870851,EUR,720057600,D,19,19,False,,56.0,49.0,11.0,7.0,35.0,36.0,14.0,21.0,3.0,2.0,,,,90.0,63.0,7.2,8.0,0.0168097,1,,1.0,4.0,,5.0,,,1.0,,1.0,1.0,,,0.1039,,,1.0,1.0,,,,,,,,,,,,,,
11067469,home,Goiás,Hugo,,,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,66,66,False,,55.0,44.0,7.0,6.0,15.0,23.0,29.0,36.0,3.0,6.0,,,,89.0,87.0,7.2,19.0,0.169818,0,,4.0,3.0,6.0,6.0,1.0,,,2.0,1.0,1.0,5.0,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,
11067469,home,Goiás,Everton Morelli,,,everton-morelli,E. Morelli,M,8,185,105,M,928137,EUR,878601600,M,40,40,False,,38.0,33.0,3.0,3.0,22.0,26.0,11.0,13.0,1.0,6.0,,,,90.0,51.0,6.6,10.0,0.0105048,1,,1.0,1.0,4.0,3.0,,,,,1.0,1.0,2.0,,0.0436,,,1.0,,,2.0,1.0,2.0,,,,,,,,,,
11067469,home,Goiás,Raphael Guzzo,,,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,5,5,False,,42.0,36.0,2.0,1.0,17.0,19.0,19.0,24.0,,3.0,,,,71.0,56.0,7.0,10.0,0.0172819,1,,1.0,,1.0,2.0,,,1.0,,2.0,2.0,,,0.0402,,,,,,2.0,,,1.0,1.0,,,,,,,,
11067469,home,Goiás,Allano,,,allano,Allano,M,29,182,510,M,796925,EUR,798681600,M,77,77,False,,19.0,17.0,,,5.0,5.0,12.0,17.0,1.0,2.0,,,,62.0,36.0,6.3,9.0,0.0152426,1,,3.0,1.0,5.0,6.0,2.0,,,,1.0,1.0,,,0.0276,,2.0,,,,1.0,4.0,1.0,,1.0,,,,,,,,
11067469,home,Goiás,Guilherme Marques,,,guilherme-marques,Guilherme Marques,M,12,174,277,M,109610,EUR,674784000,M,60,60,False,,30.0,27.0,4.0,2.0,7.0,8.0,24.0,29.0,,2.0,,,,62.0,39.0,7.3,7.0,0.321983,0,,7.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,,,,4.0,,1.0,,,,,4.0,,,,,,,
11067469,home,Goiás,Anderson Oliveira,,,anderson-oliveira,Anderson Oliveira,F,70,169,239,M,931538,EUR,900547200,M,70,70,False,,18.0,13.0,1.0,,6.0,6.0,7.0,12.0,1.0,4.0,,,,62.0,35.0,6.7,13.0,0.0127791,1,,,,6.0,4.0,4.0,1.0,,1.0,1.0,1.0,2.0,,0.0358,0.0695,,,1.0,2.0,5.0,1.0,1.0,1.0,,,,,,,,,
