match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_bigChanceCreated,stat_accurateCross,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_goalAssist,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,stat_clearanceOffLine,stat_lastManTackle,stat_errorLeadToAGoal
11067420,home,Goiás,Tadeu,,,tadeu,Tadeu,G,23,184,759,M,552172,EUR,697161600,G,23,23,False,True,29.0,15.0,26.0,12.0,7.0,7.0,8.0,22.0,8.0,1.0,2.0,3.0,90.0,36.0,7.6,14.0,0.00257696,1.0,0,0.9531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067420,home,Goiás,Maguinho,,,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,,21.0,12.0,3.0,1.0,6.0,8.0,6.0,14.0,7.0,,,,90.0,39.0,6.8,14.0,0.00783953,,0,,1.0,1.0,3.0,5.0,7.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
11067420,home,Goiás,Sidimar,,,sidimar,Sidimar,D,4,185,39,M,312072,EUR,710640000,D,4,4,False,,10.0,8.0,3.0,1.0,7.0,8.0,1.0,2.0,1.0,,,,90.0,22.0,7.4,2.0,0.00142216,,0,,,2.0,2.0,3.0,3.0,,5.0,3.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,
11067420,home,Goiás,Bruno Melo,,,bruno-melo,Bruno Melo,D,26,183,189,M,870851,EUR,720057600,D,19,19,False,,21.0,15.0,8.0,4.0,11.0,14.0,4.0,7.0,5.0,,,,90.0,32.0,7.3,6.0,0.0127525,1.0,0,,,,1.0,,3.0,,5.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
11067420,home,Goiás,Hugo,,,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,66,66,False,,22.0,11.0,4.0,1.0,6.0,9.0,6.0,15.0,3.0,,,,90.0,36.0,7.5,15.0,0.432655,1.0,1,,2.0,,,2.0,2.0,,2.0,,2.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,0.0398,,,,,,,,,,,
11067420,home,Goiás,Guilherme Marques,,,guilherme-marques,Guilherme Marques,M,12,174,277,M,109610,EUR,674784000,M,60,60,False,,19.0,14.0,1.0,,8.0,10.0,11.0,15.0,6.0,,,,84.0,32.0,7.5,9.0,0.189254,3.0,0,,6.0,,,3.0,2.0,,,1.0,2.0,1.0,2.0,,2.0,,,5.0,1.0,,,,1.0,,,,,,,,,,
11067420,home,Goiás,Willian Oliveira,,,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,12,12,False,,21.0,16.0,2.0,,9.0,11.0,7.0,10.0,6.0,,,,90.0,27.0,6.9,5.0,0.0169141,,1,,,2.0,2.0,2.0,4.0,,2.0,1.0,2.0,1.0,,,,,,,,,,0.0513,,1.0,,,,,,,,,
11067420,home,Goiás,Everton Morelli,,,everton-morelli,E. Morelli,M,8,185,105,M,928137,EUR,878601600,M,40,40,False,,15.0,11.0,4.0,1.0,8.0,9.0,3.0,6.0,7.0,,,,90.0,36.0,7.7,10.0,0.00047562,,1,,,1.0,,14.0,11.0,3.0,,2.0,7.0,4.0,3.0,3.0,7.0,,,,2.0,1.0,1.0,0.0585,,,2.0,1.0,,,,,,,
11067420,home,Goiás,Allano,,,allano,Allano,M,29,182,510,M,796925,EUR,798681600,F,77,77,False,,18.0,14.0,3.0,1.0,5.0,6.0,9.0,12.0,5.0,,,,57.0,25.0,6.3,6.0,0.00785925,,0,,,1.0,,6.0,2.0,1.0,1.0,1.0,2.0,2.0,,,2.0,,,,2.0,,,,,,,,,,,,,,
11067420,home,Goiás,João Magno,,,joao-magno,João Magno,F,19,195,43,M,945307,EUR,855964800,F,45,45,False,,8.0,5.0,1.0,1.0,3.0,6.0,2.0,2.0,4.0,,,,57.0,17.0,6.3,7.0,0.01385,,1,,,4.0,,5.0,3.0,1.0,,,1.0,1.0,4.0,2.0,,,,,,1.0,,0.0602,,,,,1.0,,,,,,
