match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_lastManTackle,stat_totalOffside,stat_blockedScoringAttempt,captain,stat_shotOffTarget,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_penaltyConceded,stat_errorLeadToAShot
11352591,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,47.0,28.0,27.0,8.0,25.0,29.0,3.0,18.0,1.0,9.0,2.0,4.0,6.0,90.0,63.0,8.3,20.0,0.00782286,1.0,0,0.9859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352591,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,43.0,38.0,5.0,4.0,25.0,27.0,14.0,17.0,3.0,6.0,,,,90.0,60.0,7.5,6.0,0.0100188,,1,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0168,0.0346,,,,,,,,,,,,,,,,,,,,
11352591,home,Manchester United,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,6jevans,30144,EUR,568166400,D,35,35,False,48.0,42.0,3.0,1.0,34.0,40.0,8.0,8.0,4.0,1.0,,,,89.0,65.0,7.2,9.0,0.00199386,1.0,0,,,,4.0,8.0,3.0,,,,,1.0,2.0,,,1.0,1.0,2.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,
11352591,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,False,64.0,53.0,7.0,2.0,47.0,52.0,6.0,12.0,3.0,5.0,,,,90.0,72.0,7.3,11.0,0.209108,,0,,,,,,3.0,,,2.0,1.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,
11352591,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,False,39.0,36.0,4.0,2.0,27.0,30.0,9.0,9.0,2.0,7.0,,,,90.0,54.0,7.3,3.0,0.010655,,2,,,,5.0,7.0,2.0,,2.0,2.0,2.0,,2.0,0.3893,0.7478,,,,,,,,,,,,,,,,,,,,
11352591,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,False,26.0,19.0,3.0,1.0,6.0,7.0,13.0,19.0,2.0,6.0,,,,90.0,40.0,7.1,9.0,0.136092,1.0,0,,,,1.0,4.0,8.0,,,1.0,,1.0,2.0,,,3.0,1.0,,,1.0,,4.0,,1.0,,,,,,,,,,,
11352591,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,70.0,53.0,4.0,1.0,42.0,49.0,11.0,21.0,1.0,6.0,,,,90.0,87.0,7.7,17.0,0.0222479,1.0,2,,,,,1.0,5.0,1.0,1.0,3.0,1.0,,,0.0818,0.0268,2.0,,,,4.0,1.0,,,1.0,1.0,,,,,,,,,,
11352591,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,False,24.0,20.0,1.0,1.0,10.0,12.0,10.0,13.0,1.0,1.0,,,,79.0,35.0,6.6,9.0,0.0609071,,0,,1.0,,,4.0,3.0,,,1.0,1.0,1.0,1.0,,,,3.0,,,,1.0,2.0,,,,,,,,,,,,,
11352591,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,52.0,44.0,5.0,3.0,21.0,23.0,25.0,32.0,1.0,7.0,,,,90.0,71.0,8.5,17.0,0.20094,5.0,5,,3.0,2.0,3.0,6.0,,1.0,3.0,,,2.0,2.0,1.0678,1.8381,,1.0,,,,,,,,1.0,True,1.0,1.0,,,,,,,
11352591,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,M,17,17,False,33.0,26.0,,,15.0,18.0,11.0,15.0,,3.0,,,,83.0,50.0,7.3,12.0,0.0877579,2.0,3,,,,2.0,5.0,5.0,,,,,2.0,,0.2873,,,1.0,4.0,2.0,,,3.0,,1.0,1.0,,2.0,,2.0,,,,,,
11352591,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,M,10,10,False,22.0,19.0,1.0,1.0,10.0,10.0,9.0,12.0,,2.0,,,,90.0,36.0,7.4,7.0,0.0297082,,2,,,,,4.0,5.0,1.0,1.0,3.0,3.0,2.0,1.0,0.8766,0.984,,1.0,3.0,2.0,,,,,3.0,1.0,,,1.0,,,,,,,
11352591,home,Manchester United,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,sofyanamrabat,359272,EUR,840585600,M,4,4,True,15.0,15.0,3.0,3.0,10.0,10.0,5.0,5.0,,2.0,,,,11.0,16.0,6.8,,0.00152814,,0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352591,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,F,21,21,True,3.0,3.0,,,3.0,3.0,,1.0,1.0,,,,,12.0,5.0,6.6,1.0,0.00010995,,0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11352591,home,Manchester United,Willy Kambwala,Willy Kambwala,,kambwala-willy,W. Kambwala,D,5,192,2163,M,,1136721,EUR,1093392000,D,53,53,True,2.0,2.0,,,2.0,2.0,,,,,,,,1.0,4.0,,2.0,7.82e-06,,0,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11352591,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352591,home,Manchester United,Dermot Mee,,,mee-dermot,D. Mee,G,45,183,1022,M,,1005664,EUR,1037750400,G,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352591,home,Manchester United,Habeeb Ogunneye,Habeeb Ogunneye,,ogunneye-habeeb,H. Ogunneye,D,2,180,836,M,,1150926,EUR,1131753600,D,75,75,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352591,home,Manchester United,Toby Collyer,Toby Collyer,,toby-collyer,T. Collyer,M,33,180,7937,M,tobycollyer,1084356,EUR,1073088000,M,65,65,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352591,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352591,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,AmadDiallo19,971037,EUR,1026345600,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352591,away,Everton,Jordan Pickford,,,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,40.0,32.0,23.0,15.0,21.0,21.0,11.0,19.0,1.0,11.0,,3.0,6.0,90.0,55.0,8.3,8.0,0.0321544,,0,1.6313,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,1.0,1.0,,,
11352591,away,Everton,Ben Godfrey,,,ben-godfrey,B. Godfrey,D,14,183,614,M,,754698,EUR,884822400,D,22,22,False,39.0,31.0,4.0,1.0,12.0,13.0,20.0,32.0,2.0,8.0,,,,90.0,67.0,6.4,21.0,0.286252,,2,,6.0,1.0,,2.0,5.0,,1.0,1.0,1.0,3.0,1.0,0.4274,0.5436,3.0,,1.0,,,2.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,
11352591,away,Everton,James Tarkowski,,,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,52.0,49.0,5.0,5.0,21.0,21.0,28.0,31.0,,5.0,,,,90.0,68.0,6.8,6.0,0.0164654,,3,,,,3.0,8.0,6.0,,,,,1.0,3.0,0.2596,,5.0,2.0,1.0,1.0,1.0,2.0,1.0,,,2.0,True,1.0,,,,,,,1.0,
11352591,away,Everton,Jarrad Branthwaite,,,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,False,55.0,44.0,5.0,2.0,29.0,34.0,15.0,21.0,1.0,7.0,,,,90.0,67.0,6.7,13.0,0.00546175,,0,,,,1.0,1.0,5.0,,,2.0,2.0,1.0,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,
11352591,away,Everton,Vitaliy Mykolenko,,,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,43.0,33.0,2.0,,13.0,17.0,21.0,28.0,2.0,2.0,,,,88.0,59.0,6.3,15.0,0.0670333,1.0,2,,2.0,1.0,1.0,3.0,,1.0,,,,3.0,,0.0658,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,
11352591,away,Everton,Jack Harrison,,,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,M,11,11,False,19.0,15.0,2.0,1.0,4.0,5.0,11.0,15.0,,3.0,,,,61.0,27.0,6.6,7.0,0.0653326,,1,,1.0,,,3.0,2.0,,,,,,1.0,0.035,,,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,
11352591,away,Everton,James Garner,,,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,False,35.0,33.0,2.0,2.0,13.0,13.0,21.0,27.0,,3.0,,,,75.0,50.0,7.4,7.0,0.28566,3.0,1,,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0302,0.0827,,,,,,4.0,,,,,,,,,,,,,,
11352591,away,Everton,Amadou Onana,,,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,8,8,False,47.0,42.0,7.0,5.0,15.0,16.0,27.0,31.0,1.0,5.0,,,,90.0,61.0,7.7,5.0,0.0396377,2.0,2,,,,,4.0,7.0,,1.0,2.0,,,4.0,0.0836,0.0968,1.0,,,,1.0,2.0,4.0,,,,,1.0,,,,,,,,
