match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_blockedScoringAttempt,stat_goalAssist,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside
11067471,home,América Mineiro,Renato Marques,Renato Marques,,marques-renato,Renato Marques,F,78,180,300,M,1194689,EUR,1070928000,F,78,78,False,12.0,6.0,,,2.0,2.0,4.0,10.0,1.0,4.0,2.0,1.0,,,,,,,,,62.0,19.0,6.9,8.0,0.0152,0.0,0.0109037,1,,,,3.0,7.0,,,,1.0,2.0,1.0,,2.0,1.0,,1.0,,,,,1.0,1.0,,
11067471,home,América Mineiro,Nicolas,,,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,True,7.0,4.0,1.0,,3.0,4.0,1.0,3.0,1.0,1.0,,,4.0,4.0,,,,,,,28.0,15.0,6.9,4.0,0.0,0.0,0.00248759,0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,
11067471,home,América Mineiro,Aloísio,,,aloisio,Aloísio,F,,175,134,,243497,EUR,582681600,F,99,99,True,4.0,2.0,,,,,2.0,5.0,,1.0,2.0,1.0,1.0,2.0,,,,,,,28.0,16.0,6.9,6.0,0.5535,0.0476,0.0014903,5,,1.0,,2.0,5.0,1.0,,,,,,2.0,1.0,,,,1.0,,,,,4.0,1.0,
11067471,home,América Mineiro,Juninho,,,juninho,Juninho,M,28,173,218,M,330691,EUR,561945600,M,8,8,True,13.0,9.0,1.0,1.0,2.0,5.0,7.0,8.0,1.0,2.0,1.0,,,2.0,,,,,,,18.0,18.0,6.3,6.0,0.0,0.0,0.00719154,0,,,,,4.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,
11067471,home,América Mineiro,Ricardo Silva,,,ricardo-silva,R. Silva,D,45,190,76,M,599700,EUR,713664000,D,45,45,True,3.0,1.0,2.0,,,1.0,1.0,2.0,,,,,,2.0,,,,,,,15.0,6.0,6.4,2.0,0.0,0.0,0.00026574,0,,,,,2.0,,,,1.0,,,,2.0,,,,,,,,,,,
11067471,home,América Mineiro,Alê,,,ale,Alê,M,16,184,96,M,869564,EUR,644630400,M,16,16,True,15.0,8.0,,,1.0,4.0,7.0,11.0,1.0,1.0,,,2.0,2.0,,,,,,,15.0,21.0,6.4,8.0,0.0,0.0,0.00624458,0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
11067471,home,América Mineiro,Matheus Cavichioli,,,matheus-cavichioli,M. Cavichioli,G,1,195,104,M,243097,EUR,522806400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,home,América Mineiro,Éder,,,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,home,América Mineiro,Mateus Henrique,Mateus Henrique,,mateus-henrique,Mateus Henrique,D,75,178,168,M,1175493,EUR,1033516800,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,home,América Mineiro,Martín Benítez,,,martin-benitez,M. Benítez,M,7,173,425,M,155715,EUR,771811200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,home,América Mineiro,Wellington Paulista,,,wellington-paulista,W. Paulista,F,,183,127,,29106,EUR,419817600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,home,América Mineiro,Gonzalo Mastriani,,,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,home,América Mineiro,Rodrigo Varanda,Rodrigo Varanda,,rodrigo-varanda,Rodrigo Varanda,F,30,178,198,M,1105305,EUR,1047340800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,away,Fortaleza,João Ricardo,,,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,15.0,14.0,4.0,3.0,12.0,12.0,2.0,3.0,,,,,,5.0,,1.0,1.0,,,,90.0,18.0,6.0,1.0,0.0,0.0,0.017531,0,-0.7591,,,,,,,,,,,,,,,,,,,,,,,
11067471,away,Fortaleza,Tinga,,,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,False,98.0,83.0,7.0,4.0,27.0,29.0,57.0,74.0,3.0,9.0,5.0,5.0,3.0,10.0,,,,,,,90.0,131.0,7.7,24.0,0.0,0.0,0.0899585,0,,5.0,1.0,4.0,6.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,True,,,,,,,,,
11067471,away,Fortaleza,Emanuel Brítez,,,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,19,19,False,110.0,103.0,8.0,4.0,46.0,48.0,58.0,63.0,3.0,6.0,,,3.0,8.0,,,,,,,90.0,119.0,7.1,7.0,0.0189,0.0,0.113029,1,,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,1.0,,,,,2.0,,,1.0,,
11067471,away,Fortaleza,Brayan Ceballos,Brayan Ceballos,,brayan-ceballos,B. Ceballos,D,3,189,265,M,1129429,EUR,990662400,D,3,3,False,96.0,86.0,5.0,1.0,40.0,44.0,46.0,52.0,4.0,8.0,3.0,3.0,4.0,13.0,,,,,,,90.0,109.0,6.9,10.0,0.0,0.0,0.0161056,0,,,,1.0,2.0,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,
11067471,away,Fortaleza,Lucas Crispim,,,lucas-crispim,L. Crispim,M,10,178,449,M,795178,EUR,771984000,D,10,10,False,81.0,75.0,4.0,1.0,20.0,22.0,56.0,61.0,2.0,6.0,2.0,2.0,3.0,4.0,,,,,,,90.0,96.0,7.0,8.0,0.0,0.0,0.0346434,0,,2.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,
11067471,away,Fortaleza,Caio Alexandre,,,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,8,8,False,83.0,76.0,5.0,3.0,20.0,22.0,56.0,62.0,1.0,3.0,,,,1.0,,,,,,,45.0,89.0,6.8,8.0,0.0,0.0,0.032294,0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,
11067471,away,Fortaleza,Lucas Sasha,,,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,86.0,77.0,4.0,,30.0,36.0,47.0,51.0,2.0,9.0,,,,10.0,,,,,,,90.0,104.0,7.1,10.0,0.0252,0.0,0.0456297,1,,1.0,,2.0,4.0,2.0,,,2.0,5.0,4.0,,1.0,1.0,,,,,2.0,,,1.0,,
11067471,away,Fortaleza,Calebe Gonçalves,Calebe,,calebe,Calebe,M,20,173,641,M,1046796,EUR,957052800,M,27,27,False,39.0,36.0,1.0,1.0,8.0,8.0,29.0,35.0,,2.0,2.0,,,4.0,,,,,,,69.0,56.0,6.4,12.0,0.0807,0.0,0.0434751,1,,4.0,1.0,,4.0,,,,1.0,,,2.0,,,,2.0,,,2.0,1.0,,,,
11067471,away,Fortaleza,Tomás Pochettino,,,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,47.0,40.0,3.0,1.0,15.0,15.0,25.0,36.0,,7.0,4.0,4.0,,4.0,,,,,,,80.0,69.0,7.9,13.0,0.3886,1.0129,0.16531,3,,4.0,,2.0,4.0,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,1.0,,
11067471,away,Fortaleza,Moisés,Moisés,,moises,Moisés,M,21,177,1067,M,1046501,EUR,841622400,M,21,21,False,25.0,19.0,1.0,1.0,7.0,7.0,12.0,20.0,1.0,7.0,9.0,5.0,,3.0,,,,,,,74.0,47.0,6.8,15.0,0.234,0.0316,0.00960906,4,,2.0,,1.0,8.0,1.0,,,,,,1.0,1.0,,,2.0,1.0,,1.0,1.0,,2.0,,
11067471,away,Fortaleza,Juan Martín Lucero,,,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,False,10.0,7.0,,,3.0,3.0,4.0,7.0,,,,,,1.0,,,,,,,69.0,13.0,6.6,4.0,0.172,0.0,0.00281621,2,,,,,2.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0
11067471,away,Fortaleza,Romarinho,,,romarinho,Romarinho,M,11,168,592,M,870578,EUR,762480000,F,11,11,True,28.0,25.0,3.0,2.0,7.0,8.0,19.0,23.0,,5.0,7.0,5.0,,1.0,,,,,,,45.0,50.0,6.9,14.0,0.1244,0.0667,0.0531781,1,,3.0,1.0,,6.0,1.0,,,,,,3.0,,1.0,,3.0,1.0,,,,,,,
11067471,away,Fortaleza,Yago Pikachu,,,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,True,9.0,8.0,2.0,1.0,1.0,1.0,7.0,9.0,,,1.0,,1.0,,,,,,,,21.0,18.0,6.5,3.0,0.0657,0.0,0.0194718,1,,1.0,,,2.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,
11067471,away,Fortaleza,Silvio Romero,,,silvio-romero,S. Romero,F,,175,133,M,174937,EUR,585532800,F,18,18,True,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,21.0,1.0,6.5,,0.0,0.0,0.00030389,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11067471,away,Fortaleza,Guilherme,,,guilherme,Guilherme,M,11,178,3515,M,844605,EUR,797731200,F,29,29,True,5.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,,3.0,1.0,,,2.0,,,,,,,16.0,12.0,6.9,3.0,0.0497,0.0602,0.0244171,1,,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,,1.0,,2.0,,,,,
11067471,away,Fortaleza,Hércules,,,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,True,11.0,7.0,3.0,1.0,3.0,4.0,4.0,9.0,,4.0,1.0,1.0,,1.0,,,,,,,10.0,18.0,7.0,6.0,0.0188,0.0,0.00295892,1,,2.0,,,1.0,,,,,2.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,,
11067471,away,Fortaleza,Mauricio Kozlinski,,,mauricio-kozlinski,Mauricio Kozlinski,G,30,190,95,M,879859,EUR,677203200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,away,Fortaleza,Lucas Esteves,,,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,away,Fortaleza,Bernardo Schappo,,,schappo-bernardo,B. Schappo,D,14,191,183,M,1017590,EUR,922060800,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,away,Fortaleza,Dudu,,,dudu,Dudu,D,53,175,147,M,859083,EUR,864950400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,away,Fortaleza,Alix Vinicius,Alix Vinicius,,alix-vinicius,A. Vinicius,D,4,196,333,M,1117597,EUR,941846400,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,away,Fortaleza,Zé Welison,,,ze-welison,Zé Welison,M,28,177,354,M,551422,EUR,794880000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
11067471,away,Fortaleza,Vinicius Zanocelo,,,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,587,M,973841,EUR,980812800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,
