match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyFaced,stat_punches,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAShot,stat_penaltyConceded
12499661,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,leon_goretzka,184661,EUR,792028800,M,8,8,True,,34.0,32.0,,,0.0,18.0,18.0,14.0,16.0,5.0,,,29.0,38.0,6.8,0.0419377,0,,,,,,1.0,,,,,2.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12499661,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,F,7,7,True,,14.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,10.0,2.0,,,29.0,18.0,7.1,0.0056116,2,,,,,,,,1.0,1.0,,,1.0,4.0,0.5123,0.8319,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,
12499661,home,FC Bayern München,Michael Olise,michael-olise,M. Olise,M,17,184,79532,M,MOlise,978838,EUR,1008115200,M,17,17,True,,11.0,8.0,,,0.0,1.0,1.0,8.0,14.0,,,,23.0,33.0,6.7,0.130668,2,,,,4.0,1.0,6.0,,1.0,,,,2.0,12.0,0.2831,0.2481,1.0,,,4.0,7.0,,,1.0,2.0,,3.0,,1.0,,,1.0,,,,,,
12499661,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,M,42,42,True,,11.0,8.0,,,0.0,,1.0,8.0,10.0,2.0,,,9.0,16.0,6.7,0.0664372,1,,,,,,2.0,1.0,,,,,,5.0,0.082,,2.0,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,
12499661,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499661,home,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,KonradLaimer,355492,EUR,864691200,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499661,home,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,kiminjae3,896569,EUR,848016000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499661,home,FC Bayern München,Adam Aznou,adam-aznou,A. Aznou,D,39,178,13377,M,adamaznou,1466124,EUR,1149206400,D,49,49,True,,,,,,,,,,,,,,,,,,0,,Adam Aznou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499661,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,,40244,EUR,644284800,G,1,1,False,True,28.0,15.0,19.0,6.0,0.0,13.0,16.0,2.0,12.0,15.0,5.0,5.0,90.0,45.0,7.0,0.00043321,0,0.6495,,,,,,,,,3.0,,,13.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,2.0,,,,
12499661,away,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,,944899,EUR,961545600,D,15,15,False,,18.0,17.0,1.0,1.0,0.0,8.0,8.0,9.0,12.0,3.0,,,78.0,37.0,6.3,0.0162603,0,,,,2.0,,2.0,,,,5.0,2.0,1.0,6.0,,,,1.0,,4.0,1.0,3.0,,1.0,,,,,,,,,,,1.0,1.0,,
12499661,away,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,,1122806,EUR,980726400,D,35,35,False,,39.0,32.0,3.0,2.0,0.0,22.0,26.0,10.0,13.0,2.0,,,90.0,60.0,5.9,0.00955254,0,,Arthur Chaves,,,,5.0,1.0,,,7.0,4.0,,9.0,,,,1.0,1.0,2.0,,1.0,,,1.0,2.0,,,,,,,,,1.0,,1.0,
12499661,away,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,,187423,EUR,798249600,D,25,25,False,,61.0,54.0,5.0,,0.0,41.0,44.0,13.0,17.0,6.0,,,90.0,82.0,6.4,0.00879883,0,,,,,,3.0,,,,3.0,1.0,1.0,10.0,,,1.0,2.0,,5.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,,4.0,,,1.0
12499661,away,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,,904991,EUR,923616000,D,34,34,False,,38.0,32.0,1.0,,0.0,15.0,19.0,17.0,19.0,5.0,,,90.0,49.0,5.9,0.00597088,0,,,,,,6.0,1.0,,,2.0,2.0,1.0,9.0,,,,,,3.0,1.0,2.0,2.0,,1.0,4.0,1.0,,,,,,,,,,1.0,
12499661,away,TSG Hoffenheim,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1706,M,,796358,EUR,821318400,M,18,18,False,,19.0,18.0,1.0,1.0,0.0,14.0,14.0,4.0,5.0,2.0,,,41.0,24.0,6.5,0.00177227,0,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
12499661,away,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,,1129935,EUR,1119916800,M,7,7,False,,30.0,27.0,2.0,1.0,0.0,16.0,16.0,11.0,15.0,2.0,,,63.0,45.0,6.8,0.00536796,0,,,,1.0,,2.0,,,,1.0,3.0,,5.0,,,,,,4.0,2.0,3.0,2.0,,,1.0,1.0,,,,,,,,1.0,,,
12499661,away,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,,795004,EUR,897436800,M,8,8,False,,45.0,43.0,,,0.0,25.0,25.0,18.0,21.0,6.0,,,90.0,56.0,6.8,0.0160934,0,,,,1.0,,2.0,,,,1.0,1.0,2.0,5.0,,,1.0,,,4.0,1.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,1.0,,,
12499661,away,TSG Hoffenheim,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,ahlozek,963801,EUR,1027555200,M,23,23,False,,23.0,14.0,4.0,1.0,0.0,6.0,9.0,8.0,14.0,4.0,,,63.0,32.0,6.2,0.0241103,0,,,,,,2.0,1.0,,,1.0,,1.0,12.0,,,,1.0,1.0,5.0,3.0,,,1.0,,,3.0,,,,,,,,,,,
12499661,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,andrejkramaric,67647,EUR,677289600,M,27,27,False,,33.0,27.0,1.0,,0.0,9.0,11.0,19.0,23.0,3.0,,,90.0,44.0,6.3,0.159574,1,,,,1.0,1.0,3.0,3.0,,,,,1.0,11.0,0.047,,2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,
12499661,away,TSG Hoffenheim,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,9,186,693,M,,989168,EUR,1012780800,F,53,53,False,,10.0,7.0,,,0.0,5.0,8.0,2.0,2.0,1.0,,,45.0,22.0,6.4,0.00537107,0,,,,,,9.0,1.0,,,,1.0,2.0,6.0,,,,5.0,2.0,4.0,,1.0,,1.0,2.0,1.0,,,,1.0,,,,,,,,
12499661,away,TSG Hoffenheim,Alexander Prass,alexander-prass,A. Prass,M,22,180,665,M,,978062,EUR,990835200,D,22,22,True,,23.0,18.0,1.0,,0.0,7.0,8.0,11.0,15.0,5.0,,,49.0,39.0,7.0,0.017337,0,,,,,,1.0,,,,4.0,1.0,,5.0,,,,,,6.0,,5.0,3.0,1.0,1.0,,,,,,,,,,,1.0,,
12499661,away,TSG Hoffenheim,Gift Orban,gift-orban,G. Orban,F,16,178,5532,M,giftorban,1217613,EUR,1026864000,F,14,14,True,,9.0,7.0,1.0,1.0,0.0,4.0,5.0,3.0,4.0,4.0,,,45.0,15.0,6.6,0.00329912,2,,,,,,1.0,1.0,,,,,,3.0,0.0349,,,,,1.0,,,,1.0,,,,2.0,,3.0,,,,,,,,
12499661,away,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,144,M,,979821,EUR,960422400,M,20,20,True,,13.0,11.0,,,0.0,6.0,8.0,5.0,5.0,3.0,,,27.0,18.0,6.7,0.00683342,1,,,,,,1.0,,1.0,,,,,3.0,0.0351,0.1324,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,
12499661,away,TSG Hoffenheim,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2741,M,,259803,EUR,772070400,F,26,26,True,,15.0,13.0,,,0.0,11.0,11.0,2.0,4.0,1.0,,,27.0,18.0,6.6,0.00838783,1,,,,,,1.0,,1.0,,1.0,,1.0,3.0,0.1234,0.3898,,,,,,,,,,1.0,,,,1.0,,,,,,,,
12499661,away,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,,109296,EUR,704160000,D,3,3,True,,7.0,3.0,,,0.0,2.0,3.0,2.0,6.0,,,,12.0,10.0,6.7,0.0624529,0,,,,2.0,1.0,2.0,,,,,,,5.0,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,,
12499661,away,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499661,away,TSG Hoffenheim,Robin Hranáč,robin-hranac,R. Hranáč,D,2,189,292,M,,957615,EUR,949104000,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499661,away,TSG Hoffenheim,David Mokwa,david-mokwa,D. Mokwa,F,42,181,161,M,,1432398,EUR,1083542400,F,52,52,True,,,,,,,,,,,,,,,,,,0,,David Mokwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499661,away,TSG Hoffenheim,Max Moerstedt,max-moerstedt,M. Moerstedt,F,33,194,1285,M,,1418703,EUR,1137283200,F,33,33,True,,,,,,,,,,,,,,,,,,0,,Max Moerstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
