match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_penaltyConceded,stat_wonContest,stat_shotOffTarget,player_sofascoreId,stat_totalOffside,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon
12782888,home,RSC Anderlecht,Samuel Edozie,Samuel Edozie,,samuel-edozie,S. Edozie,M,23,181,774,M,1065214,EUR,1043712000,F,27,27,False,24.0,20.0,1.0,1.0,0.0,5.0,5.0,17.0,23.0,,8.0,4.0,3.0,,,,,68.0,45.0,7.3,13.0,0.117884,1,,4.0,2.0,,4.0,1.0,,1.0,,,3.0,0.0481,,3.0,,,8.0,,,,,,5.0,,,,,,,,
12782888,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,True,16.0,15.0,,,0.0,4.0,4.0,12.0,17.0,,4.0,1.0,2.0,,,,,45.0,31.0,7.1,8.0,0.110777,2,,5.0,1.0,,2.0,2.0,,1.0,,,1.0,0.1971,,3.0,,,2.0,,,,,,2.0,1.0,,,,,,,
12782888,home,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182,4530,M,1116571,EUR,1055980800,F,19,19,True,10.0,7.0,,,0.0,2.0,2.0,5.0,8.0,1.0,7.0,1.0,1.0,,,,,22.0,20.0,7.1,6.0,0.0161984,1,,,,,2.0,,,,,3.0,1.0,0.0287,,,,,4.0,,2.0,,,,2.0,1.0,,1.0,,,,,
12782888,home,RSC Anderlecht,Majeed Ashimeru,,,majeed-ashimeru,M. Ashimeru,M,18,182,1285,M,901149,EUR,876441600,M,18,18,True,15.0,13.0,,,0.0,5.0,5.0,8.0,10.0,,3.0,2.0,1.0,,,,,21.0,22.0,6.9,3.0,0.0455586,1,,,,,2.0,,,,,1.0,,0.0305,,2.0,,,2.0,,,1.0,,,1.0,1.0,,,,,,,
12782888,home,RSC Anderlecht,Killian Sardella,,,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,True,6.0,4.0,2.0,1.0,0.0,3.0,3.0,1.0,3.0,,,,,,,,,18.0,9.0,6.3,2.0,0.0106123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12782888,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177,393,M,1436187,EUR,1106092800,M,83,83,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,1.0,,,,,,,8.0,5.0,6.3,3.0,0.00469237,0,,,,,3.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12782888,home,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12782888,home,RSC Anderlecht,Timon Vanhoutte,Timon Vanhoutte,,timon-vanhoutte,T. Vanhoutte,G,63,189,88,M,1150049,EUR,1075334400,G,63,63,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12782888,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12782888,home,RSC Anderlecht,Jan-Carlo Simić,Jan-Carlo Simić,,jan-carlo-simic,J. Simić,D,4,185,1987,M,1214992,EUR,1114992000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12782888,away,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,False,32.0,26.0,13.0,7.0,0.0,19.0,20.0,7.0,12.0,1.0,1.0,5.0,1.0,1.0,,,4.0,90.0,40.0,7.6,6.0,0.00104969,0,0.2875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12782888,away,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172,3909,M,1134470,EUR,1009756800,D,77,77,False,28.0,22.0,4.0,2.0,0.0,10.0,11.0,12.0,19.0,1.0,6.0,7.0,,,,,,85.0,50.0,7.3,14.0,0.0508726,2,,2.0,,,10.0,2.0,1.0,1.0,1.0,5.0,1.0,0.0483,0.046,,,3.0,1.0,2.0,4.0,4.0,1.0,,,,z.elouahdi,,,,,,
12782888,away,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,48.0,44.0,5.0,2.0,0.0,31.0,34.0,13.0,14.0,,,2.0,,,,,,90.0,62.0,8.2,5.0,0.039191,2,,,,2.0,4.0,1.0,1.0,1.0,3.0,,,0.2257,0.7871,,,,,1.0,,1.0,5.0,,,,,,1.0,,,,
12782888,away,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,6,6,False,52.0,50.0,5.0,3.0,0.0,36.0,36.0,14.0,17.0,1.0,2.0,3.0,,,,,,90.0,62.0,7.5,4.0,0.00779878,0,,1.0,,2.0,3.0,1.0,,,5.0,,,,,1.0,,,1.0,,,,2.0,,1.0,,,,,,,,
12782888,away,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,354046,EUR,776304000,D,18,18,False,47.0,36.0,3.0,,0.0,15.0,18.0,21.0,29.0,2.0,6.0,8.0,1.0,,,,,90.0,70.0,7.4,12.0,0.0129724,0,,,,,5.0,1.0,,,9.0,2.0,,,,,,1.0,1.0,2.0,2.0,3.0,,,1.0,,joriskayembe23,,,,,,
12782888,away,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,40.0,36.0,,,0.0,22.0,26.0,15.0,17.0,1.0,3.0,4.0,1.0,,,,,90.0,57.0,6.9,11.0,0.0904639,1,,3.0,1.0,,5.0,2.0,,,2.0,,1.0,0.045,,2.0,,,3.0,1.0,,1.0,,,1.0,1.0,,,,,,,
12782888,away,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191,235,M,1086072,EUR,1074384000,M,24,24,False,44.0,38.0,5.0,4.0,0.0,19.0,21.0,19.0,23.0,2.0,7.0,7.0,,,,,,90.0,54.0,7.3,7.0,0.00867359,0,,,,1.0,6.0,,,,1.0,4.0,1.0,,,,,2.0,1.0,1.0,2.0,3.0,,,1.0,,,,,,,,
12782888,away,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,37.0,34.0,6.0,6.0,1.0,17.0,19.0,17.0,18.0,1.0,4.0,3.0,1.0,,,,,85.0,49.0,7.7,3.0,0.77202,1,,,,3.0,6.0,,,,3.0,2.0,,0.014,,1.0,True,2.0,,3.0,1.0,1.0,,,,1.0,,,,1.0,,,
12782888,away,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,F,23,23,False,34.0,26.0,6.0,4.0,0.0,7.0,9.0,21.0,30.0,,1.0,2.0,,,,,,71.0,47.0,6.3,14.0,0.554182,2,,5.0,2.0,,3.0,1.0,2.0,,,1.0,1.0,0.8721,0.9455,5.0,,1.0,1.0,,,,,,,,,,,,2.0,1.0,
12782888,away,KRC Genk,Tolu Arokodare,,,tolu-arokodare,T. Arokodare,F,14,196,5773,M,987734,EUR,974937600,F,99,99,False,17.0,16.0,,,0.0,8.0,9.0,8.0,9.0,1.0,7.0,1.0,4.0,,,,,78.0,37.0,6.9,9.0,0.0744823,3,,1.0,,4.0,10.0,3.0,1.0,,2.0,1.0,3.0,0.9191,0.1655,2.0,,1.0,2.0,,1.0,4.0,,,1.0,2.0,,,,1.0,2.0,,1.0
12782888,away,KRC Genk,Yira Collins Sor,,,yira-collins-sor,Y. C. Sor,F,14,174,386,M,985162,EUR,964396800,F,14,14,False,22.0,20.0,3.0,3.0,0.0,7.0,7.0,13.0,15.0,,2.0,4.0,1.0,,,,,85.0,31.0,7.3,2.0,0.383858,5,,,,1.0,2.0,,2.0,2.0,,1.0,,0.6143,0.1006,2.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,,
12782888,away,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172,2650,M,1477662,EUR,1102982400,F,7,7,True,3.0,1.0,,,0.0,1.0,3.0,,,,2.0,2.0,1.0,,,,,19.0,9.0,6.4,3.0,2.135e-05,0,,,,2.0,5.0,,,,1.0,,,,,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,
12782888,away,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185,4405,M,1010634,EUR,987033600,F,9,9,True,6.0,2.0,1.0,,1.0,,,2.0,6.0,2.0,3.0,,1.0,,,,,12.0,9.0,7.4,5.0,0.445962,1,,,,,,,1.0,,,,1.0,0.0864,0.0542,1.0,,,,,,,,,,,,,,1.0,,,
12782888,away,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,D,27,27,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,3.0,,,,,,,11.0,8.0,6.7,2.0,4.407e-05,0,,,,1.0,3.0,1.0,,,,3.0,,,,,,1.0,,,2.0,,,,,,,,,,,,
12782888,away,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182,619,M,1512197,EUR,1119139200,F,32,32,True,4.0,4.0,1.0,1.0,0.0,,,4.0,4.0,,,,,,,,,11.0,6.0,7.4,,0.00158418,1,,,,1.0,1.0,,1.0,,,,,0.7652,0.9946,,,,,,,,,,,,,,1.0,,,,
12782888,away,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190,620,M,1396027,EUR,1073260800,M,21,21,True,5.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,,2.0,1.0,,,,,,11.0,9.0,6.8,,0.0004236,0,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,
12782888,away,KRC Genk,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199,4402,M,1149148,EUR,1122768000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12782888,away,KRC Genk,Josue Ndenge Kongolo,,,josue-ndenge-kongolo,J. N. Kongolo,D,44,184,312,M,1396029,EUR,1144886400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12782888,away,KRC Genk,Carlos Cuesta,,,carlos-cuesta,C. Cuesta,D,46,179,4440,M,839095,EUR,920937600,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12782888,away,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
