match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId
12421135,home,Royal Antwerp FC,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193.0,27447,M,964753,EUR,1026000000,G,91,91,False,23.0,18.0,7.0,2.0,0.0,18.0,20.0,3.0,10.0,1.0,4.0,4.0,90.0,36.0,7.4,5.0,0.00023614,0,0.7481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421135,home,Royal Antwerp FC,Kobe Corbanie,Kobe Corbanie,,corbanie-kobe,K. Corbanie,D,2,187.0,205,M,1463869,EUR,1115683200,D,2,2,False,50.0,45.0,1.0,1.0,0.0,18.0,18.0,33.0,1.0,,,,45.0,60.0,6.9,5.0,0.0831094,0,,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421135,home,Royal Antwerp FC,Zeno Van Den Bosch,,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,118.0,117.0,5.0,5.0,0.0,45.0,45.0,73.0,4.0,,,,90.0,142.0,7.6,1.0,0.0361651,0,,72.0,,,1.0,4.0,4.0,11.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12421135,home,Royal Antwerp FC,Ayrton Costa,,,ayrton-costa,A. Costa,D,32,179.0,1038,M,976485,EUR,931824000,D,5,5,False,98.0,94.0,5.0,4.0,0.0,31.0,32.0,67.0,2.0,,,,90.0,117.0,7.2,7.0,0.113292,1,,64.0,1.0,1.0,3.0,5.0,4.0,5.0,,1.0,1.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,0.0273,,,,,,,,,,,
12421135,home,Royal Antwerp FC,Jelle Bataille,,,jelle-bataille,J. Bataille,D,25,175.0,224,M,889387,EUR,927158400,D,25,25,False,122.0,110.0,3.0,3.0,0.0,39.0,41.0,88.0,12.0,,,,90.0,153.0,7.8,24.0,0.0714669,0,,71.0,7.0,,,3.0,7.0,2.0,,3.0,2.0,2.0,1.0,1.0,,,,1.0,,,2.0,1.0,,2.0,1.0,,,,,,,,,
12421135,home,Royal Antwerp FC,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,M,9,9,False,55.0,48.0,3.0,3.0,0.0,7.0,8.0,57.0,4.0,,,,90.0,77.0,7.7,19.0,0.480939,6,,43.0,10.0,2.0,1.0,3.0,2.0,,,1.0,1.0,,,,,,4.0,1.0,2.0,,,,0.1462,2.0,1.0,4.0,,,,,,,,
12421135,home,Royal Antwerp FC,Andreas Verstraeten,Andreas,Verstraeten,andreas-verstraeten,A. Verstraeten,M,21,178.0,127,M,1465835,EUR,1136851200,M,75,75,False,24.0,23.0,1.0,1.0,0.0,9.0,9.0,15.0,,,,,45.0,29.0,6.4,2.0,0.0191891,0,,14.0,,,1.0,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12421135,home,Royal Antwerp FC,Dennis Praet,,,dennis-praet,D. Praet,M,8,181.0,724,M,135647,EUR,768873600,M,8,8,False,48.0,43.0,5.0,4.0,0.0,10.0,11.0,43.0,4.0,,,,76.0,68.0,7.3,15.0,0.0896015,1,,33.0,6.0,,,2.0,4.0,3.0,,1.0,1.0,,,,,,2.0,1.0,,,2.0,2.0,0.1136,2.0,1.0,1.0,,,,,,,,
12421135,home,Royal Antwerp FC,Gyrano Kerk,,,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,F,7,7,False,26.0,18.0,1.0,,0.0,4.0,4.0,26.0,5.0,,,,90.0,58.0,8.1,17.0,0.215892,7,,16.0,4.0,2.0,2.0,8.0,8.0,,,2.0,1.0,1.0,,,1.0,,2.0,3.0,1.0,,1.0,,0.7036,7.0,5.0,4.0,2.0,1.0,0.905,,,,,
12421135,home,Royal Antwerp FC,Vincent Janssen,,,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,F,18,18,False,28.0,22.0,1.0,1.0,0.0,3.0,3.0,27.0,2.0,,,,90.0,38.0,7.0,11.0,0.230109,3,,20.0,2.0,1.0,2.0,6.0,1.0,,,,,,,,3.0,,3.0,1.0,1.0,,2.0,1.0,0.2353,1.0,,,2.0,,0.1747,True,,,,
