match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_totalCross,stat_accurateCross,player_sofascoreId,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_challengeLost,stat_totalOffside,stat_dispossessed,stat_goalAssist,stat_keyPass,stat_goals,stat_goodHighClaim,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed
10411589,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,34.0,27.0,,,7.0,7.0,20.0,27.0,3.0,,,89.0,56.0,7.8,18.0,0.1334,0.5563,0.0355399,2,,,3.0,6.0,7.0,1.0,,,,,,1.0,,,6.0,3.0,,,,niksivlasic_,1.0,1.0,1.0,,1.0,5.0,1.0,1.0,1.0,,,,
10411589,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,True,25.0,19.0,1.0,1.0,15.0,19.0,4.0,6.0,1.0,,,67.0,39.0,7.3,8.0,0.0,0.0,0.00113784,0,,2.0,5.0,3.0,9.0,,4.0,1.0,2.0,1.0,,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,
10411589,home,Torino,Demba Seck,demba-seck,D. Seck,M,19,190,1111,M,1012248,EUR,981763200,F,23,23,True,3.0,3.0,,,,,3.0,3.0,,,,2.0,3.0,,,0.0,0.0,0.00222191,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10411589,home,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,1142612,EUR,1086048000,M,14,14,True,2.0,1.0,,,,,1.0,2.0,,,,1.0,2.0,,1.0,0.0,0.0,0.00082466,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,home,Torino,Matteo Fiorenza,matteo-fiorenza,M. Fiorenza,G,,195,14,M,1100377,EUR,1055635200,G,73,73,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Matteo,Fiorenza,,,,,,,,,,,,,,,,,,,
10411589,home,Torino,Etrit Berisha,etrit-berisha,E. Berisha,G,99,194,464,M,35656,EUR,605491200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,home,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,149,M,158235,EUR,723081600,D,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,home,Torino,Brian Bayeye,bayeye-brian,B. Bayeye,M,,190,675,M,1001725,EUR,962323200,M,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,D,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,home,Torino,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,home,Torino,Matthew Garbett,matthew-garbett,M. Garbett,M,28,188,182,M,1002607,EUR,1018656000,M,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,home,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,away,Sampdoria,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,28.0,14.0,21.0,7.0,9.0,11.0,5.0,17.0,11.0,3.0,3.0,90.0,42.0,6.6,16.0,0.0,0.0,0.00233317,0,-0.8229,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10411589,away,Sampdoria,Jeison Murillo,jeison-murillo,J. Murillo,D,24,182,828,M,158599,EUR,706924800,D,21,21,False,35.0,27.0,7.0,2.0,13.0,14.0,14.0,22.0,5.0,,,70.0,50.0,6.3,13.0,0.0,0.0,0.00599544,0,,1.0,1.0,4.0,5.0,,2.0,,1.0,3.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,
10411589,away,Sampdoria,Omar Colley,omar-colley,O. Colley,D,15,190,973,M,238408,EUR,719798400,D,15,15,False,42.0,35.0,6.0,2.0,31.0,34.0,4.0,8.0,4.0,,,90.0,54.0,6.7,7.0,0.0,0.0,0.0032691,0,,2.0,,4.0,2.0,,6.0,1.0,2.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
10411589,away,Sampdoria,Bruno Amione,bruno-amione,B. Amione,D,2,189,503,M,990050,EUR,1010016000,D,2,2,False,42.0,31.0,5.0,2.0,22.0,29.0,9.0,13.0,8.0,,,83.0,57.0,6.6,13.0,0.0,0.0,0.00130504,0,,1.0,2.0,3.0,5.0,,2.0,,3.0,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
10411589,away,Sampdoria,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,M,24,24,False,24.0,18.0,3.0,1.0,6.0,7.0,12.0,21.0,6.0,,,90.0,47.0,6.7,13.0,0.0379,0.0,0.0186977,1,,,3.0,2.0,6.0,,2.0,,3.0,1.0,1.0,1.0,,,1.0,2.0,True,4.0,,,1.0,,1.0,,,,,,,,,,
10411589,away,Sampdoria,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2735,M,46798,EUR,569030400,M,8,8,False,45.0,37.0,11.0,7.0,20.0,24.0,19.0,24.0,8.0,,,83.0,55.0,7.5,10.0,0.0,0.0,0.249589,0,,2.0,1.0,5.0,4.0,,,,1.0,2.0,1.0,3.0,,,,,,3.0,2.0,,1.0,1.0,,,,,,2.0,,,1.0,,
10411589,away,Sampdoria,Gerard Yepes,gerard-yepes,G. Yepes,M,14,170,98,M,1067220,EUR,1030233600,M,28,28,False,28.0,19.0,,,11.0,13.0,8.0,15.0,1.0,,,68.0,36.0,6.3,9.0,0.0,0.0,0.00744686,0,,1.0,,6.0,5.0,,,,1.0,2.0,1.0,3.0,,,,3.0,,,,,,,,2.0,,,,,,,,,
10411589,away,Sampdoria,Filip Đuričić,filip-duricic,F. Đuričić,M,31,181,1068,M,69367,EUR,696729600,M,7,7,False,22.0,19.0,2.0,2.0,4.0,4.0,15.0,18.0,5.0,,,68.0,37.0,6.4,11.0,0.0456,0.0,0.0211201,1,,2.0,,9.0,5.0,,,,,4.0,4.0,2.0,,,3.0,1.0,,,,,4.0,,,,,1.0,,1.0,,,,1.0,
10411589,away,Sampdoria,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,45.0,37.0,2.0,2.0,21.0,26.0,18.0,27.0,7.0,,,90.0,68.0,6.7,21.0,0.0,0.0,0.191323,0,,2.0,1.0,3.0,1.0,,,,,,,,,,1.0,,,8.0,2.0,,1.0,,,,,,,2.0,,,,,
10411589,away,Sampdoria,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,43905,EUR,555206400,F,10,10,False,25.0,19.0,1.0,1.0,6.0,7.0,13.0,18.0,2.0,,,90.0,37.0,6.6,8.0,0.0427,0.0,0.0168355,1,,1.0,1.0,4.0,4.0,,,,,,,1.0,,,1.0,3.0,,,,,,,1.0,1.0,2.0,1.0,,1.0,,,,,
10411589,away,Sampdoria,Daniele Montevago,daniele-montevago,D. Montevago,F,9,184,101,M,1100272,EUR,1047945600,F,34,34,False,16.0,10.0,,,2.0,2.0,8.0,15.0,2.0,,,90.0,39.0,6.3,16.0,0.2408,0.1233,0.0214554,4,,8.0,5.0,15.0,7.0,1.0,1.0,1.0,,,,3.0,,,4.0,2.0,,1.0,,,3.0,,1.0,,2.0,1.0,,1.0,,,,2.0,1.0
10411589,away,Sampdoria,Valerio Verre,valerio-verre,V. Verre,M,,180,102,M,139267,EUR,758246400,M,5,5,True,19.0,18.0,4.0,4.0,8.0,9.0,11.0,11.0,1.0,,,22.0,25.0,6.7,3.0,0.062,0.0,0.0511538,3,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,2.0,,,,,1.0,,,,1.0,
10411589,away,Sampdoria,Manolo Gabbiadini,manolo-gabbiadini,M. Gabbiadini,F,11,186,447,M,53816,EUR,691113600,F,23,23,True,13.0,7.0,1.0,1.0,5.0,5.0,2.0,12.0,1.0,,,22.0,19.0,6.8,10.0,0.1074,0.0,0.0253421,1,,2.0,1.0,3.0,1.0,,,,,,,1.0,,,,,,4.0,,,,,,,,,,,,,,1.0,
10411589,away,Sampdoria,Alex Ferrari,alex-ferrari,A. Ferrari,D,25,183,99,M,327429,EUR,773020800,D,25,25,True,11.0,11.0,1.0,1.0,5.0,5.0,6.0,7.0,2.0,,,20.0,18.0,6.5,2.0,0.0,0.0,0.00628287,0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
10411589,away,Sampdoria,Nicola Murru,nicola-murru,N. Murru,D,29,180,66,M,148745,EUR,787536000,D,29,29,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,11.0,5.0,6.7,,0.0,0.0,0.00023011,0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411589,away,Sampdoria,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,4,4,True,4.0,4.0,,,,,4.0,4.0,,,,11.0,7.0,6.3,2.0,0.0,0.0,0.00521698,0,,,,4.0,1.0,,,,,1.0,,3.0,,,1.0,,,,,,,,,,,1.0,,,,,,,
10411589,away,Sampdoria,Elia Tantalocchi,elia-tantalocchi,E. Tantalocchi,G,1,190,47,M,1069101,EUR,1088553600,G,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,away,Sampdoria,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,away,Sampdoria,Simone Trimboli,simone-trimboli,S. Trimboli,M,21,176,47,M,965016,EUR,1019174400,M,70,70,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,away,Sampdoria,Lorenzo Malagrida,lorenzo-malagrida,L. Malagrida,M,11,170,48,M,1108074,EUR,1066953600,M,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,away,Sampdoria,Ronaldo Vieira,ronaldo-vieira,R. Vieira,M,37,180,211,M,839818,EUR,900806400,M,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411589,away,Sampdoria,Fabio Quagliarella,fabio-quagliarella,F. Quagliarella,F,,180,717,,11621,EUR,412819200,F,27,27,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
