match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_wasFouled,captain,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalOffside
12765082,home,FK Borac Banja Luka,Filip Manojlović,filip-manojlovic,F. Manojlović,G,45,197,155,M,796266,EUR,830390400,G,13,13,False,16.0,13.0,5.0,3.0,0.0,12.0,15.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,90.0,25.0,7.0,3.0,0.00035195,0,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765082,home,FK Borac Banja Luka,Marko Vukčević,marko-vukcevic,M. Vukčević,D,15,183,90,M,137822,EUR,739411200,D,93,93,False,27.0,19.0,2.0,,0.0,12.0,13.0,7.0,14.0,,4.0,2.0,1.0,,,,,73.0,46.0,6.9,12.0,0.00775555,2,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,0.3776,0.2123,,,,,,,,,,,,,,,,,
12765082,home,FK Borac Banja Luka,Bart Meijers,bart-meijers,B. Meijers,D,22,185,498,M,809290,EUR,852854400,D,2,2,False,87.0,80.0,19.0,15.0,0.0,54.0,56.0,26.0,31.0,,,4.0,5.0,,,,,90.0,94.0,7.4,8.0,0.0230678,0,,2.0,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12765082,home,FK Borac Banja Luka,Jurich Carolina,jurich-carolina,J. Carolina,D,24,178,64,M,804905,EUR,900460800,D,24,24,False,69.0,61.0,15.0,11.0,0.0,49.0,49.0,12.0,20.0,,,3.0,8.0,,,,,90.0,75.0,7.4,8.0,0.00508339,0,,,,,,,,,,,,,,,,,Jurich,Carolina,,,,,,,,,,,
12765082,home,FK Borac Banja Luka,Sebastian Herrera,sebastian-herrera,S. Herrera,D,16,178,122,M,808381,EUR,790819200,D,16,16,False,35.0,25.0,6.0,3.0,0.0,14.0,17.0,12.0,25.0,1.0,5.0,3.0,5.0,,,,,90.0,70.0,6.8,25.0,0.159168,0,,8.0,,4.0,,,,2.0,4.0,3.0,,,1.0,,2.0,2.0,,,7.0,1.0,1.0,1.0,,,,,,,
12765082,home,FK Borac Banja Luka,Sandi Ogrinec,sandi-ogrinec,S. Ogrinec,M,98,183,111,M,827370,EUR,897004800,M,98,98,False,21.0,18.0,1.0,1.0,0.0,11.0,11.0,8.0,12.0,1.0,6.0,2.0,3.0,,,,,90.0,38.0,7.1,7.0,0.13506,2,,4.0,,,,2.0,,,3.0,3.0,0.0897,,1.0,,2.0,2.0,Sandi,Ogrinec,2.0,1.0,1.0,1.0,2.0,,,,,,
12765082,home,FK Borac Banja Luka,Srđan Grahovac,srdjan-grahovac,S. Grahovac,M,15,182,77,M,73293,EUR,716860800,M,15,15,False,49.0,42.0,1.0,,0.0,26.0,28.0,16.0,21.0,3.0,9.0,4.0,1.0,,,,,90.0,63.0,7.2,8.0,0.0269793,2,,6.0,,2.0,,1.0,,,2.0,1.0,0.049,,3.0,,1.0,3.0,Srđan,Grahovac,,,,,2.0,True,2.0,1.0,,,
12765082,home,FK Borac Banja Luka,Enver Kulašin,enver-kulasin,E. Kulašin,M,27,168,373,M,1124590,EUR,1063238400,M,27,27,False,15.0,12.0,1.0,,0.0,2.0,3.0,10.0,14.0,,3.0,1.0,5.0,,,,,82.0,34.0,6.1,16.0,0.0300821,2,,9.0,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,0.3035,0.117,1.0,,4.0,,Enver Kulasin,,2.0,,4.0,1.0,2.0,,,,,,
12765082,home,FK Borac Banja Luka,Stefan Savić,stefan-savic,S. Savić,M,77,169,122,M,138144,EUR,758073600,M,77,77,False,23.0,18.0,4.0,,0.0,4.0,4.0,16.0,23.0,,6.0,1.0,3.0,,,,,88.0,45.0,6.5,13.0,0.169249,0,,10.0,3.0,3.0,,,,1.0,2.0,1.0,,,1.0,,2.0,2.0,Stefan,Savić,4.0,2.0,2.0,1.0,3.0,,1.0,,,,
12765082,home,FK Borac Banja Luka,David Čavić,david-cavic,D. Čavić,M,22,175,57,M,1125547,EUR,1006300800,M,22,22,False,14.0,12.0,,,0.0,1.0,2.0,12.0,16.0,,4.0,,4.0,,,,,73.0,29.0,6.7,10.0,0.0205808,0,,2.0,,2.0,,,,,1.0,1.0,,,,,3.0,,David Cavic,,4.0,1.0,,,3.0,,,,,,
