match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalOffside,stat_totalCross,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_shotOffTarget,stat_accurateCross,stat_wonContest,player_firstName,player_lastName,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_hitWoodwork
11067430,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,24.0,15.0,16.0,7.0,10.0,13.0,5.0,11.0,3.0,1.0,90.0,27.0,7.0,9.0,0.00102965,0,0.0548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067430,home,Bahia,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,False,40.0,35.0,1.0,,23.0,25.0,12.0,15.0,7.0,,90.0,61.0,6.5,8.0,0.042361,0,,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11067430,home,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,45.0,36.0,6.0,4.0,30.0,35.0,6.0,10.0,3.0,,90.0,59.0,7.1,12.0,0.00120506,0,,2.0,4.0,4.0,2.0,1.0,,5.0,1.0,,1.0,True,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11067430,home,Bahia,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,794838,EUR,674697600,D,31,31,False,23.0,21.0,1.0,,15.0,16.0,6.0,7.0,1.0,,86.0,35.0,6.9,3.0,0.00165009,0,,,1.0,1.0,,,,7.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067430,home,Bahia,Camilo Cándido,camilo-candido,C. Cándido,D,13,174,364,M,924073,EUR,802051200,D,38,38,False,46.0,35.0,7.0,3.0,17.0,23.0,18.0,25.0,10.0,,90.0,66.0,6.9,17.0,0.0381829,0,,,6.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11067430,home,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,False,29.0,22.0,5.0,3.0,12.0,13.0,10.0,17.0,5.0,,86.0,47.0,7.0,11.0,0.0281787,2,,,6.0,8.0,3.0,1.0,1.0,2.0,4.0,3.0,4.0,,1.0,,,1.0,,1.0,,,,1.0,1.0,0.0447,0.0222,,,,,,,,,,
11067430,home,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,M,5,5,False,39.0,30.0,2.0,1.0,13.0,17.0,17.0,22.0,8.0,,90.0,55.0,6.7,12.0,0.0121448,1,,2.0,8.0,4.0,,1.0,2.0,2.0,2.0,,,,1.0,,1.0,,,,,4.0,1.0,,,0.0601,,1.0,1.0,,,,,,,,
11067430,home,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,M,16,16,False,24.0,14.0,3.0,3.0,5.0,9.0,10.0,17.0,3.0,,85.0,40.0,7.2,16.0,0.0207046,0,,2.0,2.0,6.0,,1.0,2.0,,3.0,1.0,,,,1.0,1.0,3.0,1.0,2.0,,,2.0,,,,,,,1.0,1.0,,,,,,
11067430,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,False,26.0,20.0,,,4.0,4.0,18.0,27.0,4.0,,89.0,45.0,6.5,17.0,0.276524,2,,,7.0,2.0,,2.0,4.0,,,,,,2.0,,,3.0,1.0,5.0,1.0,1.0,3.0,1.0,,0.5413,0.7008,,1.0,2.0,2.0,,,1.0,,,
11067430,home,Bahia,Biel,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,M,10,10,False,16.0,12.0,,,2.0,4.0,13.0,15.0,5.0,,89.0,43.0,8.0,11.0,0.252231,5,,,9.0,6.0,1.0,1.0,6.0,,,,2.0,,1.0,1.0,1.0,4.0,,3.0,2.0,5.0,3.0,1.0,3.0,0.8733,0.1801,,1.0,3.0,4.0,Gabriel,Teixeira Aragão,1.0,1.0,,
