match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_shotOffTarget,stat_bigChanceCreated,stat_punches,stat_totalOffside,stat_bigChanceMissed
12437768,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193,111965,M,930267,EUR,988934400,G,1,1,False,30.0,23.0,10.0,3.0,0.0,22.0,22.0,1.0,8.0,1.0,1.0,12.0,1.0,1.0,2.0,90.0,42.0,6.6,7.0,0.00029776,0,-0.5675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437768,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,23,23,False,75.0,67.0,9.0,5.0,0.0,40.0,41.0,28.0,40.0,,3.0,3.0,,,,90.0,97.0,6.7,15.0,0.194141,0,,6.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12437768,home,Espanyol,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191,1585,M,893642,EUR,949968000,D,4,4,False,75.0,72.0,5.0,4.0,0.0,56.0,59.0,16.0,16.0,3.0,6.0,4.0,,,,90.0,90.0,6.8,4.0,0.0110763,0,,,,2.0,7.0,2.0,1.0,1.0,5.0,1.0,2.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,
12437768,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,6,6,False,39.0,31.0,6.0,2.0,0.0,24.0,25.0,7.0,14.0,1.0,2.0,2.0,,,,45.0,48.0,6.9,8.0,0.00139332,0,,,,,1.0,1.0,,,5.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,
12437768,home,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179,147,M,351500,EUR,765158400,D,14,14,False,38.0,31.0,5.0,1.0,1.0,14.0,17.0,17.0,23.0,,,2.0,,,,73.0,43.0,6.5,10.0,0.0185586,0,,2.0,,1.0,3.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,
12437768,home,Espanyol,Álvaro Tejero,alvaro-tejero,Á. Tejero,D,15,173,307,M,826679,EUR,837820800,M,12,12,False,29.0,23.0,,,0.0,10.0,10.0,13.0,23.0,1.0,1.0,1.0,,,,64.0,43.0,6.2,14.0,0.109836,0,,4.0,,2.0,7.0,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,
12437768,home,Espanyol,Alex Král,alex-kral,A. Král,M,33,185,664,M,825740,EUR,895536000,M,20,20,False,44.0,41.0,5.0,4.0,0.0,28.0,29.0,13.0,16.0,1.0,6.0,9.0,,,,90.0,61.0,6.8,8.0,0.00592891,0,,1.0,,,3.0,,5.0,2.0,2.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
12437768,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,826010,EUR,939168000,M,10,10,False,29.0,24.0,4.0,2.0,0.0,12.0,13.0,12.0,16.0,,6.0,2.0,,,,73.0,42.0,6.5,8.0,0.0199393,0,,,,,7.0,1.0,1.0,,2.0,,,,,1.0,3.0,6.0,4.0,,,2.0,,,,,,,,,,,,
12437768,home,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175,337,M,1019236,EUR,992736000,M,17,17,False,23.0,20.0,1.0,1.0,0.0,10.0,10.0,10.0,13.0,,3.0,3.0,,,,80.0,40.0,6.9,11.0,0.0133937,2,,,,,6.0,,5.0,2.0,,2.0,1.0,,,,2.0,,,,,2.0,1.0,1.0,1.0,0.067,0.173,,,,,,,
12437768,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,F,7,7,False,23.0,17.0,1.0,,0.0,8.0,8.0,9.0,15.0,,4.0,2.0,,,,90.0,39.0,7.0,10.0,0.0284526,4,,,,1.0,4.0,,3.0,2.0,,2.0,1.0,2.0,,,1.0,1.0,1.0,,,1.0,1.0,3.0,,0.2151,0.2635,True,,,,,,
