match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,player_firstName,player_lastName,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,captain,stat_totalOffside,stat_penaltyConceded,stat_penaltyFaced
11451046,home,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,Livakovic40,190419,EUR,789609600,G,40,40,False,30.0,22.0,14.0,6.0,16.0,18.0,6.0,12.0,1.0,1.0,2.0,1.0,1.0,90.0,33.0,6.5,8.0,0.00266378,0,0.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,,836683,EUR,923097600,D,16,16,False,40.0,29.0,3.0,1.0,16.0,19.0,13.0,22.0,11.0,4.0,8.0,,,90.0,71.0,6.6,19.0,0.190507,1,,1.0,1.0,6.0,3.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,0.0641,1.0,,,,,,,,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,,863600,EUR,763516800,D,3,3,False,78.0,71.0,7.0,3.0,61.0,66.0,10.0,12.0,3.0,2.0,7.0,,,90.0,88.0,6.9,7.0,0.00564114,1,,,4.0,4.0,,,,,1.0,3.0,,,,0.0123,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3123,M,,1048324,EUR,988243200,D,24,24,False,62.0,50.0,7.0,1.0,41.0,45.0,9.0,17.0,3.0,,5.0,,,90.0,68.0,6.6,12.0,0.00450829,0,,,1.0,2.0,,,,,1.0,1.0,1.0,,2.0,,,1.0,,1.0,Jayden Oosterwolde,,1.0,,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174,20994,M,ferdikadioglu,825844,EUR,939254400,D,7,7,False,49.0,39.0,2.0,1.0,21.0,24.0,18.0,25.0,4.0,2.0,4.0,,,90.0,67.0,7.3,14.0,0.0507325,0,,,1.0,8.0,1.0,3.0,3.0,,3.0,,1.0,2.0,,,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,,972410,EUR,842400000,M,27,27,False,50.0,44.0,2.0,2.0,25.0,28.0,20.0,23.0,8.0,4.0,6.0,,,90.0,67.0,7.0,7.0,0.0499627,0,,1.0,1.0,7.0,1.0,3.0,3.0,,2.0,2.0,1.0,,4.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
11451046,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,,952600,EUR,917308800,M,5,5,False,58.0,47.0,6.0,5.0,20.0,22.0,27.0,36.0,7.0,1.0,9.0,,,90.0,82.0,7.5,14.0,0.038447,1,,,2.0,13.0,,7.0,5.0,,2.0,1.0,5.0,,2.0,0.0731,1.0,2.0,,,,,4.0,1.0,,1.0,1.0,0.2922,,,,,,,,,
11451046,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,False,36.0,31.0,4.0,4.0,14.0,15.0,18.0,23.0,5.0,2.0,2.0,,,74.0,48.0,7.3,10.0,0.0654441,0,,2.0,1.0,4.0,,1.0,,,,,1.0,1.0,2.0,,1.0,,,,,,,3.0,1.0,,,,1.0,,,,,,,,
11451046,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,False,20.0,13.0,3.0,1.0,3.0,6.0,10.0,15.0,7.0,1.0,6.0,,,90.0,45.0,8.0,14.0,0.452826,4,,1.0,,9.0,1.0,4.0,3.0,4.0,2.0,,2.0,3.0,2.0,0.6056,1.0,2.0,,,,,2.0,4.0,,,,,,1.0,1.0,1.0,,,,,
11451046,home,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,dusantadic,38560,EUR,595987200,M,10,10,False,37.0,28.0,3.0,,6.0,9.0,22.0,30.0,3.0,,5.0,,,88.0,55.0,8.4,14.0,0.294827,2,,2.0,,4.0,2.0,1.0,1.0,,,1.0,3.0,1.0,1.0,1.5643,,,,,,,2.0,,,,2.0,1.6394,,,,,2.0,,,,
11451046,home,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23278,M,EDzeko,14990,EUR,511401600,F,9,9,False,16.0,14.0,,,2.0,2.0,12.0,14.0,4.0,,,,,74.0,22.0,6.8,4.0,0.0543158,0,,,1.0,3.0,2.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,True,2.0,,
11451046,home,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4739,M,cengizunder,758876,EUR,868838400,F,20,20,True,9.0,6.0,2.0,1.0,1.0,4.0,5.0,5.0,1.0,,4.0,,,16.0,16.0,6.9,4.0,0.00537462,0,,,1.0,5.0,,,,,,,2.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Michy Batshuayi,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,mbatshuayi,147745,EUR,749520000,F,23,23,True,5.0,5.0,,,2.0,2.0,3.0,3.0,5.0,1.0,2.0,,,16.0,11.0,6.4,2.0,0.00830541,0,,,1.0,2.0,1.0,,,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Joshua King,joshua-king,J. King,F,7,180,2230,M,,100621,EUR,695433600,F,15,15,True,,,,,,,,,,,,,,9.0,1.0,6.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451046,home,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Ahmet Aydin,ahmet-aydin,A. Aydin,D,29,180,38,M,,1487189,EUR,1115251200,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Ahmet Aydin,,,,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Yusuf Akçiçek,akcicek-yusuf,Y. Akçiçek,D,4,193,4010,M,,1479523,EUR,1138147200,D,95,95,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Emre Mor,emre-mor,E. Mor,M,99,169,2594,M,,826258,EUR,869702400,M,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179,1215,M,,997165,EUR,1045612800,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Ryan Kent,ryan-kent,R. Kent,M,,172,1198,M,,604838,EUR,847670400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451046,home,Fenerbahçe,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,,284767,EUR,741225600,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451046,away,Fatih Karagümrük,Matías Dituro,matias-dituro,M. Dituro,G,1,191,646,M,,556884,EUR,547430400,G,1,1,False,33.0,24.0,19.0,10.0,20.0,23.0,4.0,10.0,1.0,,7.0,1.0,1.0,90.0,39.0,6.2,9.0,0.00120004,0,-0.0684,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0
11451046,away,Fatih Karagümrük,Davide Biraschi,davide-biraschi,D. Biraschi,D,4,182,102,M,,233252,EUR,773107200,D,4,4,False,19.0,14.0,1.0,,9.0,12.0,5.0,7.0,4.0,1.0,6.0,,,77.0,36.0,6.0,11.0,0.00105302,0,,,,2.0,1.0,2.0,,,1.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11451046,away,Fatih Karagümrük,Ibrahim Drešević,ibrahim-dresevic,I. Drešević,D,5,186,210,M,,817987,EUR,854064000,D,5,5,False,52.0,49.0,10.0,8.0,31.0,32.0,18.0,20.0,11.0,4.0,3.0,,,90.0,59.0,6.4,3.0,0.00669174,0,,,1.0,3.0,,,,,1.0,2.0,1.0,,4.0,,,3.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,
11451046,away,Fatih Karagümrük,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,,139410,EUR,705542400,D,26,26,False,57.0,44.0,8.0,1.0,32.0,39.0,12.0,18.0,4.0,1.0,9.0,,,90.0,68.0,6.1,14.0,0.00352087,0,,,2.0,6.0,,1.0,,,2.0,,2.0,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,
11451046,away,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1693,M,,1085938,EUR,976406400,D,18,18,False,51.0,37.0,7.0,2.0,16.0,20.0,21.0,31.0,5.0,,12.0,,,90.0,86.0,7.0,19.0,0.0225414,1,,,,11.0,2.0,6.0,6.0,1.0,2.0,4.0,3.0,2.0,2.0,0.0274,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,True,,,
11451046,away,Fatih Karagümrük,Sofiane Feghouli,sofiane-feghouli,S. Feghouli,M,,178,3304,M,sffeghouli,37240,EUR,630633600,M,8,8,False,26.0,25.0,2.0,2.0,17.0,17.0,8.0,9.0,4.0,2.0,4.0,,,69.0,34.0,6.4,4.0,0.00248092,0,,,,1.0,1.0,2.0,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11451046,away,Fatih Karagümrük,Ryan Mendes,ryan-mendes,R. Mendes,M,20,175,536,M,,52797,EUR,631756800,M,20,20,False,22.0,18.0,4.0,2.0,6.0,7.0,12.0,17.0,10.0,3.0,5.0,,,90.0,39.0,6.3,14.0,0.0554637,0,,2.0,,3.0,2.0,4.0,1.0,,,,,3.0,2.0,,2.0,,,,,,,2.0,,,,,,1.0,1.0,,,,,,
11451046,away,Fatih Karagümrük,Marcus Rohdén,marcus-rohden,M. Rohdén,M,8,182,77,M,,209082,EUR,673920000,M,6,6,False,26.0,19.0,2.0,1.0,11.0,13.0,8.0,14.0,5.0,2.0,7.0,,,78.0,39.0,6.4,10.0,0.00745413,1,,1.0,,4.0,,3.0,2.0,1.0,1.0,,1.0,1.0,2.0,0.0174,,,,,,,,1.0,,,,,,,,,,,,,
11451046,away,Fatih Karagümrük,Valentin Eysseric,valentin-eysseric,V. Eysseric,M,,181,141,M,,139798,EUR,701481600,M,9,9,False,53.0,41.0,2.0,1.0,16.0,18.0,25.0,38.0,4.0,1.0,3.0,,,90.0,75.0,7.2,20.0,0.137974,2,,3.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,,2.0,3.0,,0.0926,3.0,2.0,,,,,1.0,4.0,,,,,,,,,,,,,
11451046,away,Fatih Karagümrük,Can Keleş,can-keles,C. Keleş,F,70,180,519,M,,918408,EUR,999388800,M,7,7,False,12.0,8.0,,,3.0,3.0,5.0,10.0,3.0,1.0,2.0,,,78.0,27.0,7.5,8.0,0.00372863,2,,1.0,,7.0,,3.0,3.0,,,,2.0,3.0,,0.319,,2.0,1.0,,,,2.0,2.0,,,1.0,0.6644,,,,,1.0,,,,
11451046,away,Fatih Karagümrük,Güven Yalçın,guven-yalcin,G. Yalçın,F,10,184,385,M,,826162,EUR,916617600,F,10,10,False,25.0,15.0,1.0,,5.0,7.0,10.0,18.0,9.0,3.0,3.0,,,90.0,46.0,7.2,15.0,0.0234807,2,,,2.0,11.0,1.0,5.0,4.0,,,,3.0,3.0,2.0,0.1838,1.0,2.0,1.0,,,,3.0,2.0,,,1.0,0.3876,,,,,,,,,
11451046,away,Fatih Karagümrük,Stefano Sturaro,stefano-sturaro,S. Sturaro,M,,181,209,M,,148191,EUR,731635200,M,27,27,True,24.0,20.0,2.0,1.0,8.0,8.0,12.0,16.0,3.0,,1.0,,,21.0,28.0,6.7,5.0,0.00774506,0,,,2.0,4.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
11451046,away,Fatih Karagümrük,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180,168,M,,169425,EUR,770256000,D,30,30,True,6.0,5.0,1.0,,3.0,3.0,3.0,4.0,1.0,,,,,13.0,15.0,6.5,3.0,0.017799,1,,1.0,,,1.0,,,1.0,,,,,,0.0178,,,,,,,,,1.0,,,,,,,,,,,,
