match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,length,playerName,rescinded,reason,injury
10570026,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10570026,,0.0,2.0,,90,,,1,,,goal,penalty,165626214.0,False,penalty,50294.0,Luka Milivojević,,,,,
10570026,,,,,90,0.0,,1,,,injuryTime,,,,,,,4.0,,,,
10570026,,,,,89,,,2,,,card,,120458669.0,False,yellow,1176104.0,Malcolm Ebiowei,,Malcolm Ebiowei,False,,
10570026,,,,,80,,,11,,,card,,120425751.0,True,yellow,372522.0,Cameron Brannagan,,Cameron Brannagan,False,Foul,
10570026,,,,,76,,,15,,,substitution,,121260252.0,True,regular,,,,,,,False
10570026,,,,,76,,,15,,,substitution,,121260254.0,False,regular,,,,,,,False
10570026,,,,,76,,,15,,,substitution,,121260253.0,False,regular,,,,,,,False
10570026,,0.0,1.0,,71,,,20,,,goal,,165626158.0,False,regular,795228.0,Odsonne Édouard,,,,,
10570026,,,,,70,,,21,,,substitution,,121260208.0,True,regular,,,,,,,False
10570026,,,,,69,,,22,,,card,,120425745.0,True,yellow,255391.0,Sam Long,,Sam Long,False,Foul,
10570026,,,,,65,,,26,,,substitution,,121260167.0,False,regular,,,,,,,False
10570026,,,,,65,,,26,,,substitution,,121260166.0,False,regular,,,,,,,False
10570026,,,,,63,,,28,,,substitution,,121260157.0,True,regular,,,,,,,False
10570026,,,,,63,,,28,,,substitution,,121260156.0,True,regular,,,,,,,False
10570026,,,,,63,,,28,,,substitution,,121260155.0,True,regular,,,,,,,False
10570026,,,,,58,,,33,,,card,,120425728.0,False,yellow,50294.0,Luka Milivojević,,Luka Milivojević,False,Foul,
10570026,,,,,55,,,36,,,card,,120425726.0,True,yellow,1133489.0,Joshua Johnson,,Joshua Johnson,False,Foul,
10570026,,,,,51,,,40,,,substitution,,121260119.0,False,regular,,,,,,,False
10570026,,,,,51,,,40,,,card,,120425720.0,True,yellow,980647.0,Lewis Bate,,Lewis Bate,False,Foul,
10570026,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10570026,,,,,45,0.0,,1,,,injuryTime,,,,,,,2.0,,,,
10570026,,,,,26,,,20,,,card,,120425674.0,False,yellow,848276.0,Jean-Philippe Mateta,,Jean-Philippe Mateta,False,Foul,
10570026,,,,,6,,,40,,,card,,120425654.0,True,yellow,888057.0,Edward McGinty,,Edward McGinty,False,Foul,
