match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_unsuccessfulTouch,stat_fouls,stat_crossNotClaimed,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,captain,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,player_sofascoreId,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_penaltyWon
10570026,home,Oxford United,Edward McGinty,,,edward-mcginty,E. McGinty,G,1,192.0,48,M,888057,EUR,933811200,G,21,21,False,27.0,9.0,27.0,9.0,2.0,3.0,7.0,24.0,1.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,90.0,31.0,5.9,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10570026,home,Oxford United,James Golding,James Golding,,james-golding,J. Golding,D,35,188.0,70,M,1155375,EUR,1092096000,D,26,26,False,22.0,15.0,2.0,,4.0,6.0,11.0,19.0,,5.0,4.0,1.0,2.0,,,,,,90.0,47.0,6.3,17.0,0,3.0,1.0,6.0,1.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
10570026,home,Oxford United,Sam Long,,,sam-long,S. Long,D,2,179.0,34,M,255391,EUR,790214400,D,2,2,False,21.0,13.0,5.0,1.0,7.0,11.0,6.0,11.0,2.0,7.0,4.0,1.0,2.0,,,,,,90.0,47.0,6.3,14.0,0,1.0,4.0,9.0,1.0,1.0,,3.0,1.0,4.0,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,
10570026,home,Oxford United,John Mousinho,,,john-mousinho,J. Mousinho,D,15,185.0,5,,20623,EUR,515203200,D,15,15,False,14.0,10.0,4.0,2.0,8.0,9.0,2.0,5.0,3.0,5.0,5.0,,1.0,,,,,,76.0,23.0,6.7,4.0,0,,,3.0,,,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,True,,,,,,,,,,,,,
10570026,home,Oxford United,Ciaron Brown,,,ciaron-brown,C. Brown,D,3,185.0,77,M,948257,EUR,884736000,D,16,16,False,31.0,18.0,8.0,3.0,8.0,11.0,10.0,21.0,3.0,9.0,2.0,2.0,6.0,,,,,,90.0,60.0,6.5,25.0,0,1.0,5.0,6.0,,,,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10570026,home,Oxford United,Steve Seddon,,,steve-seddon,S. Seddon,D,3,190.0,12,M,924104,EUR,883008000,D,42,42,False,20.0,15.0,2.0,,6.0,6.0,10.0,16.0,1.0,6.0,4.0,,2.0,,,,,,90.0,27.0,5.9,7.0,0,2.0,1.0,3.0,,1.0,,,1.0,2.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,
10570026,home,Oxford United,Lewis Bate,,,lewis-bate,L. Bate,M,4,172.0,205,M,980647,EUR,1035849600,M,14,14,False,23.0,16.0,5.0,2.0,5.0,7.0,11.0,16.0,1.0,4.0,5.0,3.0,1.0,,,,,,70.0,34.0,6.8,10.0,1,,1.0,4.0,,,,1.0,,3.0,2.0,,2.0,,,,,2.0,1.0,,,,,,,,,,
10570026,home,Oxford United,Joshua Johnson,Joshua Johnson,,joshua-johnson,J. Johnson,M,36,180.0,12,M,1133489,EUR,1096156800,M,24,24,False,13.0,12.0,1.0,1.0,7.0,8.0,5.0,5.0,1.0,2.0,6.0,,1.0,,,,,,63.0,18.0,6.9,1.0,0,,,3.0,,,,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,
10570026,home,Oxford United,Cameron Brannagan,,,cameron-brannagan,C. Brannagan,M,8,180.0,229,M,372522,EUR,831600000,M,8,8,False,29.0,22.0,7.0,3.0,9.0,10.0,14.0,21.0,,5.0,7.0,1.0,3.0,,,,,,90.0,42.0,6.6,10.0,2,2.0,,2.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,
10570026,home,Oxford United,Billy Bodin,,,billy-bodin,B. Bodin,F,31,180.0,41,M,95707,EUR,701395200,F,7,7,False,17.0,9.0,1.0,1.0,2.0,3.0,8.0,16.0,4.0,6.0,3.0,,1.0,,,,,,63.0,21.0,6.8,9.0,0,2.0,4.0,5.0,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
