match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_wonTackle,stat_fouls,stat_keyPass,stat_wonContest,captain,stat_totalOffside,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_errorLeadToAShot
12117266,home,Vitória,Lucas Arcanjo,lucas-arcanjo,L. Arcanjo,G,1,190,811,M,982558,EUR,902534400,G,1,1,False,25.0,22.0,6.0,3.0,0.0,20.0,20.0,2.0,5.0,2.0,5.0,2.0,2.0,90.0,33.0,7.0,3.0,0.00102026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117266,home,Vitória,Raúl Cáceres,raul-caceres,R. Cáceres,D,27,180,356,M,122971,EUR,685152000,D,27,27,False,34.0,27.0,6.0,2.0,0.0,9.0,12.0,19.0,25.0,4.0,5.0,2.0,,90.0,50.0,6.9,11.0,0.06465,0,,,3.0,1.0,4.0,2.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12117266,home,Vitória,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,77,77,False,55.0,45.0,13.0,7.0,0.0,27.0,30.0,18.0,25.0,2.0,3.0,,,90.0,62.0,7.0,10.0,0.0292264,0,,,,,1.0,1.0,2.0,,1.0,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12117266,home,Vitória,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,4,4,False,61.0,55.0,6.0,4.0,0.0,32.0,33.0,23.0,28.0,3.0,1.0,1.0,,90.0,67.0,7.2,6.0,0.129107,0,,,,,1.0,2.0,2.0,,,4.0,1.0,1.0,1.0,,True,1.0,,,,,,,,,,,,,,,,,,,
12117266,home,Vitória,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,16,16,False,40.0,32.0,2.0,,0.0,17.0,21.0,16.0,23.0,6.0,1.0,2.0,,90.0,70.0,8.1,17.0,0.0288121,0,,,4.0,1.0,,2.0,,,1.0,,1.0,,,1.0,,,1.0,1.0,6.0,1.0,1.0,,,,,,,,,,,,,,
12117266,home,Vitória,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,False,21.0,19.0,2.0,1.0,0.0,7.0,8.0,12.0,13.0,1.0,,,,64.0,26.0,6.7,2.0,0.015945,0,,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117266,home,Vitória,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176,231,M,870943,EUR,762307200,M,28,28,False,38.0,31.0,8.0,7.0,0.0,13.0,15.0,18.0,23.0,3.0,3.0,1.0,,64.0,50.0,7.0,9.0,0.0257856,1,,,,,,2.0,3.0,1.0,,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,0.014,,,,,,,,,,,
12117266,home,Vitória,Gustavo Silva,gustavo-silva,G. Silva,M,7,169,745,M,863283,EUR,873590400,M,7,7,False,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,,45.0,10.0,6.5,2.0,0.00455335,0,,,,,1.0,,2.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,
12117266,home,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,M,30,30,False,30.0,27.0,4.0,4.0,0.0,5.0,6.0,23.0,27.0,6.0,3.0,,,90.0,54.0,6.9,15.0,0.0579245,2,,,3.0,1.0,,,8.0,1.0,6.0,1.0,,1.0,1.0,4.0,,,,,,4.0,2.0,4.0,1.0,0.0419,1.0,,,,,,,,,,
12117266,home,Vitória,Jean Mota,jean-mota,J. Mota,M,17,172,476,M,243231,EUR,750643200,M,10,10,False,12.0,11.0,2.0,1.0,0.0,1.0,1.0,11.0,12.0,3.0,2.0,2.0,,45.0,22.0,6.9,2.0,0.0687572,1,,,1.0,1.0,1.0,,2.0,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,0.1399,1.0,,,,,,,,,,
