match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_outfielderBlock,stat_totalOffside,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_goodHighClaim,stat_blockedScoringAttempt,stat_bigChanceMissed
12448227,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,2622,EUR,437097600,G,22,22,False,51.0,33.0,22.0,8.0,0.0,26.0,31.0,7.0,20.0,2.0,11.0,2.0,4.0,6.0,1.0,1.0,90.0,65.0,8.0,18.0,0.00545025,0,1.7669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448227,home,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,2,2,False,47.0,41.0,4.0,2.0,0.0,25.0,26.0,17.0,23.0,1.0,4.0,,,,,,80.0,57.0,7.1,7.0,0.0677379,0,,2.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12448227,home,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190,4308,M,954836,EUR,951696000,D,37,37,False,95.0,89.0,8.0,6.0,0.0,63.0,64.0,26.0,31.0,2.0,1.0,1.0,,,,,90.0,105.0,7.9,6.0,0.0472262,1,,,,1.0,4.0,,,3.0,,,,josip.sutalo,1.0,1.0,1.0,1.0,1.0,0.3694,0.8703,,,,,,,,,,,,,,
12448227,home,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,D,15,15,False,95.0,86.0,7.0,2.0,0.0,66.0,69.0,20.0,27.0,3.0,7.0,,,,,,90.0,105.0,7.0,11.0,0.0267946,0,,1.0,,4.0,3.0,1.0,,1.0,1.0,,,,1.0,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,
12448227,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,52.0,49.0,,,0.0,26.0,27.0,23.0,25.0,,5.0,,,,,,80.0,64.0,7.1,4.0,0.050983,0,,,,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
12448227,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,M,23,23,False,34.0,27.0,5.0,4.0,0.0,11.0,11.0,16.0,24.0,,3.0,,,,,,56.0,41.0,7.1,9.0,0.0221059,1,,1.0,,1.0,2.0,1.0,1.0,,,,,,,2.0,1.0,,,0.0748,,,,1.0,,,,1.0,,,,,,,
12448227,home,AFC Ajax,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6342,M,42694,EUR,645580800,M,6,6,False,92.0,84.0,11.0,8.0,1.0,43.0,46.0,43.0,49.0,1.0,2.0,,,,,,90.0,102.0,7.7,11.0,0.15423,0,,3.0,2.0,2.0,4.0,2.0,1.0,,2.0,,,jordanhenderson,,,,,,,,,2.0,,,,,,True,1.0,1.0,,,,
12448227,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,18,18,False,41.0,35.0,1.0,,0.0,10.0,12.0,26.0,30.0,,4.0,,,,,,90.0,46.0,7.0,6.0,0.141532,1,,1.0,1.0,2.0,3.0,,,,,,,,1.0,,,,,0.049,,1.0,3.0,,,1.0,,1.0,,,,,,,
12448227,home,AFC Ajax,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34487,M,218160,EUR,810345600,F,20,20,False,21.0,17.0,,,0.0,4.0,5.0,13.0,17.0,1.0,4.0,,,,,,56.0,29.0,6.5,9.0,0.0657201,0,,1.0,,3.0,1.0,,,,,,,bertrandtraore10,,3.0,,,,,,,1.0,,1.0,,,,,,,,,,
12448227,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,False,18.0,11.0,,,0.0,2.0,3.0,9.0,15.0,,,,,,,,66.0,25.0,7.2,11.0,0.0799386,1,,,,6.0,4.0,,,2.0,3.0,,,brianbrobbeyy,,,,1.0,1.0,0.9429,0.9942,1.0,2.0,,2.0,,,,,,,2.0,,,
