match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_wasFouled,stat_interceptionWon,stat_keyPass,stat_totalContest,player_sofascoreId,captain,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_aerialWon,stat_bigChanceCreated,stat_outfielderBlock,stat_goals,stat_penaltyWon
11453180,home,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180,55,M,1018709,EUR,862185600,G,35,35,False,14.0,13.0,4.0,3.0,11.0,11.0,2.0,3.0,1.0,6.0,1.0,90.0,18.0,5.7,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,818572,EUR,830217600,D,37,37,False,27.0,25.0,2.0,2.0,9.0,10.0,17.0,18.0,1.0,4.0,,90.0,49.0,5.3,9.0,0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182,373,M,1134250,EUR,1039478400,D,30,30,False,50.0,42.0,7.0,2.0,29.0,29.0,13.0,21.0,,2.0,,90.0,57.0,5.6,11.0,0,,,3.0,3.0,1.0,1.0,1.0,,1.0,,,Saad Al-Mousa,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179,398,M,847235,EUR,712627200,D,15,15,False,62.0,55.0,7.0,3.0,35.0,35.0,20.0,27.0,3.0,9.0,,90.0,72.0,6.4,8.0,0,,,,2.0,,,2.0,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Turki Al-Jaadi,turki-al-jaadi,T. Al-Jaadi,D,12,170,28,M,1542114,EUR,1048982400,D,19,19,False,28.0,24.0,1.0,1.0,12.0,13.0,12.0,16.0,1.0,2.0,,71.0,37.0,5.8,6.0,0,1.0,,4.0,2.0,1.0,,2.0,1.0,,,1.0,Turki Al Jaadi,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185,951,M,966452,EUR,997660800,M,16,16,False,28.0,24.0,1.0,1.0,10.0,11.0,14.0,17.0,,3.0,,45.0,30.0,6.5,4.0,0,,,3.0,2.0,1.0,,1.0,1.0,,,,Faisal,Al-Ghamdi,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11453180,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169,44806,M,234148,EUR,670204800,M,7,7,False,55.0,53.0,1.0,1.0,20.0,20.0,33.0,37.0,,5.0,,90.0,66.0,7.2,7.0,1,2.0,,4.0,4.0,,3.0,2.0,1.0,,,,,,1.0,,,3.0,2.0,nglkante,True,2.0,1.0,,,,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178,356,M,984415,EUR,1000944000,M,27,27,False,51.0,41.0,5.0,2.0,12.0,12.0,29.0,47.0,,3.0,,90.0,76.0,6.2,25.0,1,8.0,,11.0,5.0,1.0,4.0,1.0,,,,2.0,,,1.0,3.0,1.0,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176,147,M,791578,EUR,750556800,F,77,77,False,34.0,30.0,4.0,3.0,8.0,8.0,22.0,26.0,,3.0,,90.0,45.0,7.1,6.0,3,,,4.0,3.0,2.0,,1.0,1.0,1.0,,1.0,,,,2.0,,,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Romarinho,romarinho,Romarinho,M,,176,1742,M,797619,EUR,660960000,F,90,90,False,32.0,28.0,1.0,,10.0,10.0,18.0,22.0,,1.0,,71.0,43.0,7.0,7.0,3,,,4.0,4.0,1.0,,2.0,1.0,1.0,,1.0,,,2.0,2.0,,1.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,
11453180,home,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179,1132,M,1474689,EUR,1076976000,F,17,17,False,10.0,8.0,2.0,1.0,1.0,2.0,7.0,9.0,,,,71.0,19.0,7.0,4.0,1,1.0,,2.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,4.0,,,4.0,1.0,,,1.0,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176,241,M,1048371,EUR,1016150400,M,14,14,True,24.0,23.0,,,13.0,13.0,10.0,11.0,,4.0,,45.0,32.0,6.8,3.0,0,,,4.0,6.0,2.0,,5.0,3.0,1.0,,1.0,Awad Al Nashri,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182,54,M,1217919,EUR,1082160000,D,25,25,True,8.0,6.0,2.0,,5.0,5.0,1.0,3.0,,1.0,,19.0,11.0,6.6,2.0,0,,,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Farhah Ali Alshamrani,alshamrani-farhah-ali,F. A. Alshamrani,M,29,166,121,M,1501453,EUR,1140998400,M,29,29,True,10.0,8.0,1.0,1.0,5.0,6.0,3.0,4.0,,1.0,,19.0,17.0,6.6,3.0,0,,,5.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Talal Abubakr Haji,haji-talal-abubakr,T. A. Haji,F,90,175,455,M,1501473,EUR,1189900800,F,52,52,True,7.0,6.0,,,1.0,1.0,5.0,6.0,,2.0,,19.0,11.0,6.9,2.0,0,,,,2.0,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11453180,home,Al-Ittihad,Abdullah Al-Jadani,abdullah-al-jadani,A. Al-Jadani,G,30,183,41,M,818618,EUR,686707200,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
