match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_wasFouled,stat_wonTackle,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_aerialWon,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_punches,stat_hitWoodwork,stat_lastManTackle,stat_errorLeadToAGoal
11391410,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,False,,17.0,8.0,1.0,,4.0,7.0,4.0,10.0,3.0,,2.0,,,,,,65.0,24.0,7.0,12.0,0.00261628,3,,,1.0,4.0,,1.0,1.0,,,,,2.0,0.6298,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,0.1552,,,,
11391410,home,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,M,10,10,True,,13.0,11.0,1.0,1.0,7.0,7.0,4.0,7.0,2.0,,,,,,,,25.0,19.0,6.8,3.0,0.00478068,0,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11391410,home,RC Lens,Oscar Cortés,oscar-cortes,O. Cortés,M,7,176,1492,M,1173564,EUR,1070409600,F,15,15,True,,10.0,7.0,,,5.0,6.0,2.0,4.0,,,5.0,,,,,,25.0,20.0,7.1,10.0,0.00429284,1,,,1.0,3.0,1.0,,,,,,,,0.4559,,,1.0,,Oscar Cortés,,,,,2.0,,,,,,,1.0,1.0,0.6093,,,,
11391410,home,RC Lens,Morgan Guilavogui,morgan-guilavogui,M. Guilavogui,F,29,188,3076,M,990743,EUR,889488000,F,27,27,True,,9.0,6.0,,,4.0,6.0,2.0,3.0,1.0,,,,,,,,25.0,16.0,6.5,6.0,0.00343521,0,,MorganGuila,1.0,5.0,3.0,1.0,,1.0,,,2.0,,,,,,2.0,,,,,,3.0,,,1.0,,,,,,,,,,
11391410,home,RC Lens,Faitout Maouassa,faitout-maouassa,F. Maouassa,M,27,172,207,M,801287,EUR,899683200,D,20,20,True,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,9.0,8.0,6.6,1.0,0.00062556,0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391410,home,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187,3993,M,1048889,EUR,1053129600,M,18,18,True,,,,,,,,,,,,1.0,,,,,,1.0,5.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391410,home,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391410,home,RC Lens,Keny Mbala,keny-mbala,K. Mbala,D,4,191,30,M,1546402,EUR,1086134400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Keny,Mbala,,,,,,,,,,,,,,,,,
11391410,home,RC Lens,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391410,away,Stade de Reims,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,,22.0,20.0,5.0,3.0,19.0,20.0,1.0,2.0,4.0,,,,,,,,90.0,27.0,6.4,2.0,0.00018721,0,-1.2355,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,
11391410,away,Stade de Reims,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,24,24,False,,53.0,44.0,3.0,1.0,21.0,25.0,23.0,29.0,6.0,,4.0,,,,,,85.0,77.0,6.7,16.0,0.0157922,1,,,1.0,4.0,4.0,1.0,1.0,1.0,,3.0,,,0.0859,1.0,1.0,1.0,,,,,1.0,,2.0,,,2.0,,,,,,,,1.0,,
11391410,away,Stade de Reims,Joseph Okumu,joseph-okumu,J. Okumu,D,2,193,662,M,985933,EUR,864604800,D,2,2,False,,61.0,50.0,8.0,3.0,37.0,41.0,13.0,20.0,8.0,,1.0,,,,,,90.0,78.0,6.6,12.0,0.00882868,0,,,,,5.0,,,7.0,1.0,3.0,2.0,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,1.0,1.0
11391410,away,Stade de Reims,Yunis Abdelhamid,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,False,True,62.0,52.0,7.0,3.0,30.0,33.0,22.0,29.0,7.0,,,,,,,,90.0,73.0,6.9,10.0,0.00796493,1,,,,,1.0,,1.0,4.0,1.0,2.0,1.0,,0.0535,,,,1.0,,,,,,,,,,,,,,,,,,,
11391410,away,Stade de Reims,Thibault De Smet,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,False,,61.0,44.0,10.0,,23.0,30.0,21.0,31.0,10.0,,,,,,,,90.0,80.0,6.4,18.0,0.0242616,0,,,1.0,3.0,3.0,1.0,,2.0,,1.0,3.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
11391410,away,Stade de Reims,Reda Khadra,reda-khadra,R. Khadra,M,30,175,253,M,995671,EUR,994204800,M,14,14,False,,18.0,16.0,2.0,1.0,8.0,9.0,8.0,10.0,7.0,,,,,,,,78.0,29.0,6.9,6.0,0.0270155,0,,,,3.0,6.0,1.0,,,,,2.0,,,4.0,3.0,1.0,1.0,,,,1.0,,1.0,,3.0,,,,,,,,,,,
11391410,away,Stade de Reims,Azor Matusiwa,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,21,21,False,,44.0,38.0,6.0,3.0,20.0,21.0,18.0,23.0,9.0,,1.0,,,,,,85.0,57.0,6.8,7.0,0.0331906,0,,,2.0,5.0,4.0,1.0,,3.0,,3.0,3.0,2.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,
11391410,away,Stade de Reims,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176,885,M,829643,EUR,749347200,M,10,10,False,,65.0,53.0,10.0,5.0,22.0,23.0,33.0,50.0,7.0,,1.0,,,,,,90.0,84.0,7.7,19.0,0.447152,3,,,,1.0,5.0,,2.0,,,,1.0,1.0,0.1205,2.0,2.0,1.0,1.0,,,,8.0,2.0,,,2.0,1.0,,,,1.0,,0.2051,,,,
11391410,away,Stade de Reims,Junya Ito,junya-ito,J. Ito,M,10,176,4867,M,783278,EUR,731635200,F,7,7,False,,35.0,25.0,2.0,1.0,5.0,8.0,24.0,38.0,4.0,,3.0,,,,,,90.0,66.0,7.8,24.0,0.189726,3,,ItouJky,,4.0,8.0,,1.0,,,,2.0,,0.2255,5.0,3.0,3.0,1.0,,,,11.0,4.0,2.0,,3.0,,,,1.0,1.0,,0.0448,,,,
11391410,away,Stade de Reims,Mohamed Daramy,mohamed-daramy,M. Daramy,F,9,180,1589,M,957279,EUR,1010361600,F,9,9,False,,27.0,20.0,3.0,1.0,8.0,10.0,12.0,17.0,5.0,,3.0,,,,,,78.0,38.0,6.6,15.0,0.0522787,0,,,,6.0,2.0,,,,,,,1.0,,3.0,2.0,,,,,,,,4.0,,2.0,,1.0,,,,,,,,,
11391410,away,Stade de Reims,Keito Nakamura,keito-nakamura,K. Nakamura,M,17,180,3846,M,905352,EUR,964742400,F,17,17,False,,17.0,11.0,,,6.0,7.0,5.0,10.0,5.0,,1.0,,,,,,68.0,28.0,6.8,9.0,0.0066692,4,,,,4.0,1.0,,1.0,,,2.0,,2.0,0.4025,1.0,1.0,,,,,,,,2.0,,,,,,2.0,1.0,,0.113,,,,
11391410,away,Stade de Reims,Amine Salama,amine-salama,A. Salama,F,19,192,769,M,1175856,EUR,963878400,F,11,11,True,,6.0,5.0,,,3.0,3.0,2.0,3.0,1.0,,,,,,,,22.0,11.0,6.4,3.0,0.00162701,0,,,,2.0,1.0,,,,,,,,,2.0,1.0,,,Salama,,,,,1.0,,,,,,,,,,,,,
11391410,away,Stade de Reims,Amir Richardson,amir-richardson,A. Richardson,M,25,195,11630,M,1121333,EUR,1011830400,M,8,8,True,,12.0,11.0,1.0,1.0,1.0,1.0,10.0,11.0,1.0,,,,,,,,12.0,15.0,6.9,1.0,0.0152978,0,,ami2r,,,3.0,,,1.0,,,1.0,,,,,,1.0,Amir Richardson,,,,,,,1.0,2.0,,,,,,,,,,
11391410,away,Stade de Reims,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181,8439,M,1188191,EUR,1071878400,M,22,22,True,,4.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,1.0,,,,,,12.0,9.0,6.9,2.0,0.0041656,2,,cheick_diakite,,1.0,,1.0,2.0,,,,,,0.2023,,,,,,,,1.0,,,,,,,,,,,,,,,
11391410,away,Stade de Reims,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178,2213,M,1168646,EUR,1067558400,D,41,41,True,,10.0,6.0,,,,2.0,6.0,10.0,,,,,,,,,12.0,14.0,6.6,6.0,0.0022284,0,,,,1.0,1.0,,,,,,,1.0,,,,,,Ibrahim Diakité,,,2.0,,,,,1.0,,,,,,,,,,
11391410,away,Stade de Reims,Valentin Atangana Edoa,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,6,6,True,,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,,,,,,,,12.0,5.0,6.7,,0.00122343,0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,Valentin Atangana Edoa,,,,,,,,,,,,,,,,,,
11391410,away,Stade de Reims,Alexandre Olliero,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391410,away,Stade de Reims,Thomas Foket,thomas-foket,T. Foket,D,25,177,267,M,245615,EUR,780451200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391410,away,Stade de Reims,Killian Prouchet,killian-prouchet,K. Prouchet,D,36,185,48,M,1537182,EUR,1106438400,D,56,56,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Killian,Prouchet,,,,,,,,,,,,,,,,,
11391410,away,Stade de Reims,Mamadou Diakhon,diakhon-mamadou,M. Diakhon,F,67,180,1701,M,1495876,EUR,1127347200,F,67,67,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
