match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_bigChanceCreated,captain,stat_goalAssist,stat_bigChanceMissed,stat_goals,stat_punches,stat_clearanceOffLine
10433937,home,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,180.0,80,M,903714,EUR,970444800,F,19,19,False,25.0,24.0,1.0,1.0,3.0,3.0,21.0,22.0,3.0,,,73.0,40.0,7.4,4.0,4,,,9,,,6.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,,3.0,2.0,1.0,,,,1.0,2.0,,,,,,,
10433937,home,İstanbulspor,Kerem Şen,kerem-sen,K. Şen,M,175.0,57,M,1085376,EUR,1010966400,M,16,16,True,11.0,10.0,,,2.0,3.0,8.0,8.0,2.0,,,34.0,18.0,6.7,3.0,2,Kerem Sen,,16,,,2.0,1.0,1.0,,,,,,1.0,,,,2.0,,,,,,,1.0,1.0,2.0,,,,1.0,,,
10433937,home,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,179.0,36,M,816571,EUR,886982400,M,24,24,True,12.0,11.0,1.0,1.0,3.0,3.0,8.0,9.0,1.0,,,17.0,15.0,7.4,1.0,2,,,24,,,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,2.0,,,,1.0,1.0,,
10433937,home,İstanbulspor,Emeka Eze,emeka-eze,E. Eze,F,185.0,146,M,877235,EUR,843696000,F,90,90,True,9.0,7.0,,,1.0,1.0,6.0,8.0,1.0,,,17.0,16.0,8.0,4.0,2,,,90,,,,2.0,,2.0,2.0,,,,,,,,3.0,,1.0,,1.0,,,,2.0,1.0,1.0,,,,1.0,,
10433937,home,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,188.0,48,M,840639,EUR,896572800,D,4,4,True,1.0,1.0,,,,,1.0,1.0,,,,1.0,2.0,,1.0,0,,,21,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10433937,home,İstanbulspor,Eslem Öztürk,eslem-ozturk,E. Öztürk,M,177.0,8,M,788975,EUR,880934400,M,5,5,True,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,2.0,,1.0,0,,,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433937,home,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,192.0,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,,0,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433937,home,İstanbulspor,Adi Mehremić,adi-mehremic,A. Mehremić,D,188.0,26,M,152110,EUR,704246400,D,88,88,True,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433937,home,İstanbulspor,Valmir Veliu,valmir-veliu,V. Veliu,M,180.0,51,M,1014717,EUR,960076800,F,7,7,True,,,,,,,,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433937,home,İstanbulspor,Mahamadou Ba,ba-mahamadou,M. Ba,M,175.0,115,M,994029,EUR,937872000,M,12,12,True,,,,,,,,,,,,,,,,0,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433937,home,İstanbulspor,Sindrit Guri,sindrit-guri,S. Guri,F,190.0,23,M,184389,EUR,751334400,F,61,61,True,,,,,,,,,,,,,,,,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433937,away,Ümraniyespor,Berke Özer,berke-ozer,B. Özer,G,191.0,3020,M,847494,EUR,959212800,G,35,35,False,42.0,32.0,22.0,13.0,22.0,25.0,10.0,17.0,11.0,5.0,8.0,90.0,58.0,7.1,11.0,0,,,1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
10433937,away,Ümraniyespor,Strahil Popov,strahil-popov,S. Popov,D,185.0,50,M,52001,EUR,652060800,D,90,90,False,31.0,25.0,4.0,1.0,18.0,21.0,7.0,12.0,6.0,,,90.0,53.0,6.2,10.0,0,,,,2.0,2.0,3.0,5.0,,,,,,2.0,3.0,3.0,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,
10433937,away,Ümraniyespor,Mustafa Eser,eser-mustafa,M. Eser,D,185.0,9,M,1033248,EUR,999043200,D,4,4,False,43.0,38.0,7.0,5.0,28.0,30.0,10.0,13.0,2.0,,,90.0,59.0,6.9,7.0,0,,,4,,1.0,3.0,3.0,,1.0,1.0,,,4.0,1.0,1.0,,,1.0,1.0,1.0,,,5.0,,2.0,1.0,,,True,,,,,
10433937,away,Ümraniyespor,Yusuf Saitoğlu,yusuf-saitoglu,Y. Saitoğlu,D,183.0,5,M,1431472,EUR,1041379200,D,70,70,False,37.0,29.0,7.0,3.0,24.0,27.0,5.0,10.0,5.0,,,85.0,49.0,6.5,8.0,0,,,97,,1.0,2.0,4.0,,,,,,7.0,1.0,1.0,2.0,,,1.0,,,,1.0,,2.0,,,,,,,,,
10433937,away,Ümraniyespor,Ermir Lenjani,ermir-lenjani,E. Lenjani,D,175.0,85,M,50231,EUR,618278400,D,3,3,False,20.0,11.0,5.0,,7.0,12.0,5.0,13.0,6.0,,,86.0,35.0,6.3,14.0,0,,,33,5.0,2.0,2.0,4.0,1.0,,,,,1.0,,,2.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,
10433937,away,Ümraniyespor,Batuhan Arici,batuhan-arici,B. Arici,D,173.0,13,M,1498794,EUR,1043020800,D,83,83,False,28.0,24.0,3.0,2.0,16.0,18.0,8.0,11.0,5.0,,,90.0,52.0,6.7,8.0,1,Batuhan Arici,,16,1.0,,2.0,7.0,1.0,1.0,1.0,1.0,,3.0,6.0,3.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,
10433937,away,Ümraniyespor,Yunus Emre Mertoğlu,yunus-emre-mertoglu,Y. E. Mertoğlu,M,185.0,3,M,1033249,EUR,987724800,M,6,6,False,21.0,15.0,1.0,1.0,11.0,14.0,4.0,7.0,4.0,,,45.0,31.0,6.4,7.0,0,,,15,,,5.0,1.0,,1.0,,,,2.0,,,1.0,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,
10433937,away,Ümraniyespor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,174.0,32,M,881966,EUR,920851200,M,2,2,False,23.0,22.0,1.0,,12.0,12.0,10.0,11.0,5.0,,,90.0,33.0,6.2,4.0,0,,,27,,,4.0,5.0,2.0,2.0,1.0,,,,1.0,1.0,3.0,,,,,,,1.0,,1.0,,,,,,,,,
10433937,away,Ümraniyespor,Fatih Yiğit Şanlıtürk,fatih-yigit-sanliturk,F. Y. Şanlıtürk,M,176.0,33,M,1091864,EUR,1041379200,M,23,23,False,44.0,33.0,4.0,3.0,20.0,21.0,14.0,25.0,8.0,,,90.0,54.0,6.0,17.0,0,,,10,2.0,,5.0,1.0,1.0,,,,,,1.0,,,,,,3.0,,,,1.0,2.0,4.0,,,,,,,,
10433937,away,Ümraniyespor,Onur Ayık,onur-ayik,O. Ayık,F,183.0,5,M,67140,EUR,633484800,F,11,11,False,13.0,13.0,2.0,2.0,7.0,7.0,6.0,7.0,2.0,,,71.0,20.0,6.5,3.0,1,,,,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,
10433937,away,Ümraniyespor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,191.0,738,M,284767,EUR,741225600,F,18,18,False,22.0,18.0,1.0,1.0,12.0,13.0,6.0,9.0,1.0,,,90.0,35.0,6.8,9.0,1,,,18,,1.0,3.0,7.0,1.0,2.0,1.0,,,,2.0,2.0,3.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,
10433937,away,Ümraniyespor,Dogukan Saral,saral-dogukan,D. Saral,M,185.0,2,M,1494571,EUR,1043971200,M,53,53,True,7.0,5.0,,,3.0,4.0,2.0,3.0,,,,40.0,9.0,6.2,4.0,0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
10433937,away,Ümraniyespor,Beren Kucukbasarik,kucukbasarik-beren,B. Küçükbasarik,M,172.0,3,M,1498795,EUR,1117152000,M,26,26,True,1.0,1.0,,,,,1.0,1.0,,,,19.0,3.0,6.4,1.0,0,Beren Küçükbasarik,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
10433937,away,Ümraniyespor,Deniz Tabak,tabak-deniz,D. Tabak,D,,0,M,1499910,EUR,1073260800,M,54,54,True,3.0,2.0,1.0,,2.0,2.0,,1.0,1.0,,,13.0,5.0,7.0,1.0,0,,,54,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0
10433937,away,Ümraniyespor,Gunes Guventurk,guventurk-gunes,G. Guventurk,F,192.0,6,M,1499909,EUR,1121644800,F,25,25,True,1.0,,,,,,,1.0,,,,12.0,1.0,6.2,1.0,0,,,19,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
10433937,away,Ümraniyespor,Osman Bugra Erdogan,erdogan-osman-bugra,O. B. Erdogan,F,,3,M,1494569,EUR,1089936000,F,78,78,True,1.0,1.0,,,,,1.0,1.0,1.0,,,13.0,4.0,6.7,,0,,,78,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
10433937,away,Ümraniyespor,Anil Demir,anil-demir,A. Demir,G,190.0,8,M,830443,EUR,847065600,G,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433937,away,Ümraniyespor,Onur Yıldırım,yildirim-onur,O. Yildirim,G,189.0,3,M,1490709,EUR,1140998400,G,99,99,True,,,,,,,,,,,,,,,,0,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433937,away,Ümraniyespor,Yusuf Yardimci,yardimci-yusuf,Y. Yardimci,M,181.0,2,M,1499912,EUR,1109635200,M,49,49,True,,,,,,,,,,,,,,,,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
