match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,captain,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_wonContest,stat_totalOffside,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss
14429565,home,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600,G,52,52,False,32.0,25.0,13.0,6.0,0.0,22.0,25.0,3.0,7.0,1.0,15.0,2.0,3.0,1.0,1.0,5.0,90.0,54.0,8.3,8.0,0.00145655,0.9373,1.0,0,1.687,0.07,0.01,0.39,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429565,home,Al-Fayha,Rayan Enad,rayan-enad,R. Enad,M,77,170.0,21,M,1549104,EUR,977702400,D,77,77,False,14.0,9.0,2.0,,0.0,5.0,8.0,4.0,6.0,1.0,2.0,,,,,,81.0,26.0,6.5,9.0,0.151262,,1.0,1,,0.31,0.05,-0.15,,Rayan Enad,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0273,-0.12,,,,,,,,,,,,,,,,,,,,,,,
14429565,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,26.0,20.0,8.0,4.0,0.0,13.0,14.0,7.0,12.0,7.0,5.0,,,,,,89.0,35.0,6.5,7.0,0.0049205,,,0,,0.06,0.11,-0.06,,,,,1.0,1.0,3.0,1.0,,1.0,,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14429565,home,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000,D,5,5,False,22.0,19.0,3.0,1.0,0.0,14.0,16.0,5.0,6.0,11.0,,,,,,,90.0,37.0,7.7,3.0,0.284556,,1.0,0,,0.38,0.03,0.62,,,,,,3.0,1.0,4.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14429565,home,Al-Fayha,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192.0,345,M,836279,EUR,734745600,D,17,17,False,26.0,24.0,6.0,4.0,0.0,16.0,17.0,8.0,9.0,9.0,2.0,,,,,,90.0,38.0,6.4,3.0,0.00196326,,,0,,0.1,0.05,-0.1,,,,,2.0,,4.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14429565,home,Al-Fayha,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,18,18,False,25.0,17.0,6.0,2.0,0.0,9.0,12.0,8.0,13.0,2.0,9.0,,,,,,90.0,51.0,6.9,12.0,0.104059,,2.0,0,,0.08,0.11,0.0,,,4.0,1.0,1.0,,3.0,5.0,,,,1.0,,,,1.0,1.0,,4.0,3.0,1.0,,,,,,,,,,,,,,,,
14429565,home,Al-Fayha,Jason,jason,Jason,M,23,179.0,257,M,330677,EUR,773452800,M,23,23,False,16.0,10.0,3.0,,1.0,5.0,6.0,5.0,10.0,,2.0,,,,,,89.0,30.0,6.4,11.0,0.155645,,1.0,2,,0.01,0.25,-0.25,,,5.0,2.0,1.0,1.0,7.0,5.0,2.0,1.0,1.0,1.0,0.0732,-0.38,,4.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14429565,home,Al-Fayha,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,31.0,22.0,6.0,4.0,0.0,12.0,17.0,10.0,14.0,2.0,3.0,,,,,,90.0,40.0,6.7,11.0,0.0122656,,,0,,0.03,0.11,-0.02,,,,,1.0,1.0,2.0,3.0,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
14429565,home,Al-Fayha,Yassine Benzia,yassine-benzia,Y. Benzia,M,8,181.0,9531,M,155718,EUR,778982400,M,8,8,False,43.0,38.0,6.0,4.0,0.0,24.0,25.0,14.0,18.0,3.0,6.0,,,,,,90.0,64.0,7.5,6.0,0.0131276,,,1,,0.1,0.2,-0.03,,,,,,1.0,3.0,12.0,,1.0,,2.0,0.0739,-0.24,,1.0,1.0,1.0,5.0,3.0,5.0,1.0,,,benzia9,1.0,1.0,0.0385,,,,,,,,,
14429565,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,M,10,10,False,9.0,8.0,,,0.0,1.0,2.0,7.0,7.0,,1.0,,,,,,90.0,31.0,7.4,13.0,0.0198879,,1.0,3,,0.04,0.45,-0.12,,,3.0,,2.0,,8.0,2.0,1.0,,4.0,1.0,0.1855,0.49,,1.0,4.0,,,,1.0,1.0,,,fashionjr10,1.0,,0.6024,1.0,1.0,1.0,,,,,,
