match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,rescinded,player_id,player_name,length,reason,from,confirmed
12513658,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12513658,,,,,90,7.0,,1,,,substitution,123961487.0,False,True,regular,,,,,,,,
12513658,,,,,90,4.0,,1,,,card,123430144.0,,True,yellow,Eduardo Quaresma,False,989841.0,Eduardo Quaresma,,,,
12513658,,2.0,1.0,,90,3.0,,1,,,goal,313465283.0,,True,regular,,,989841.0,Eduardo Quaresma,,,,
12513658,,,,,90,,,1,,,substitution,123961474.0,False,False,regular,,,,,,,,
12513658,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,5.0,,,
12513658,,,,,83,,,8,,,substitution,123961455.0,False,True,regular,,,,,,,,
12513658,,1.0,1.0,,81,,,10,,,goal,313464941.0,,True,regular,,,929193.0,Maximiliano Araújo,,,,
12513658,,,,,76,,,15,,,substitution,123961414.0,False,False,regular,,,,,,,,
12513658,,,,,67,,,24,,,card,123430083.0,,False,yellow,Andrew,False,947893.0,Andrew,,Time wasting,,
12513658,,,,,66,,,25,,,substitution,123961387.0,True,False,injury,,,,,,,,
12513658,,,,,66,,,25,,,substitution,123961388.0,False,False,regular,,,,,,,,
12513658,,,,,66,,,25,,,substitution,123961393.0,False,False,regular,,,,,,,,
12513658,,,,,64,,,27,,,substitution,123961378.0,False,True,regular,,,,,,,,
12513658,,,,,64,,,27,,,substitution,123961377.0,False,True,regular,,,,,,,,
12513658,,,,,64,,,27,,,substitution,123961376.0,False,True,regular,,,,,,,,
12513658,,,,,51,,,40,,,card,123429848.0,,False,yellow,Marvin Elimbi,False,1114164.0,Marvin Elimbi,,Foul,,
12513658,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12513658,,,,,45,1.0,,1,,,card,123429656.0,,False,yellow,Pablo Felipe,False,1101174.0,Pablo Felipe,,,,
12513658,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,4.0,,,
12513658,,,,,44,,,2,,,card,123429644.0,,True,yellow,Maximiliano Araújo,False,929193.0,Maximiliano Araújo,,Foul,,
12513658,,0.0,1.0,,26,,,20,,,goal,313461590.0,,False,penalty,,,934498.0,Félix Correia,,,penalty,
12513658,,,,,25,,,21,,,card,123429524.0,,True,yellow,Jeremiah St. Juste,False,787640.0,Jeremiah St. Juste,,Foul,,
12513658,,,,,23,,,23,,,varDecision,33553.0,,False,penaltyNotAwarded,,,1004444.0,Jonathan Mutombo,,,,False
