match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_keyPass,stat_dispossessed,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_penaltyWon,stat_blockedScoringAttempt,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded
11407336,home,Frosinone,Giorgi Kvernadze,kvernadze-giorgi,G. Kvernadze,F,17,183,783,M,1140001,EUR,1044576000,F,17,17,True,7.0,7.0,,,4.0,4.0,3.0,3.0,,,,,23.0,15.0,6.1,5.0,0.0,0.0,0.00060807,0,,Giorgi Kvernadze,,,5.0,,,2.0,,,,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
11407336,home,Frosinone,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,4,4,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,,,,15.0,6.0,6.2,4.0,0.0,0.0,8.114e-05,0,,,,,2.0,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
11407336,home,Frosinone,Luigi Canotto,luigi-canotto,L. Canotto,F,10,178,61,M,348088,EUR,769305600,F,19,19,True,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,,,15.0,7.0,6.5,3.0,0.0,0.0,0.00032624,0,,,,,2.0,2.0,,1.0,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,
11407336,home,Frosinone,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,45,45,True,12.0,12.0,,,8.0,8.0,4.0,4.0,,,,,10.0,12.0,6.5,,0.0,0.0,0.00045095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,home,Frosinone,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191,126,M,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,home,Frosinone,Lorenzo Palmisani,lorenzo-palmisani,L. Palmisani,G,22,185,132,M,1134623,EUR,1086998400,G,37,37,True,,,,,,,,,,,,,,,,,,0.0,,0,,Lorenzo Palmisani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,home,Frosinone,Daniel Macej,macej-daniel,D. Macej,D,,194,13,M,1397365,EUR,1083196800,D,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,Daniel Macej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,home,Frosinone,Matjaz Kamensek Pahic,matjaz-kamensek-pahic,M. K. Pahic,D,,189,16,M,1397373,EUR,1088899200,D,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,Matjaz Kamensek Pahic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,home,Frosinone,Przemysław Szymiński,przemyslaw-szyminski,P. Szymiński,D,6,186,227,M,338099,EUR,772416000,D,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,Przemysław,Szymiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,home,Frosinone,Luca Garritano,luca-garritano,L. Garritano,M,10,172,67,M,280087,EUR,760924800,M,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,home,Frosinone,Hamza Haoudi,hamza-haoudi,H. Haoudi,M,15,176,52,M,994971,EUR,984096000,M,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,home,Frosinone,Soufiane Bidaoui,soufiane-bidaoui,S. Bidaoui,F,,180,95,M,71285,EUR,640569600,F,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,24.0,19.0,9.0,4.0,17.0,18.0,2.0,6.0,3.0,,,,90.0,26.0,6.6,5.0,0.0,0.0,0.00049652,0,-0.0165,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
11407336,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,43.0,40.0,1.0,1.0,18.0,18.0,23.0,31.0,1.0,,,,90.0,61.0,8.2,10.0,0.0349,0.0,0.379003,1,,,,,3.0,3.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,,6.0,1.0,5.0,,True,1.0,,,,,,,1.0,,,,,dilorenzo22,2.0,1.0,
11407336,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,77.0,70.0,9.0,4.0,44.0,46.0,26.0,31.0,6.0,,,,90.0,84.0,7.0,8.0,0.0,0.0,0.00862161,0,,,,1.0,1.0,3.0,,,3.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,False,60.0,55.0,7.0,4.0,40.0,41.0,15.0,19.0,7.0,,,,90.0,68.0,6.9,5.0,0.0,0.0,0.00464388,0,,,,2.0,2.0,6.0,,,,,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,False,28.0,22.0,,,13.0,14.0,9.0,15.0,6.0,,,,76.0,42.0,6.8,7.0,0.0,0.0,0.00387492,0,,,,3.0,4.0,8.0,,1.0,1.0,,,4.0,2.0,,,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
11407336,away,Napoli,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,24,24,False,9.0,9.0,1.0,1.0,3.0,3.0,6.0,6.0,2.0,,,,45.0,18.0,6.5,4.0,0.0,0.0,0.0198173,0,,,,,4.0,4.0,,1.0,,,,2.0,1.0,3.0,1.0,3.0,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0
11407336,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,60.0,59.0,,,28.0,29.0,31.0,31.0,10.0,,,,89.0,68.0,6.8,3.0,0.0358,0.0904,0.0239979,2,,,,,2.0,2.0,,1.0,,,1.0,,,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,StanLobotka,,,
11407336,away,Napoli,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,138605,EUR,769392000,M,20,20,False,40.0,33.0,3.0,1.0,8.0,10.0,28.0,37.0,2.0,,,,90.0,59.0,7.3,16.0,0.1398,0.0,0.25612,3,,,,,2.0,1.0,,2.0,,1.0,,,,2.0,1.0,,,7.0,3.0,5.0,,,,,,,2.0,,,1.0,,,,,zielu_94,,,
11407336,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,False,32.0,29.0,3.0,2.0,7.0,8.0,22.0,26.0,5.0,,,,77.0,41.0,7.4,7.0,0.2118,0.2959,0.151225,2,,,,,3.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,
11407336,away,Napoli,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186,227771,M,822471,EUR,914889600,F,9,9,False,4.0,4.0,,,3.0,3.0,1.0,1.0,1.0,,,,81.0,18.0,8.5,6.0,0.7789,1.0495,0.00036962,5,,,,2.0,5.0,4.0,,,,,,1.0,1.0,4.0,1.0,4.0,1.0,,,1.0,,,,2.0,2.0,1.0,1.0,,,2.0,,,,,Osimhen9,,,
11407336,away,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,False,33.0,24.0,7.0,5.0,5.0,5.0,19.0,29.0,1.0,,,,90.0,44.0,7.3,10.0,0.1903,0.4685,0.0320336,4,,,,,2.0,3.0,1.0,,1.0,,,2.0,1.0,,1.0,1.0,,1.0,,2.0,,,,2.0,,,,,,2.0,,,,,giacomo.raspadori,,,
11407336,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,True,41.0,38.0,2.0,1.0,13.0,13.0,25.0,28.0,7.0,,,,45.0,49.0,7.1,4.0,0.0,0.0,0.0281059,0,,,,,1.0,5.0,1.0,1.0,,,,1.0,1.0,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,anguiss_29,,,
11407336,away,Napoli,Mário Rui,mario-rui,M. Rui,D,,168,1034,M,99546,EUR,675302400,D,6,6,True,11.0,9.0,1.0,1.0,5.0,6.0,4.0,6.0,,,,,14.0,15.0,6.8,3.0,0.0,0.0,0.0020709,0,,,,,1.0,2.0,,,,,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,7,7,True,7.0,6.0,,,3.0,4.0,3.0,3.0,3.0,,,,13.0,12.0,6.7,3.0,0.0,0.0,0.00235398,0,,,,,2.0,3.0,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,,,9.0,6.0,7.1,1.0,0.1136,0.2573,0.0182817,2,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,simeonegiovanni,,,
11407336,away,Napoli,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,True,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194,1254,M,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Natan,natan,Natan,D,4,188,3251,M,1015287,EUR,981417600,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,D,59,59,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Karim Zedadka,karim-zedadka,K. Zedadka,M,7,182,578,M,954036,EUR,960508800,M,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Lorenzo Russo,russo-lorenzo,L. Russo,M,24,182,137,M,1397174,EUR,1113868800,M,38,38,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407336,away,Napoli,Hirving Lozano,hirving-lozano,H. Lozano,F,11,175,6583,M,385320,EUR,807062400,F,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hirvinglozano,,,
