match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_jerseyNumber,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_ownGoals,stat_aerialWon,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_clearanceOffLine,stat_goodHighClaim,stat_hitWoodwork,player_sofascoreId,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10382293,home,SC Cambuur,Mimoun Mahi,Mimoun,Mahi,mimoun-mahi,M. Mahi,F,181.0,195,M,252253,EUR,763516800,F,25,25,False,17.0,12.0,1.0,1.0,3.0,5.0,11.0,16.0,2.0,1.0,,,,,65.0,41.0,6.8,16.0,1,4.0,1.0,9.0,5.0,1.0,4.0,,,1.0,1.0,2.0,,1.0,2.0,,6.0,4.0,1.0,,,,,1.0,2.0,,,,,,,,,
10382293,home,SC Cambuur,Sekou Sylla,,,sekou-sylla,S. Sylla,D,180.0,1147,M,948720,EUR,915840000,D,27,27,True,15.0,10.0,3.0,1.0,7.0,8.0,3.0,8.0,,6.0,,,,,36.0,24.0,6.7,8.0,0,1.0,,,2.0,,,,,1.0,,,1.0,,,18,,,1.0,,,,,,,,,,,,,,,
10382293,home,SC Cambuur,Remco Balk,,,remco-balk,R. Balk,F,176.0,183,M,1023004,EUR,983491200,F,30,30,True,14.0,12.0,,,3.0,3.0,9.0,11.0,,4.0,,,,,25.0,19.0,6.7,4.0,0,,2.0,3.0,1.0,,1.0,,,,,1.0,1.0,1.0,,7,,,,,,,,,,,,,,,,,,
10382293,home,SC Cambuur,Doke Schmidt,Doke,Schmidt,doke-schmidt,D. Schmidt,D,177.0,10,M,163571,EUR,702604800,D,5,5,True,10.0,8.0,,,4.0,5.0,4.0,5.0,1.0,,,,,,14.0,15.0,7.3,3.0,0,,1.0,1.0,,,,,,,,,,,,15,,,1.0,,,,,,,,1.0,,,,,,,
10382293,home,SC Cambuur,Michael Breij,,,michael-breij,M. Breij,M,181.0,83,M,915171,EUR,853286400,M,14,14,True,5.0,5.0,,,,,5.0,5.0,,1.0,,,,,14.0,8.0,6.5,1.0,0,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,14,1.0,,,,,,,,,,,,,,,,,
10382293,home,SC Cambuur,Roberts Uldriķis,,,roberts-uldrikis,R. Uldriķis,F,198.0,415,M,883327,EUR,891561600,F,28,28,True,4.0,1.0,,,,,1.0,4.0,,,,,,,14.0,6.0,6.3,5.0,0,,1.0,2.0,,,1.0,,,,,1.0,,,,28,,,,,,,,,,1.0,,,,,,,,
10382293,home,SC Cambuur,Bret Minnema,,,bret-minnema,B. Minnema,G,192.0,13,M,981601,EUR,1010275200,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382293,home,SC Cambuur,Thijmen Renkel,Thijmen Renkel,,thijmen-renkel,T. Renkel,G,,1,M,1190936,EUR,1064534400,G,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,
10382293,home,SC Cambuur,Leon Bergsma,,,leon-bergsma,L. Bergsma,D,185.0,33,M,795134,EUR,854150400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,
10382293,home,SC Cambuur,Marco Tol,,,marco-tol,M. Tol,D,188.0,40,M,860162,EUR,893462400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
10382293,home,SC Cambuur,Mitchell Paulissen,,,mitchell-paulissen,M. Paulissen,M,183.0,32,M,192290,EUR,735350400,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,
10382293,home,SC Cambuur,David Sambissa,,,david-sambissa,D. Sambissa,M,177.0,220,M,280459,EUR,821318400,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,
10382293,home,SC Cambuur,Milan Smit,Milan Smit,,milan-smit,M. Smit,F,191.0,546,M,1199214,EUR,1045094400,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,
10382293,away,Feyenoord,Justin Bijlow,,,bijlow-justin,J. Bijlow,G,190.0,1386,M,556696,EUR,885427200,G,1,1,False,39.0,32.0,15.0,8.0,26.0,26.0,6.0,13.0,,4.0,,1.0,,,90.0,43.0,7.1,7.0,0,,,,,,,,,,,,,,,16,,,,,,,,,,,,1.0,,,,,,
10382293,away,Feyenoord,Lutsharel Geertruida,,,lutsharel-geertruida,L. Geertruida,D,185.0,2489,M,856739,EUR,963878400,D,4,4,False,45.0,40.0,,,16.0,16.0,25.0,31.0,2.0,3.0,,,,,72.0,62.0,7.5,7.0,2,2.0,,1.0,3.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,3.0,6,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,
10382293,away,Feyenoord,Gernot Trauner,,,gernot-trauner,G. Trauner,D,183.0,610,M,121588,EUR,701481600,D,18,18,False,63.0,54.0,6.0,4.0,41.0,45.0,13.0,18.0,5.0,7.0,,,,,90.0,75.0,7.5,9.0,1,,4.0,5.0,3.0,1.0,,,1.0,1.0,1.0,,,,1.0,18,,,2.0,,2.0,1.0,,,,,,,,,,,,
10382293,away,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,188.0,4795,M,807771,EUR,881971200,D,33,33,False,66.0,56.0,7.0,4.0,46.0,52.0,10.0,14.0,5.0,6.0,,,,,90.0,83.0,7.5,13.0,0,,,1.0,5.0,,,,2.0,2.0,1.0,3.0,,1.0,1.0,17,,,1.0,,3.0,,,,,1.0,,,,,,,,
10382293,away,Feyenoord,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,183.0,1253,M,1392044,EUR,1005696000,D,5,5,False,53.0,35.0,8.0,4.0,27.0,31.0,8.0,22.0,1.0,9.0,,,,,90.0,67.0,6.8,21.0,0,,,4.0,7.0,1.0,1.0,,1.0,2.0,1.0,,,2.0,,3,,,,,5.0,,,,,,,,,,,,,
10382293,away,Feyenoord,Sebastian Szymański,,,sebastian-szymanski,S. Szymański,M,174.0,10886,M,847983,EUR,926294400,M,17,17,False,25.0,20.0,2.0,1.0,5.0,8.0,19.0,23.0,,3.0,,,,,90.0,48.0,8.0,14.0,4,6.0,,4.0,5.0,,2.0,2.0,,3.0,2.0,4.0,1.0,1.0,4.0,17,2.0,1.0,,,,,,2.0,4.0,,,,,szymanski_11,1.0,,,
10382293,away,Feyenoord,Mats Wieffer,,,mats-wieffer,M. Wieffer,M,188.0,2174,M,959628,EUR,942710400,M,20,20,False,56.0,48.0,,,24.0,26.0,24.0,32.0,,15.0,,,,,80.0,71.0,7.1,13.0,2,2.0,4.0,11.0,8.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,27,1.0,1.0,1.0,,4.0,,,1.0,,,,,,,,,,
10382293,away,Feyenoord,Orkun Kökçü,,,orkun-kokcu,O. Kökçü,M,175.0,13499,M,907461,EUR,978048000,M,10,10,False,76.0,67.0,7.0,5.0,28.0,31.0,42.0,49.0,1.0,9.0,,,,,90.0,96.0,7.2,15.0,3,4.0,1.0,4.0,2.0,1.0,2.0,1.0,,2.0,,3.0,,,2.0,10,,,,,,,True,2.0,3.0,,,,,orkunkokcu,,,,
10382293,away,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,168.0,12525,M,981815,EUR,962150400,F,14,14,False,25.0,18.0,1.0,1.0,8.0,9.0,14.0,26.0,2.0,2.0,,,,,73.0,50.0,8.0,20.0,3,10.0,1.0,5.0,10.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,4.0,14,3.0,1.0,,,8.0,2.0,,,4.0,,,,1.0,,,1.0,1.0,
10382293,away,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,182.0,32499,M,892141,EUR,987552000,F,29,29,False,12.0,10.0,,,3.0,3.0,7.0,9.0,,2.0,,,,,80.0,21.0,7.7,5.0,5,,1.0,5.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,1.0,7,1.0,,,,,4.0,,,,,,,1.0,sant.gimenez,1.0,,1.0,
10382293,away,Feyenoord,Oussama Idrissi,,,oussama-idrissi,O. Idrissi,M,175.0,2812,M,823963,EUR,825292800,F,26,26,False,33.0,25.0,4.0,3.0,9.0,11.0,16.0,22.0,,5.0,,,,,72.0,43.0,6.5,11.0,2,,,6.0,5.0,3.0,3.0,1.0,,1.0,,,1.0,,3.0,11,2.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,,2.0
10382293,away,Feyenoord,Marcus Pedersen,,,marcus-pedersen,M. Pedersen,D,178.0,655,M,934409,EUR,963705600,D,2,2,True,4.0,4.0,,,,,5.0,5.0,,,,,,,18.0,7.0,6.6,1.0,0,1.0,,1.0,,,,,,,,,,1.0,,16,,,,,,,,,1.0,,,,,,,,,
10382293,away,Feyenoord,Javairô Dilrosun,,,javairo-dilrosun,J. Dilrosun,F,175.0,728,M,803028,EUR,898473600,F,11,11,True,2.0,1.0,,,1.0,1.0,,2.0,,1.0,,,,,18.0,6.0,6.8,2.0,0,1.0,,,4.0,,,,,1.0,,,1.0,,,24,1.0,1.0,,,1.0,,,,,,,,,,,,,
10382293,away,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,180.0,3825,M,331837,EUR,745027200,F,7,7,True,9.0,5.0,1.0,,1.0,2.0,4.0,8.0,,,,,,,17.0,13.0,6.8,5.0,2,1.0,1.0,1.0,2.0,,,1.0,,,,,,,1.0,27,,,,,2.0,,,1.0,,,,,,alirezajb,,,,
10382293,away,Feyenoord,Antoni Milambo,Antoni,Milambo,antoni-milambo,A. Milambo,M,179.0,1574,M,1126692,EUR,1112486400,M,48,48,True,8.0,8.0,,,2.0,2.0,6.0,6.0,,,,,,,10.0,12.0,6.5,2.0,0,,,1.0,1.0,,,,,1.0,,1.0,,,,17,1.0,,,,,,,,,,,,,,,,,
10382293,away,Feyenoord,Danilo,,,danilo,Danilo,F,174.0,1240,M,940647,EUR,923443200,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,,,,10.0,2.0,6.5,,1,,,,,,,,,,,,,,,9,,,,,,,,1.0,,,,,,,,,,
10382293,away,Feyenoord,Ofir Marciano,,,ofir-marciano,O. Marciano,G,185.0,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
10382293,away,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,186.0,588,M,253875,EUR,817948800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,
10382293,away,Feyenoord,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,185.0,416,M,961678,EUR,1013990400,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,
10382293,away,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,176.0,2887,M,883745,EUR,943056000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,
10382293,away,Feyenoord,Jacob Rasmussen,,,jacob-rasmussen,J. Rasmussen,D,190.0,358,M,842176,EUR,864777600,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,
10382293,away,Feyenoord,Ezequiel Bullaude,,,ezequiel-bullaude,E. Bullaude,M,184.0,548,M,960077,EUR,972518400,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,
10382293,away,Feyenoord,Mohamed Taabouni,,,taabouni-mohamed,M. Taabouni,M,178.0,234,M,947046,EUR,1017360000,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,
