match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_keyPass,stat_accurateCross,stat_unsuccessfulTouch,stat_dispossessed,stat_wasFouled,stat_shotOffTarget,stat_totalOffside,stat_wonTackle,stat_goalAssist,captain,stat_bigChanceCreated,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
11724995,home,Al-Nassr,Nawaf Al-Aqidi,,,nawaf-al-aqidi,N. Al-Aqidi,G,1,188,1512,M,1014518,EUR,957916800,G,44,44,False,30.0,27.0,7.0,4.0,27.0,29.0,1.0,1.0,6.0,1.0,2.0,90.0,38.0,7.2,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11724995,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,867179,EUR,840153600,D,17,17,False,26.0,24.0,,,11.0,13.0,14.0,,2.0,,,45.0,30.0,6.7,3.0,1,13.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11724995,home,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185,1135,M,881831,EUR,853286400,D,5,5,False,76.0,71.0,5.0,2.0,49.0,51.0,25.0,3.0,3.0,,,90.0,84.0,7.2,5.0,0,22.0,,,1.0,,,,2.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11724995,home,Al-Nassr,Aymeric Laporte,,,aymeric-laporte,A. Laporte,D,14,191,10350,M,149734,EUR,769996800,D,27,27,False,95.0,88.0,10.0,6.0,45.0,48.0,47.0,4.0,9.0,,,90.0,101.0,8.0,7.0,1,43.0,,,,,,,1.0,3.0,,,1.0,,laporte27,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
11724995,home,Al-Nassr,Alex Telles,,,alex-telles,A. Telles,D,13,181,7625,M,312110,EUR,724377600,D,15,15,False,69.0,68.0,1.0,1.0,30.0,30.0,41.0,1.0,5.0,,,90.0,86.0,7.4,4.0,1,39.0,2.0,,,1.0,,1.0,1.0,2.0,,,1.0,,alextelles13,,,,2.0,1.0,1.0,,,,,,,,,,,,
11724995,home,Al-Nassr,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181,13081,M,108800,EUR,721872000,M,77,77,False,127.0,117.0,10.0,8.0,58.0,58.0,72.0,1.0,7.0,,,90.0,138.0,7.2,17.0,0,59.0,3.0,,1.0,,,,1.0,4.0,1.0,,,,marcelo_brozovic,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,
11724995,home,Al-Nassr,Seko Fofana,,,seko-fofana,S. Fofana,M,42,184,12170,M,191188,EUR,799804800,M,6,6,False,87.0,84.0,1.0,1.0,37.0,37.0,52.0,,6.0,,,74.0,95.0,7.1,7.0,1,47.0,2.0,,1.0,,,,,2.0,1.0,,,,sekofofana,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,
11724995,home,Al-Nassr,Sadio Mané,,,sadio-mane,S. Mané,M,10,175,169227,M,217704,EUR,702864000,M,10,10,False,30.0,23.0,,,3.0,4.0,28.0,,1.0,,,85.0,48.0,6.0,20.0,0,20.0,2.0,,2.0,4.0,1.0,,,9.0,2.0,,,,SadioMané,,,2.0,,,3.0,3.0,1.0,,5.0,,,,,,,,
11724995,home,Al-Nassr,Otávio,,,otavio,Otávio,M,25,171,6951,M,244801,EUR,792288000,M,25,25,False,97.0,91.0,5.0,4.0,36.0,36.0,61.0,,2.0,,,90.0,109.0,7.7,9.0,0,55.0,,,5.0,2.0,2.0,,,4.0,1.0,,,1.0,otavio,,,2.0,1.0,,,1.0,2.0,,,1.0,,,,,,,
11724995,home,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164,2201,M,1014447,EUR,859766400,M,29,29,False,49.0,46.0,,,15.0,15.0,35.0,,4.0,,,86.0,62.0,6.8,12.0,0,31.0,1.0,,3.0,3.0,1.0,,,6.0,,,,,,,,2.0,1.0,,3.0,2.0,2.0,,,,1.0,,,,,,
11724995,home,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187,2307715,M,750,EUR,476409600,F,7,7,False,31.0,29.0,,,7.0,8.0,26.0,,1.0,,,90.0,45.0,8.6,8.0,4,23.0,3.0,,3.0,1.0,,1.0,1.0,3.0,,,,1.0,CR7,3.0,1.0,1.0,1.0,1.0,2.0,,2.0,,2.0,1.0,1.0,True,1.0,,,,
11724995,home,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183,1000,M,925947,EUR,857433600,M,19,19,True,37.0,36.0,1.0,,21.0,22.0,15.0,2.0,3.0,,,45.0,45.0,7.1,2.0,0,15.0,,1.0,5.0,1.0,1.0,,,1.0,,,1.0,2.0,,,,1.0,,,1.0,,1.0,,,2.0,,,,,,,
11724995,home,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165,600,M,538320,EUR,768960000,M,8,8,True,15.0,14.0,,,9.0,10.0,5.0,,,,,16.0,18.0,6.6,2.0,0,5.0,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
11724995,home,Al-Nassr,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171,713,M,976538,EUR,973641600,F,11,11,True,2.0,2.0,,,1.0,1.0,2.0,,,,,9.0,5.0,6.6,2.0,0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
11724995,home,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168,1412,M,1130539,EUR,989798400,M,23,23,True,8.0,8.0,,,5.0,5.0,3.0,,1.0,,,8.0,10.0,6.6,1.0,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11724995,home,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11724995,home,Al-Nassr,Abdullah Madu,,,abdullah-madu,A. Madu,D,3,186,189,M,794347,EUR,742694400,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
