match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_fouls,stat_wasFouled,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,player_firstName,player_lastName,stat_outfielderBlock,captain,stat_accurateCross,stat_hitWoodwork,stat_dispossessed,stat_bigChanceCreated,stat_goalAssist,stat_totalOffside,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
10411678,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,38.0,25.0,19.0,7.0,24.0,30.0,1.0,8.0,10.0,90.0,44.0,6.9,13.0,0.0,0.0,0.00158722,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411678,home,Milan,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,20,20,False,69.0,58.0,7.0,4.0,32.0,38.0,26.0,32.0,14.0,90.0,78.0,7.3,13.0,0.0,0.0,0.0420283,0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411678,home,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,False,38.0,34.0,6.0,5.0,30.0,34.0,4.0,4.0,6.0,90.0,48.0,7.4,4.0,0.0,0.0,0.00157701,0,,2.0,5.0,,5.0,,4.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411678,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,35.0,28.0,4.0,2.0,23.0,25.0,5.0,10.0,3.0,90.0,47.0,7.2,8.0,0.0,0.0,0.00451715,0,,2.0,6.0,1.0,1.0,2.0,3.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411678,home,Milan,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,,888219,EUR,674092800,M,30,30,False,37.0,30.0,4.0,2.0,9.0,10.0,21.0,28.0,10.0,89.0,68.0,7.2,13.0,0.6457,0.1196,0.0209505,4,1.0,6.0,6.0,2.0,4.0,1.0,3.0,3.0,2.0,,3.0,,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
10411678,home,Milan,Rade Krunić,rade-krunic,R. Krunić,M,33,184,2486,M,,155449,EUR,749952000,M,33,33,False,58.0,53.0,1.0,1.0,33.0,35.0,20.0,23.0,9.0,90.0,72.0,6.7,7.0,0.0,0.0,0.0194497,0,,7.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10411678,home,Milan,Sandro Tonali,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,49.0,43.0,6.0,3.0,18.0,19.0,25.0,33.0,11.0,90.0,61.0,7.1,10.0,0.0866,0.0,0.0120977,1,3.0,1.0,3.0,,,,2.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,
10411678,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,M,19,19,False,45.0,30.0,5.0,1.0,14.0,21.0,18.0,28.0,8.0,90.0,72.0,7.2,22.0,0.0341,0.0,0.0861181,1,4.0,4.0,5.0,1.0,1.0,1.0,,,3.0,,2.0,1.0,,3.0,2.0,1.0,,1.0,,,,,,,True,2.0,1.0,,,,,,,,
10411678,home,Milan,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,F,10,10,False,29.0,27.0,,,7.0,7.0,20.0,22.0,1.0,74.0,46.0,7.0,12.0,0.0588,0.0,0.145794,1,,6.0,4.0,,,,2.0,1.0,6.0,3.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,3.0,1.0,,,,,,
10411678,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,F,17,17,False,37.0,30.0,5.0,5.0,10.0,11.0,21.0,30.0,3.0,88.0,61.0,8.5,18.0,0.1885,0.071,0.567462,3,4.0,6.0,8.0,,,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,7.0,4.0,,2.0,1.0,,,,,,,1.0,,1.0,3.0,1.0,,,,,
10411678,home,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,OGiroud,39070,EUR,528422400,F,9,9,False,31.0,22.0,,,11.0,11.0,11.0,20.0,,74.0,46.0,6.3,14.0,0.7414,0.1886,0.0120571,3,,9.0,5.0,,2.0,,1.0,1.0,3.0,3.0,4.0,3.0,3.0,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,,1.0,,,,
10411678,home,Milan,Zlatan Ibrahimović,zlatan-ibrahimovic,Z. Ibrahimović,F,,195,34835,,Ibra,2089,EUR,370915200,F,11,11,True,9.0,7.0,,,2.0,2.0,5.0,7.0,2.0,16.0,14.0,6.6,6.0,0.0,0.0,0.00595423,0,,3.0,1.0,,,,,,3.0,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
10411678,home,Milan,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,cdk,960441,EUR,984182400,M,90,90,True,6.0,6.0,,,3.0,3.0,3.0,3.0,1.0,16.0,13.0,6.4,2.0,0.0,0.0,0.00086588,0,,6.0,2.0,1.0,1.0,,2.0,2.0,,,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,,
10411678,home,Milan,Ante Rebić,ante-rebic,A. Rebić,F,9,185,4196,M,_anterebic,152769,EUR,748569600,F,12,12,True,2.0,2.0,,,,,2.0,2.0,,2.0,3.0,,1.0,0.0,0.0,0.00382898,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411678,home,Milan,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,M,56,56,True,3.0,3.0,1.0,1.0,3.0,3.0,,,1.0,1.0,3.0,,,0.0,0.0,4.719e-05,0,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411678,home,Milan,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,,198,630,M,,44453,EUR,508291200,G,1,1,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411678,home,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411678,home,Milan,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,,788170,EUR,852249600,D,5,5,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411678,home,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,24,189,1458,M,,21535,EUR,606873600,D,24,24,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
