match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_penaltyMiss,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_penaltyConceded
11407356,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187.0,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,21.0,19.0,6.0,4.0,18.0,19.0,1.0,2.0,1.0,5.0,1.0,90.0,28.0,6.7,2.0,0.0,0.0,0.00014054,0,-0.2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407356,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188.0,1364,M,,355486,EUR,863568000,D,3,3,False,87.0,81.0,6.0,2.0,34.0,36.0,47.0,54.0,2.0,1.0,,83.0,109.0,7.0,9.0,0.0481,0.0,0.0408566,1,,True,3.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11407356,home,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188.0,2235,M,,898815,EUR,911260800,D,31,31,False,105.0,102.0,6.0,3.0,53.0,54.0,49.0,51.0,4.0,6.0,,90.0,114.0,7.0,4.0,0.0,0.0,0.0127951,0,,,,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11407356,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185.0,4571,M,,818481,EUR,898819200,D,26,26,False,105.0,100.0,8.0,7.0,51.0,54.0,49.0,51.0,1.0,7.0,,90.0,121.0,7.9,6.0,0.1623,0.0878,0.0206302,3,,,,1.0,2.0,13.0,1.0,,,1.0,,7.0,2.0,1.0,,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11407356,home,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181.0,1305,M,,1092409,EUR,1039996800,D,15,15,False,50.0,42.0,3.0,1.0,18.0,22.0,25.0,31.0,,,,90.0,72.0,7.6,12.0,0.0324,0.0588,0.159985,1,,,3.0,,1.0,2.0,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,
11407356,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182.0,1236,M,,850891,EUR,852508800,M,20,20,False,94.0,92.0,5.0,4.0,38.0,39.0,55.0,56.0,1.0,8.0,,84.0,101.0,7.4,2.0,0.0186,0.0,0.121192,1,,,1.0,1.0,2.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
11407356,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182.0,2495,M,,814882,EUR,889660800,M,6,6,False,54.0,45.0,4.0,3.0,20.0,22.0,25.0,32.0,1.0,5.0,,67.0,67.0,6.9,14.0,0.0,0.0,0.023887,0,,,,,4.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,,1.0,,,,3.0,,,,2.0,,,,,,,,,,,,,,,
11407356,home,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184.0,4721,M,,944327,EUR,972432000,M,11,11,False,34.0,27.0,,,5.0,5.0,23.0,33.0,1.0,,,67.0,52.0,6.9,16.0,0.0316,0.0699,0.144253,1,,,4.0,,5.0,3.0,1.0,6.0,2.0,,,,,1.0,,,,1.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,,
11407356,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181.0,1972,M,,907152,EUR,935452800,M,19,19,False,76.0,68.0,1.0,,22.0,24.0,46.0,52.0,,4.0,,90.0,81.0,6.8,9.0,0.0405,0.0,0.0882535,1,,,,2.0,5.0,,,,,,,,,,3.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
11407356,home,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179.0,1272,M,,834597,EUR,901324800,M,10,10,False,33.0,23.0,5.0,3.0,7.0,11.0,18.0,26.0,,4.0,,87.0,43.0,6.6,15.0,0.3324,0.3575,0.0553917,2,,,4.0,,3.0,,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,
11407356,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193.0,26112,M,JZirkzee,917007,EUR,990489600,F,9,9,False,28.0,18.0,,,5.0,6.0,13.0,22.0,1.0,5.0,,90.0,40.0,7.5,15.0,0.2666,0.5779,0.0112404,4,,,,1.0,5.0,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,2.0,,,1.0,,,,,,,,,
11407356,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182.0,5357,M,kacper_urbanski10,1012383,EUR,1094515200,M,82,82,True,11.0,9.0,,,5.0,6.0,4.0,5.0,,3.0,,23.0,14.0,6.7,3.0,0.0,0.0,0.00132937,0,,,,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11407356,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183.0,5740,M,,793645,EUR,854064000,F,7,7,True,11.0,7.0,1.0,,,1.0,8.0,12.0,,2.0,,23.0,22.0,6.5,7.0,0.7884,0.0,0.046917,1,,,2.0,,,3.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,
11407356,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185.0,372,M,,14718,EUR,580348800,D,29,29,True,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,16.0,7.0,6.6,1.0,0.0,0.0,0.00027658,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407356,home,Bologna,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189.0,7762,M,o.elazzouzi,1127191,EUR,991094400,M,17,17,True,10.0,9.0,1.0,,5.0,5.0,4.0,5.0,,3.0,,15.0,13.0,6.7,1.0,0.0,0.0,0.0008772,0,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,Oussama El Azzouzi,,,,,,,,,,,,,,
11407356,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186.0,1385,M,,1067204,EUR,1042502400,M,80,80,True,3.0,1.0,,,,1.0,1.0,2.0,,,,12.0,4.0,7.3,2.0,0.6467,0.994,0.00019453,1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
11407356,home,Bologna,Tito Gasperini,gasperini-tito,T. Gasperini,G,50,,28,M,,1397472,EUR,1141862400,G,50,50,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407356,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196.0,580,M,,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407356,home,Bologna,Kevin Bonifazi,kevin-bonifazi,K. Bonifazi,D,33,187.0,229,M,,365992,EUR,832464000,D,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
