match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,stat_totalCross,stat_keyPass,stat_accurateCross,player_lastName,stat_dispossessed,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_punches
12624381,home,Al-Qadsiah,Julián Quiñones,julian-quinones,J. Quiñones,F,33,180.0,6539,M,843114,EUR,859161600,F,33,33,False,25.0,17.0,3.0,1.0,1.0,3.0,4.0,14.0,21.0,3.0,5.0,2.0,2.0,,,,,,89.0,37.0,8.5,9.0,6,2.0,4.0,1.0,,,julianquinones33,,1.0,,,,,1.0,,,1.0,,,,,,2.0,1.0,1.0,1.0,3.0,
12624381,home,Al-Qadsiah,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,31.0,26.0,2.0,2.0,0.0,13.0,14.0,13.0,17.0,1.0,1.0,1.0,,,,,,,45.0,39.0,6.7,6.0,0,,2.0,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,
12624381,home,Al-Qadsiah,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,10.0,8.0,6.7,,2,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
12624381,home,Al-Qadsiah,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600,M,39,39,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,,,,,,,1.0,4.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624381,home,Al-Qadsiah,Saif Rashad Mohamed,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800,M,14,14,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,,,,1.0,5.0,,2.0,0,,,,,2.0,,,,,,,,,Saif Rashad Mohamed,,,,,,,,,,,,,
12624381,home,Al-Qadsiah,Abdulaziz Al-Othman,abdulaziz-al-othman,A. Al-Othman,F,91,182.0,92,M,1884430,EUR,1073001600,F,66,66,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,3.0,,,0,,,,,,,,,,,,,,Abdulaziz Al-Othman,,,,,,,,,,,,,
12624381,home,Al-Qadsiah,Abdulaziz Rahma,abdulaziz-rahma,A. Rahma,G,23,,20,M,1429802,EUR,1017964800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Abdulaziz Rahma,,,,,,,,,,,,,
12624381,home,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624381,home,Al-Qadsiah,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,983081,EUR,858729600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624381,home,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624381,away,Al Orobah,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187.0,160,M,794989,EUR,910051200,G,28,28,False,25.0,16.0,19.0,10.0,0.0,9.0,10.0,7.0,15.0,,,8.0,,,3.0,4.0,,,90.0,37.0,6.9,9.0,0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0
12624381,away,Al Orobah,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400,D,88,88,False,37.0,32.0,1.0,,0.0,23.0,24.0,9.0,16.0,,4.0,5.0,2.0,,,,,,90.0,68.0,7.0,14.0,1,3.0,7.0,,,1.0,,,3.0,1.0,5.0,2.0,,1.0,,3.0,2.0,,,,3.0,,,,,1.0,1.0,
12624381,away,Al Orobah,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192.0,736,M,934196,EUR,879292800,D,3,3,False,31.0,26.0,5.0,2.0,0.0,18.0,19.0,8.0,12.0,2.0,2.0,,,,,,,,90.0,42.0,6.5,5.0,0,1.0,2.0,,,,,,7.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,
12624381,away,Al Orobah,Kurt Zouma,kurt-zouma,K. Zouma,D,,190.0,2246,M,139227,EUR,783216000,D,5,5,False,31.0,29.0,3.0,1.0,0.0,22.0,23.0,7.0,8.0,1.0,1.0,1.0,,,,,,,90.0,39.0,6.5,3.0,1,,,,,1.0,,True,4.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,
12624381,away,Al Orobah,Ibrahim Al-Zubaidi,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,793916,EUR,623462400,D,13,13,False,28.0,23.0,3.0,1.0,0.0,12.0,12.0,12.0,19.0,,1.0,4.0,1.0,,,,,,90.0,44.0,6.4,9.0,0,,2.0,,,1.0,,,2.0,,2.0,,,1.0,,3.0,2.0,1.0,,,1.0,,,,,,,
12624381,away,Al Orobah,Fahad Zubaidi,fahad-zubaidi,F. Zubaidi,M,27,175.0,36,M,1445997,EUR,1010880000,M,29,29,False,15.0,12.0,,,0.0,9.0,10.0,3.0,6.0,,5.0,4.0,2.0,,,,,,78.0,31.0,6.3,6.0,3,1.0,2.0,1.0,,1.0,,,,,,3.0,1.0,1.0,Fahad Zubaidi,1.0,,,,,,2.0,1.0,1.0,,,1.0,
12624381,away,Al Orobah,Karlo Muhar,karlo-muhar,K. Muhar,M,73,188.0,216,M,897590,EUR,821836800,M,73,73,False,44.0,37.0,5.0,4.0,0.0,20.0,21.0,17.0,23.0,1.0,3.0,6.0,,,,,,,90.0,52.0,6.4,9.0,0,,7.0,1.0,1.0,,,,2.0,,,1.0,1.0,4.0,,,,,,2.0,1.0,,,,,,,
12624381,away,Al Orobah,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200,M,80,80,False,33.0,29.0,5.0,3.0,0.0,19.0,20.0,10.0,13.0,,4.0,4.0,1.0,,,,,,86.0,43.0,6.8,5.0,0,,2.0,,,1.0,,,,,1.0,3.0,1.0,2.0,,,1.0,,,,,,,,,,,
12624381,away,Al Orobah,Mohannad Abu Taha,mohannad-abu-taha,M. A. Taha,M,14,176.0,520,M,1114775,EUR,1044144000,M,14,14,False,18.0,15.0,1.0,1.0,1.0,6.0,6.0,9.0,13.0,1.0,4.0,2.0,2.0,,,,,,90.0,30.0,7.6,5.0,2,,5.0,,,1.0,,,1.0,,1.0,1.0,1.0,2.0,Abu Taha,1.0,2.0,,,,3.0,1.0,1.0,1.0,,2.0,,
12624381,away,Al Orobah,Jóhann Guðmundsson,johann-gudmundsson,J. Guðmundsson,M,,186.0,451,M,49805,EUR,656985600,F,7,7,False,15.0,13.0,,,0.0,6.0,6.0,9.0,15.0,1.0,2.0,2.0,1.0,,,,,,60.0,26.0,7.1,7.0,2,,1.0,,,,,,,,,,,,,6.0,3.0,2.0,,,1.0,,1.0,,,1.0,1.0,
12624381,away,Al Orobah,Omar Al-Somah,omar-al-somah,O. Al-Somah,F,9,192.0,6658,M,791575,EUR,606614400,F,99,99,False,22.0,15.0,3.0,2.0,0.0,5.0,6.0,10.0,16.0,2.0,3.0,3.0,,,,,,,90.0,36.0,7.2,11.0,5,4.0,9.0,4.0,1.0,1.0,,,2.0,,,,,3.0,,,1.0,,,,,1.0,2.0,2.0,1.0,,1.0,
12624381,away,Al Orobah,Cristian Tello,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,F,37,37,True,9.0,7.0,,,0.0,5.0,6.0,3.0,5.0,,,1.0,,,,,,,30.0,15.0,6.8,5.0,1,,,,,1.0,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,,,1.0,,
12624381,away,Al Orobah,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200,D,12,12,True,5.0,4.0,,,0.0,,1.0,4.0,4.0,,2.0,1.0,1.0,,,,,,12.0,8.0,6.4,1.0,0,,1.0,,,,,,,,1.0,1.0,,,Nawaf Al Qamiri,,,,,,1.0,,,,,,,
12624381,away,Al Orobah,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185.0,17,M,818758,EUR,625881600,D,33,33,True,6.0,4.0,,,0.0,2.0,4.0,2.0,2.0,,,1.0,,,,,,,9.0,6.0,6.2,2.0,0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12624381,away,Al Orobah,Mutni Fareed  Altimawi,fareed-altimawi-mutni,M. F. Altimawi,G,,,3,M,2058330,EUR,1147824000,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624381,away,Al Orobah,Mohammed Al-Shanqiti,mohammed-al-shanqiti,M. Al-Shanqiti,D,50,168.0,20,M,976206,EUR,926726400,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624381,away,Al Orobah,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,66,179.0,198,M,1475444,EUR,1123372800,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624381,away,Al Orobah,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624381,away,Al Orobah,Hamed Al-Maghati,hamed-taleb,H. Al-Maghati,D,11,175.0,9,M,948603,EUR,742694400,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624381,away,Al Orobah,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,148870,EUR,627868800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
